"Export time:  2/1/2024, 11:11:41 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CJSNFX6L","DURASACK Heavy Duty Moving Bag Storage Container Duffle Bag with Zipper, Reinforced Carry Straps and Backpack Straps, Made of Rugged Woven Polypropylene, Pack of 4, Gray","DURASACK","$21.99","209","9","$4,596","09/28/2023","","4.4","19","","103,507","7","AMZ","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CJSNFX6L"
"","","B0CLGJ2K2N","Drvoon Expandable foldable duffel bag suitcase, detachable rolling wheels,carry-on large duffel bag,luggage bag,suit gym,camping,travel or business trip,Gift for wife and parents-Checkerboard(KHAKI)","Drvoon","$34.99","948","65","$33,171","12/03/2023","","4.7","46","","13,576","7","FBA","1","Clothing, Shoes & Jewelry","","","","https://www.amazon.com/dp/B0CLGJ2K2N"
"","","B0CB8BGLDS","CAB55 Rolling Craft Bag, Rolling Tote Bag with Wheels for Women, Rolling Teacher Bag with Removable Folding Hand Trucks-Grey","CAB55","$60.99","283","10","$17,260","08/26/2023","","4.1","49","","15,984","7","FBA","2","Arts, Crafts & Sewing","","","","https://www.amazon.com/dp/B0CB8BGLDS"
"","","B0CJBHVV28","Huhumy 4 Pcs Shopping Bag with Wheels Portable Trolley Bags Folding Tote with Wheels Handles Reusable Rolling Shopping Bag Collapsible Trolley Zipper Grocery Cart for Travelling Shopping, 4 Colors","Huhumy","$65.99","15","1","$989.85","09/18/2023","","5","3","","132,173","7","FBA","1","Industrial & Scientific","","","","https://www.amazon.com/dp/B0CJBHVV28"
"","","B09Q5KHJFM","YH&GS Rolling Backpack Floral, Waterproof with Wheels for Business, College Student and Travel Commuter, Carry on Laptop Compartment, Fit 17 Inch Laptop, Wheeled Adults, 20inch","YH&GS","$115.99","","","","01/10/2022","$88.33","4.3","837","$27.66","2,516","7","FBA","1","Laptop Backpacks","Oversize","16 x 21 x 10 in","7.15 lb","https://www.amazon.com/dp/B09Q5KHJFM"
"","","B0BVR7FS84","ETRONIK Rolling Duffle Bag with Wheels, 21 Inch Flight Approved Duffle Bag for Travel with Toiletry Bag, Carry on Luggage Travel Bags for Women with Shoe Compartment, Beige","ETRONIK","$49.99","743","31","$37,143","03/16/2023","","4.5","373","","30,635","7","FBA","2","Clothing, Shoes & Jewelry","","","","https://www.amazon.com/dp/B0BVR7FS84"
"","","B0C2KQCC5W","FabSpace Moving Boxes Heavy Duty Extra Large Moving bags with Strong Zippers  HandlesCollapsible  Reusable Moving SuppliesStorage Containers for Space SavingPacking  Moving 125L,2-pack","FabSpace","$22.99","10,235","14","$235,303","10/05/2023","","4.5","210","","10,179","7","FBA","1","Industrial & Scientific","","","","https://www.amazon.com/dp/B0C2KQCC5W"
"","","B0BZ3BGH1Q","Collapsible Trolley 16 Gallon Capacity Bags Folding Shopping Bag with Wheels Foldable Shopping Cart Reusable Shopping Bags Grocery Bags Shopping Trolley Bag on Wheels (Orange)","ebenchwheel","$13.99","170","6","$2,378","03/20/2023","","2.8","44","","23,056","7","FBA","1","Industrial & Scientific","","","","https://www.amazon.com/dp/B0BZ3BGH1Q"
"","","B087P3SKTZ","M&C Music Color 16pcs Glossy Reusable Grocery Shopping Bag Tote Bag with Handle Christmas Gift Bags Bulk for Party Birthday","M&C Music Color","$15.99","300","10","$4,797","11/16/2019","$7.31","4.7","1,405","$8.68","27,696","7","FBA","1","Kitchen & Dining","Standard","12.5 x 14.9 x 2.6 in","1.349 lb","https://www.amazon.com/dp/B087P3SKTZ"
"","","B095PCN2B8","Extra Large Heavy Duty Moving Bags,Storage Bags with Handles for Packing,8 Large Totes,Waterproof Oversized Organizers,Reinforced Puncture Resistance and Strong Zipper Pulls,Alternative To Moving Box","SOFTKISS","$29.99","227","4","$6,808","10/13/2021","$13.13","4.6","297","$16.86","228,354","6","FBA","1","Home & Kitchen","Oversize","18.66 x 18.9 x 3.94 in","5.399 lb","https://www.amazon.com/dp/B095PCN2B8"
