"Export time:  2/11/2024, 3:08:59 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08L9Q3MDS","mDesign Plastic Stackable Kitchen Pantry Cabinet, Food Storage Bin Box with Built-In Handles and Bamboo Lid - Organizer for Fruit, Jars, Snacks, Pasta - Ligne Collection - 2 Pack - Clear/Natural","mDesign","$34.99","185","6","$6,473","10/15/2020","$23.31","4.6","58","$11.68","40,578","7","FBA","1","Kitchen & Dining","Standard","8 x 6 x 11.25 in","1.3 lb","https://www.amazon.com/dp/B08L9Q3MDS"
"","","B0C9C3B5TW","Joyibay 6 Pcs 17oz Glass Food Storage Jars, Pantry Organization Jars, Glass Spice Jars, Storage Jars with Bamboo Lid and Silicone Seal, Perfect for Spices, Condiments Dried Fruits","Joyibay","$24.99","30","2","$749.70","06/25/2023","$15.45","4","3","$9.54","94,341","7","FBA","1","Kitchen & Dining","Standard","3 x 4 x 3 in","2.7 lb","https://www.amazon.com/dp/B0C9C3B5TW"
"","","B09883VC9T","Dearwell Glass Food Storage Containers, 32 oz Capacity, Set of 6 with Airtight Bamboo Lids, Safe, Stylish, and Functional","Dearwell","$27.98","360","9","$10,073","06/28/2021","$16.15","4.6","205","$11.83","29,398","7","FBA","1","Kitchen & Dining","Standard","10.04 x 7.48 x 14.37 in","2 lb","https://www.amazon.com/dp/B09883VC9T"
"","","B08F4RNK7S","Set of 2 Large Glass Food Storage jar, 100 FL OZ (3000ml) Glass Flour Canister with Airtight Bamboo Lids for Kitchen Corner, BPA-Free Flour Container for Sugar, Ground Coffee, Rice and Dry Food","LEAVES AND TREES Y","$34.99","1,111","43","$38,874","08/02/2020","$23.01","4.7","3,249","$11.98","6,147","6","FBA","1","Kitchen & Dining","Standard","5.9 x 7.8 x 5.9 in","4.92 lb","https://www.amazon.com/dp/B08F4RNK7S"
"","","B07XNMC4L4","LEAVES AND TREES Y Stackable Kitchen Canisters Set, Pack of 5 Clear Glass Food Storage Jars Containers with Airtight Bamboo Lid for Candy, Cookie, Rice, Sugar, Flour, Pasta, Nuts","LEAVES AND TREES Y","$25.98","869","28","$22,577","09/07/2019","$14.45","4.7","3,447","$11.53","9,821","6","FBA","2","Kitchen & Dining","Standard","13.58 x 5.51 x 14.06 in","6.95 lb","https://www.amazon.com/dp/B07XNMC4L4"
"","","B0BZPK4F82","Hudgan Clear Stackable Storage Bins Acrylic Open Front with Lids for Home Edit and Kitchen Organization, Trash Bag Holder Dispenser Containers","Hudgan","$30.99","1,102","29","$34,151","05/09/2023","","4.6","145","","32,376","6","FBA","4","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZPK4F82"
"","","B0CH9NVTDW","Plastic Storage Baskets With Bamboo Lid - Plastic Storage Containers Stackable Storage bins: Storage Baskets for Organizing Shelves Drawers Desktop Closet Playroom Classroom Office, 6 Pack","Ohmlove","$37.99","1,319","37","$50,109","10/12/2023","","4.7","78","","24,633","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CH9NVTDW"
"","","B0CGHTF85R","Glass Food Storage Jars 37 oz Set of 6,Glass Storage Containers Clear Glass Food Canister with Bamboo Lid Airtight For Serving Tea, Coffee, Flour, Sugar, Candy, Cookie, Spice and More (Square)","Liuruiyu","$26.99","2,431","81","$65,613","11/01/2023","","4.7","1,181","","2,949","7","FBA","2","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CGHTF85R"
"","","B0CQWZY2XC","venleft Glass Jar with Lid, 4 Pack 18.5OZ Clear Airtight Glass Storage Containers With Bamboo Lids and Spoon Glass Jars for Sugar, Nuts, Flour, Cereal, Rice,Tea, Coffee Beans, Bath Salts & More","venleft","$16.99","210","7","$3,568","09/01/2023","$8.50","5","2","$8.49","40,446","7","FBA","1","Kitchen & Dining","Standard","1 x 1 x 1 in","2.64 lb","https://www.amazon.com/dp/B0CQWZY2XC"
"","","B0CHJS2195","Zhehao Plastic Storage Bins with Bamboo Lids Stackable Storage Containers for Organizing Decorative Plastic Bin with Handle for Home Pantry Closet, 10.2 x 7 x 5 Inch(8 Packs)","","$25.99","30","1","$779.70","","","3.8","3","","502,901","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CHJS2195"
"","","B0CGX9LRZG","dokaworld Glass Food Storage Containers With Bamboo Lids - Glass Meal Prep Containers - Set of 4 Airtight Stackable Food Storage Kitchen Containers - Eco-Friendly Oven Safe Nesting Lunch Containers","dokaworld","$44.99","1,143","39","$51,424","10/21/2021","","4.4","1,148","","6,834","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CGX9LRZG"
"","","B0BTZ3QH15","EcoPreps Glass Food Storage Containers with Bamboo Lids【4 Pack】100% Plastic Free, Eco-Friendly, Oven & Microwave Safe Glass Meal Prep Containers, Glass Lunch Containers | Bamboo Lid Storage Containers","EcoPreps","$44.95","459","9","$20,632","02/05/2023","$30.58","4.4","126","$14.37","29,155","7","FBA","1","Kitchen & Dining","Standard","7 x 6 x 9 in","7.13 lb","https://www.amazon.com/dp/B0BTZ3QH15"
"","","B09WY8C75F","NEPIVEL 4 Pack Glass Jars with Bamboo Lids, 18.5Oz Containers Airtight Lid and Spoons,100% Sealed Spice for Candy Coffee Beans Sugar Nuts Cookies,540ml","NEPIVEL","$23.90","780","26","$18,642","05/06/2022","$14.32","4.6","467","$9.58","10,658","7","FBA","4","Kitchen & Dining","Standard","7.48 x 11.2 x 5.43 in","1.78 lb","https://www.amazon.com/dp/B09WY8C75F"
"","","B0CGV13CFH","Barydat 4 Pack Plastic Storage Baskets with Bamboo Lid Pantry Organization Storage Containers Lidded Storage Bins Container for Shelves Drawers Desktop Closet Playroom Classroom Office (White)","Barydat","$25.99","105","3","$2,729","08/28/2023","","","","","289,906","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CGV13CFH"
"","","B0BQRBXN3F","LIBWYS Pantry Glass Storage Jars with Bamboo Lids Set of 6, 202oz Airtight Food Containers Kitchen Storage Jars - Dishwasher Safe (6pack)","LIBWYS","$34.99","640","23","$22,394","05/11/2023","$21.81","4.4","613","$13.18","12,287","6","FBA","1","Kitchen & Dining","Standard","17 x 5.1 x 13 in","5.3 lb","https://www.amazon.com/dp/B0BQRBXN3F"
"","","B08K3TTLMD","EcoEvo Glass Jars with Bamboo Lids, Glass Food Jars and Canisters Sets, Large Glass Food Storage containers with Bamboo Lids, Glass Flour Jars, Cookie Jars (2 Pack of 100oz)","EcoEvo","$39.99","514","17","$20,555","12/18/2020","$26.96","4.6","1,118","$13.03","15,962","8","FBA","1","Kitchen & Dining","Standard","6 x 8.25 x 6 in","5.02 lb","https://www.amazon.com/dp/B08K3TTLMD"
