"Export time:  2/1/2024, 11:11:04 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B082JXGWPP","Smith & Wesson M&P Handguard Mountable 6 Tool Multi-Tool with 8in Tanto, Hex Bit, Bottle Opener and Castle Nut Wrench for Gunsmithing, Shooting and Range,Black","Smith & Wesson","$21.19","90","3","$1,907","06/06/2020","$14.51","4.3","15","$6.68","119,863","6","AMZ","2","Tools & Home Improvement","Standard","4 x 1.5 x 15 in","0.3 lb","https://www.amazon.com/dp/B082JXGWPP"
"","","B01M1D17AW","EPAuto 1/2-inch Drive Click Torque Wrench, 10-150 ft/lb, 13.6-203.5 N/m","EPAuto","$38.87","9,539","310","$370,781","10/05/2016","$26.61","4.6","39,347","$12.26","523","5","FBA","2","Tools & Home Improvement","Standard","3.3 x 2.6 x 17.4 in","3.58 lb","https://www.amazon.com/dp/B01M1D17AW"
"","","B09JVFH4GV","Real Avid Armorers Tool Kit: Torque Wrench, Precision Magnetic 83 PCS Screw Driversets with LED Bit Driver, Small Screwdriver, Hex, Phillips & Torx Bit Set","Real Avid","$53.97","220","6","$11,873","10/18/2021","$25.64","4.7","117","$28.33","61,661","5","AMZ","14","Tools & Home Improvement","Standard","8.11 x 3.19 x 11.77 in","4.1 lb","https://www.amazon.com/dp/B09JVFH4GV"
"","","B00IA4WI94","Proto Stanley Industrial J1204EFS Short 6 Point Combo Wrench 1/8'","Proto","$20.15","","","","","$15.84","4.5","20","$4.31","858,126","3","FBA","1","Tools & Home Improvement","Standard","1.8 x 0.2 x 4.1 undefined","0.05 undefined","https://www.amazon.com/dp/B00IA4WI94"
"","","B0B9S3XG9V","Auvotuis C Hook Spanner Wrench, Black Adjustment Hook Wrench Tool Carbon Steel Spanner Wrench Collet Chuck for 38-42mm Round Nut","Auvotuis","$7.19","107","6","$769.33","08/15/2022","$3.19","4","44","$4.00","57,755","7","FBA","1","Tools & Home Improvement","Standard","1.18 x 0.28 x 6.61 in","2.89 oz","https://www.amazon.com/dp/B0B9S3XG9V"
"","","B07SHSBWK4","DEF Lock Spanner TL31 with Double Sides (Single Hook and Three-Hook End)","DEF","$14.99","","","$0.00","06/02/2019","$9.67","3.5","59","$5.32","345,975","6","FBA","1","Tools & Home Improvement","Standard","7 x 0.5 x 10.5 in","0.23 kg","https://www.amazon.com/dp/B07SHSBWK4"
"","","B0CGL81T1P","Nylon Bench Table Smithing TooL","MYWAYON","$13.99","390","13","$5,456","08/02/2023","$8.50","3.5","17","$5.49","26,768","","FBA","1","Tools & Home Improvement","Standard","3 x 1 x 5 in","0.8 oz","https://www.amazon.com/dp/B0CGL81T1P"
"","","B07MP1Q3W8","LEXIVON Torque Wrench 1/2-Inch Drive Click 10~150 Ft-Lb/13.6~203.5 Nm (LX-183)","LEXIVON","$39.97","2,704","63","$108,079","12/27/2018","$27.54","4.7","9,026","$12.43","5,098","5","FBA","6","Tools & Home Improvement","Standard","1 x 1 x 17 in","3.5 lb","https://www.amazon.com/dp/B07MP1Q3W8"
"","","B07DQP8486","Spikes Tactical Wrench - Spikes 6-Pin BAR Barrel Nut 1/2 Drive, SAT1009","Spikes Tactical","$44.96","","","$0.00","06/13/2018","","4.6","20","","374,038","","FBM","1","Tools & Home Improvement","","","1 lb","https://www.amazon.com/dp/B07DQP8486"
"","","B0CF4BYH43","Desk Organizer Bench Block Wrench Tool, Black Handy Drawer Organizer","MYWAYON","$19.99","353","15","$7,056","08/08/2023","$12.47","3.5","30","$7.52","24,316","4","FBA","1","Tools & Home Improvement","Standard","5.24 x 2.87 x 5.98 in","14 oz","https://www.amazon.com/dp/B0CF4BYH43"
