"Export time:  2/13/2024, 12:36:47 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CGX2FTHR","Hoyula Deep Under Bed Storage Container, 2 Pack 10' High 31' Long Large Underbed Box Storage Bins with Lids and Hard Bottom, for Closet, Bedroom, Dorms, Clothes, Bed sheets, blankets, Dark Gray","Hoyula","$42.99","519","12","$22,312","08/29/2023","$13.92","4.1","70","$29.07","74,785","7","FBA","1","Home & Kitchen","Oversize","16 x 10 x 31.5 in","4 lb","https://www.amazon.com/dp/B0CGX2FTHR"
"","","B0BKSJL1L2","Yawinhe Under Bed Storage Containers with Handles, Sturdy Zipper und Label Holders, Foldable Blanket Storage Bags, for Comforter, Clothing, 31.5''Lx15.7''Wx6''H, 2-Pack, Beige SNH002BEL-2","Yawinhe","$33.99","178","5","$6,050","10/27/2022","","4.3","74","","176,974","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BKSJL1L2"
"","","B09TSDMPDT","Aposemo Closet Organizers and Storage Clothes Drawer 7 Grids Mesh Visible With Handles (4 Pcs Grey Small)","Aposemo","$23.99","1,557","54","$37,352","03/02/2022","$16.85","4","227","$7.14","16,445","6","FBA","1","Home & Kitchen","Standard","5.5 x 1.18 x 14.96 in","0.27 lb","https://www.amazon.com/dp/B09TSDMPDT"
"","","B0BFDQSKCZ","Onlyeasy 4 Pack Under Bed Clothes Storage Bags Organizer with Reinforced Handles and Zippers, Foldable Underbed Storage Container Bags for Blankets, Comforters, Bedding, Linen-like Black, MXAUBBP4","Onlyeasy","$19.99","5,410","183","$108,146","11/14/2022","","4.4","18,217","","3,500","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BFDQSKCZ"
"","","B0BQHQKJ73","Under Bed Storage Containers,4 Pack Foldable Underbed Storage Containers with Handles and Wheels,Folding Bed Shoes Clothes Organizer,Easy Assembly Underbed Storage for Toy,Bedding,Bedroom(Black)","joibabe","$68.95","1,289","35","$88,877","12/19/2022","","4.3","90","","26,188","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BQHQKJ73"
"","","B0BWN4XJW9","Supowin Underbed Storage Containers 3 Pack, Large Under Bed Storage Bins with Lids, Foldable Sturdy Under the Bed Storage Drawer for Organizing Clothes, Shoes, Blankets, Pillows-Grey","Supowin","$39.99","570","17","$22,794","04/18/2023","","4.6","244","","53,967","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BWN4XJW9"
"","","B0B465PYP7","Fixwal 6 Pack Underbed Storage Containers, Clothes Storage, Under Bed Storage Foldable Clothes Bags Under The Bed Storage Bins for Clothing Blankets Bedding Comforter Bedroom Closet Dorm, Grey","Fixwal","$18.99","519","10","$9,856","05/18/2022","","4.2","482","","89,512","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0B465PYP7"
"","","B085ZV98JM","90L Large Storage Bags, 6 Pack Clothes Storage Bins Foldable Closet Organizers Storage Containers with Durable Handle for Clothing, Blanket, Comforters, Bed Sheets, Pillows and Toys (Gray)","Budding Joy","$19.48","38,086","1,512","$741,915","03/16/2020","$7.80","4.3","45,316","$11.68","69","6","FBA","4","Home & Kitchen","Standard","11.54 x 14.45 x 6.77 in","2.69 lb","https://www.amazon.com/dp/B085ZV98JM"
"","","B09LM9332D","StorageRight Storage Bins Clothes Storage, Foldable Blanket Storage Bags, Under Bed Storage Containers for Organizing, Clothing, Bedroom, Comforter, Closet, Dorm, Quilts, Organizer, 2-Pack Grey","StorageRight","$12.99","4,004","93","$52,012","02/14/2022","$-4.36","4.2","5,979","$17.35","8,650","6","FBA","1","Home & Kitchen","Oversize","17.7 x 5.9 x 23.6 in","0.74 lb","https://www.amazon.com/dp/B09LM9332D"
"","","B0C6KB9CHH","SIRIRIC Under Bed Storage Containers for Organizing Bedroom, 2 Packs Foldable Under Bed Storage with Lids, Closet Organizer Storage, Plastic Stackable Storage Box for Clothes, Shoes, Blankets","SIRIRIC","$98.99","180","5","$17,818","05/28/2023","$65.70","4.6","65","$33.29","165,135","7","FBA","1","Home & Kitchen","Oversize","15.9 x 6.89 x 31.9 in","11.17 lb","https://www.amazon.com/dp/B0C6KB9CHH"
