"Export time:  1/27/2024, 2:34:39 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0B2JR7T7C","Lamicall Blue Phone Stand for Desk - Blue Cell Phone Holder Blue Desk Accessories Desktop Office Must Have Compatible with iPhone 13 Pro Max Mini, 12 11 XR X 8 7 6 Plus SE, 4-8'' Smartphone","Lamicall","$9.99","18,206","702","$181,878","05/26/2022","$5.42","4.8","18,923","$4.57","80","7","FBA","1","Cell Phones & Accessories","Standard","3 x 1 x 5 in","0.5 lb","https://www.amazon.com/dp/B0B2JR7T7C"
"","","B07W7SZJ25","HUANUO Portable Lap Laptop Desk with Pillow Cushion, Fits up to 15.6 inch Laptop, with Anti-Slip Strip & Storage Function for Home Office Students Use as Computer Laptop Stand, Book Tablet","HUANUO","$29.99","5,698","261","$170,883","08/06/2019","$18.16","4.5","13,330","$11.83","588","6","FBA","92","Office Products","Standard","13.504 x 17.598 x 3.661 in","3.206 lb","https://www.amazon.com/dp/B07W7SZJ25"
"","","B07JVZTP62","K KNODEL Large Desk Mat, Office Desk Pad, Computer Desk Mat, Laptop Mat for Desk, Desk Protecor Mat, Desktop Mat, Desk Writing Pad, Desk Blotter Pad, Desk Cover Mat (31.5'x15.7', Light Blue)","K KNODEL","$13.99","30,792","813","$430,780","05/18/2018","$0.29","4.7","56,132","$13.70","83","7","FBA","1","Office Products","Oversize","15.7 x 0.08 x 31.5 in","1.05 lb","https://www.amazon.com/dp/B07JVZTP62"
"","","B08865GK9P","Non-Slip Desk Pad,Mouse Pad,Waterproof PVC Leather Desk Table Protector,Ultra Thin Large Desk Blotter, Easy Clean Laptop Desk Writing Mat for Office Work/Home/Decor(Dark Pink, 23.6' x 13.7')","YSAGi","$7.99","13,514","653","$107,977","05/04/2020","$-2.15","4.7","31,807","$10.14","126","6","FBA","1","Office Products","Oversize","13.7 x 0.01 x 31.5 in","9.9 oz","https://www.amazon.com/dp/B08865GK9P"
"","","B09XZTQWT2","EverRest Foot Rest Under Desk for Office Use - Warmer Feet, 3 Adjustable Heights - Tall Ergonomic Footrest Stool for Gaming Chair, Computer - Leg Support for Work from Home","EVERREST","$39.99","490","12","$19,595","06/15/2022","$25.46","4.5","536","$14.53","19,466","8","FBA","1","Office Products","Standard","11 x 8 x 17 in","2 lb","https://www.amazon.com/dp/B09XZTQWT2"
"","","B0834J2SVR","Bonsaii Paper Shredder for Home Use,6-Sheet Crosscut Paper and Credit Card Shredder for Home Office with Handle for Document,Mail,Staple,Clip-3.4 Gal Wastebasket(C237-B)","bonsaii","$28.49","25,905","1,153","$738,033","03/02/2020","$15.69","4.4","46,973","$12.80","41","7","FBA","3","Office Products","Standard","12.677 x 14.528 x 7.756 in","8.23 lb","https://www.amazon.com/dp/B0834J2SVR"
"","","B07VPCMS6D","Leermart Foot Rest for Under Desk at Work 4-Level Height Adjustable, Ergonomic Foldable Footrest for Office, Gaming,Computer, Soft & Removable Pad Desk Foot Stool Suitable for All Seasons","Leermart","$55.99","554","25","$31,018","07/23/2019","$40.56","3.9","3,223","$15.43","9,974","7","FBA","1","Office Products","Standard","12.6 x 2.36 x 12.6 in","5.82 lb","https://www.amazon.com/dp/B07VPCMS6D"
"","","B0B4H5PNRM","MESMOS 366 Daily Mindfulness Perpetual Calendar, Unique Office Desk Decor, Inspirational Gifts, Cute Desk Accessories, Watercolor Design","MESMOS","$22.35","1,177","26","$26,306","10/20/2022","$15.01","4.8","314","$7.34","9,681","6","FBA","1","Office Products","Standard","5.43 x 1.26 x 5.43 in","11.3 oz","https://www.amazon.com/dp/B0B4H5PNRM"
"","","B09X1DWDTH","HomeMount Headphone Stand Headset Holder - Adhesive Gaming Headphone Hanger Hook Desk Mount for Most Headphone & Controller (Pink)","HomeMount","$9.99","","","","03/31/2022","$3.85","4.6","933","$6.14","7,323","7","FBA","2","Video Games","Standard","2.44 x 2.56 x 2.32 in","0.15 lb","https://www.amazon.com/dp/B09X1DWDTH"
"","","B07JFTQ2MS","Mini Exercise Bike, himaly Under Desk Bike Pedal Exerciser Portable Foot Cycle Arm & Leg Peddler Machine with LCD Screen Displays","himaly","$48.99","10,190","355","$499,208","10/13/2018","$23.20","4","13,012","$25.79","164","7","AMZ","20","Sports & Outdoors","Oversize","12.91 x 7.56 x 16.34 in","4.02 kg","https://www.amazon.com/dp/B07JFTQ2MS"
"","","B07LCCJD6B","FITUEYES Height Adjustable Standing Desk 32 Wide Sit to Stand Converter Stand Up Desk Tabletop Workstation for Laptops Dual Monitor Riser Black SD308001WB","FITUEYES","$139.99","511","29","$71,535","12/12/2018","","4.7","1,717","","8,689","6","FBA","5","Office Products","","","","https://www.amazon.com/dp/B07LCCJD6B"
"","","B0B6BNBLHQ","Gtinna 7 in 1 Computer Keyboard Cleaning Brush Set Earbuds Cleaning Pen Wireless Bluetooth Headset Charging Box Electronics Keyboard Cleaning Tools Cleaner Keycap Puller Kit (Pink)","Gtinna","$9.99","","","","07/11/2022","$5.85","4.3","169","$4.14","83","7","FBA","1","Computer Vacuum Cleaners","Standard","2.36 x 5.67 x 1.46 in","0.221 lb","https://www.amazon.com/dp/B0B6BNBLHQ"
"","","B0BG4W7G4X","Mr. Pen- Aesthetic Highlighters, 8 pcs, Chisel Tip, Boho Colors, No Bleed Bible Highlighter Pastel, Assorted Colors, Cute","Mr. Pen","$7.85","43,477","958","$341,294","09/21/2022","$3.75","4.6","9,480","$4.10","60","6","FBA","1","Office Products","Standard","4.17 x 0.55 x 5.24 in","3.52 oz","https://www.amazon.com/dp/B0BG4W7G4X"
"","","B0C33QQJKY","Meeting Notebook For Work Organization - Work Planner Notebook With Action Items, Agenda Planner For Note Taking, 160Pages (6.9' X 9.9') Project Planner For Men & Women - Pink","Taja","$9.99","4,621","165","$46,164","04/19/2023","$5.42","4.5","324","$4.57","1,135","7","FBA","1","Office Products","Standard","5.6 x 0.5 x 8.5 in","10.4 oz","https://www.amazon.com/dp/B0C33QQJKY"
"","","B0C4XQ83LX","Surge Protector Outlet Extender - Addtam 5-Outlet Splitter with 4 USB Wall Charger(2 USB-C Ports), Multi Plug Outlet Power Strip for Home, Dorm Room Essentials","Addtam","$19.97","3,482","105","$69,536","05/10/2023","","4.7","45,430","","816","7","FBA","2","Electronics","","","","https://www.amazon.com/dp/B0C4XQ83LX"
"","","B0BKVTPT9C","Mr. Pen- Sticky Notes, 12 Pads, 3x3, Vintage Colors, Sticky Pads, Bulk, Colored/Colorful Sticky Notes","Mr. Pen","$8.99","23,663","630","$212,730","10/28/2022","$4.57","4.3","9,386","$4.42","135","6","FBA","1","Office Products","Standard","5.98 x 0.58 x 9.06 in","9.3 oz","https://www.amazon.com/dp/B0BKVTPT9C"
"","","B09QGR8FM7","Extension Cord with Multiple Outlets, Surge Protector Power Strip Tower, 12 AC 4 USBSurge Protector Tower 6.5FT Overload Protection for Home Office","SMALLRT","$28.99","5,022","172","$145,588","01/13/2022","$20.12","4.8","4,491","$8.87","393","7","FBA","3","Electronics","Standard","5.197 x 6.102 x 3.701 in","0.97 lb","https://www.amazon.com/dp/B09QGR8FM7"
"","","B08C9JPNVF","Lamicall Adjustable Cell Phone Stand Desk Phone Holder, Cradle Dock, Compatible with Phone 13 12 Mini 11 Pro Xs Max XR X 8 7 6 Plus SE, All Smartphones, Office Desktop Accessories - Rose Gold","Lamicall","$12.99","6,514","165","$84,617","07/02/2020","$8.41","4.7","40,981","$4.58","782","6","FBA","1","Cell Phones & Accessories","Standard","4.6 x 8 x 4 in","0.28 lb","https://www.amazon.com/dp/B08C9JPNVF"
"","","B0BS6MD3PL","Earbay Bluetooth Headset, Wireless Headset with Microphone for PC, Wireless Headphones with Mic Noise Cancelling/Mute/Charging Dock/USB Dongle, 45hrs Dual Connect Computer Phones Teams Skype Zoom","Earbay","$74.80","","","","01/11/2023","","4.1","339","","132","7","FBA","2","Computer Headsets","","","","https://www.amazon.com/dp/B0BS6MD3PL"
"","","B0C68X47C2","PikDik Mini Bluetooth Label Makers - D11 Pink Label Maker Machine with Tape Portable Label Printer Labeler for Labeling Jars Bins Home Organizing Office","PikDik","$19.75","171","7","$3,377","05/24/2023","","4.2","388","","31,386","7","FBA","2","Office Products","","","","https://www.amazon.com/dp/B0C68X47C2"
"","","B0BRMXVC6R","Office Desk Accessories 2pcs Computer Monitor Memo Board Multifunction Message Board Transparent Creative Monitor Side Panel with Sticky Note Holder Phone Holder Suitable for Office Home Work Desk","MDOZQ","$8.99","11,486","460","$103,259","01/03/2023","$4.10","4.4","645","$4.89","236","7","FBA","1","Office Products","Standard","3.15 x 12 x 0.98 in","5.9 oz","https://www.amazon.com/dp/B0BRMXVC6R"
"","","B0868HY623","White crown LED Desk Lamp Dimmable Table Lamp Reading Lamp with USB Charging Port, 5 Lighting Modes, Sensitive Control, 30/60 Minutes Auto-Off Timer, Eye-Caring Office Lamp","White crown","$19.99","27,549","812","$550,705","03/22/2020","$13.45","4.3","10,714","$6.54","83","7","FBA","2","Tools & Home Improvement","Standard","7 x 14.5 x 4.49 in","0.01 oz","https://www.amazon.com/dp/B0868HY623"
"","","B0C9PPLQQV","Weekly To Do List Notepad with 52 Tear Off Sheets8.5'11'- Undated Weekly Desk Planner for Women & Man,Work and Home-Greenery Sway","Taja","$9.99","2,370","79","$23,676","06/28/2023","$4.60","4.7","216","$5.39","2,873","6","FBA","1","Office Products","Standard","11 x 0.3 x 8.5 in","12.3 oz","https://www.amazon.com/dp/B0C9PPLQQV"
"","","B0BC3L6Z8P","LINFANC 6 Pack Cute Gel Pens, Retractable Quick Dry Gel Ink Pen, Fine Point 0.5mm Black Ink Rolling Ball Gel Pens, Smooth Writing Aesthetic Pens for Home School Office Supplies","LINFANC","$7.97","8,459","252","$67,418","08/25/2022","$3.85","4.5","1,994","$4.12","621","7","FBA","1","Office Products","Standard","0.39 x 0.59 x 5.79 in","0.564 oz","https://www.amazon.com/dp/B0BC3L6Z8P"
"","","B0855QBHTZ","AMERIERGO Dual Monitor Stand Riser for 2 Monitors, Monitor Stand for Desk, Adjustable Computer Monitor Stand with 2 Slot, Multifunctional Desktop Organizer Stand for Laptop, PC, Computer, Printer","AMERIERGO","$39.99","","","","02/24/2020","$29.96","4.5","9,210","$10.03","7","6","FBA","16","Computer Monitor Stands","Standard","12.64 x 3.86 x 17.72 in","7.81 lb","https://www.amazon.com/dp/B0855QBHTZ"
"","","B0C1YYLS6B","To Do List Pad - To Do List Notebook for Work with 52 Sheets, Undated Daily Planner Perfect for Daily Tasks and Goal Setting, To Do List Notepad Suitable for Office, Home and School-Nature","Taja","$7.99","7,256","259","$57,975","04/09/2023","$3.72","4.7","1,383","$4.27","596","7","FBA","1","Office Products","Standard","6.5 x 0.31 x 9.77 in","9.9 oz","https://www.amazon.com/dp/B0C1YYLS6B"
"","","B09P89479J","Cushion Lab Ergonomic Foot Rest for Under Desk  Patented Massage Ridge Design Memory Foam Foot Stool Pillow for Work, Home, Gaming, Computer, Office Chair  Footrest for Back & Hip Pain Relief","C CUSHION LAB","$54.00","660","22","$35,640","12/26/2021","$38.27","4.5","255","$15.73","11,291","7","FBA","1","Office Products","Standard","11 x 5.5 x 17 in","1.65 lb","https://www.amazon.com/dp/B09P89479J"
"","","B09ZK9D8BX","gianotter Desk Organizers and Accessories, Office Supplies Desk Organizer with Sliding Drawer, Double Tray and 5 Upright Sections (Black)","gianotter","$21.99","2,421","107","$53,238","07/03/2022","$11.96","4.7","2,021","$10.03","1,992","6","FBA","1","Office Products","Standard","9.96 x 13.78 x 4.29 in","3.9 lb","https://www.amazon.com/dp/B09ZK9D8BX"
"","","B0B8S3TZWM","Mopchnic Bluetooth Headset, Wireless Headset with Upgraded Microphone AI Noise Canceling, On Ear Bluetooth Headset with USB Dongle for Office Call Center Skype Zoom Meeting Online Class Trucker","Mopchnic","$49.99","600","24","$29,994","08/04/2022","","4.3","1,984","","5,057","7","FBA","2","Electronics","","","","https://www.amazon.com/dp/B0B8S3TZWM"
"","","B0CHXYG9C5","Augeny Car Trash Can with Lid, Mini Portable Leakproof Auto Garbage Can, Must Haves Car Trash Bin and Interior Organizer, Vehicle Interior Accessories for Car, Home, Office","Augeny","$4.99","","","$0.00","09/12/2023","$0.79","4.5","2","$4.20","930,274","7","FBA","1","Automotive","Standard","3.15 x 4.13 x 2.56 in","3.99 oz","https://www.amazon.com/dp/B0CHXYG9C5"
"","","B0B7HZNMPZ","CushZone Foot Rest for Under Desk at Work Adjustable Foam for Office, Work, Gaming, Computer, Gift, Home Office Accessories Back & Hip Pain Relief (Grey)","CushZone","$24.99","1,553","52","$38,809","09/11/2022","$15.45","4.5","2,201","$9.54","4,616","7","FBA","2","Office Products","Standard","6.02 x 5.55 x 12.09 in","1.68 lb","https://www.amazon.com/dp/B0B7HZNMPZ"
"","","B09WTYDVNW","Outlet Extender with Night Light, Multi Plug Outlet, USB Wall Charger Surge Protector 4 USB Charging Port(1USB C), Power Strip Electrical Outlet Splitter Expander for Home Office Dorm Room ETL Listed","HANYCONY","$12.77","5,203","223","$66,442","03/29/2022","$7.31","4.6","6,747","$5.46","259","7","FBA","5","Electronics","Standard","3.82 x 5.75 x 2.91 in","0.09 lb","https://www.amazon.com/dp/B09WTYDVNW"
"","","B0BYNWYK8C","Aesthetic Pen Holder For Your Desk - The Perfect Modern Concrete Pencil Holder Easily Organizes All Pens and Desk Accessories - A Cute Natural Design And Must Have Pen Cup For Your Office Decor","KIBAGA","$9.99","1,481","35","$14,795","03/15/2023","$4.72","4.3","179","$5.27","7,026","7","FBA","1","Office Products","Standard","2.75 x 3.75 x 2.75 in","10.8 oz","https://www.amazon.com/dp/B0BYNWYK8C"
"","","B0CCPL9C6N","Rocking Foot Rest for Under Desk at Work - Foot Rest Under Desk for Office Use, Ergonomic Under Desk Footrest with Foot Massager Feet Stand, Large Size Under Desk Foot Rest for Office and Home","JAKIRRAMY","$14.49","54","3","$782.46","07/23/2023","$6.53","4","34","$7.96","66,649","6","FBA","1","Office Products","Standard","10.16 x 2.28 x 13.62 in","1.65 lb","https://www.amazon.com/dp/B0CCPL9C6N"
"","","B09VR5THGP","Upright Ergonomic Foot Rest | Gel Ventilated Memory Foam Stool for Under Desk","Upright GO","$29.95","134","3","$4,013","02/28/2022","$17.53","4.4","42","$12.42","65,734","5","FBA","1","Office Products","Standard","11.81 x 5.91 x 16.93 in","1.66 lb","https://www.amazon.com/dp/B09VR5THGP"
