"Export time:  2/1/2024, 1:44:56 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08L5MDS7B","5/8 inch Bay Curtain Rod 20'-36', 38'-72' - Antique Gold","Rod Desyne","$54.00","30","1","$1,620","10/12/2020","$36.20","3.8","9","$17.80","420,083","5","AMZ","3","Home & Kitchen","Oversize","3.5 x 1 x 38 in","2.4 lb","https://www.amazon.com/dp/B08L5MDS7B"
"","","B08LK773DX","Rod Desyne 13/16' Moyat 5-Sided Bay Window Curtain Rod, Satin Nickel","Rod Desyne","$113.94","","","$0.00","10/19/2020","$85.28","4.7","12","$28.66","988,343","6","AMZ","1","Home & Kitchen","Oversize","5 x 28.25 x 4 in","6.649 lb","https://www.amazon.com/dp/B08LK773DX"
"","","B08LKPW2P6","Rod Desyne 13/16' Moyat Bay Window Curtain Rod, 20-36', 38-72', Black","Rod Desyne","$89.00","","","$0.00","10/19/2020","$69.48","4.5","12","$19.52","1,608,679","7","AMZ","1","Home & Kitchen","Oversize","3.75 x 38 x 3 in","4.101 lb","https://www.amazon.com/dp/B08LKPW2P6"
"","","B0C61QLXVN","USFOOK 1 Inch Curtain Rod 32 to 58 Inches (2.6-4.8ft), Telescoping Splicing Curtain Rods for Windows 20 to 53 Inch, Bronze Drapery Rod with Leaf Finials","USFOOK","$19.99","552","19","$11,034","07/29/2023","$7.29","4.7","486","$12.70","50,011","7","FBA","2","Home & Kitchen","Oversize","2 x 2 x 58 in","2.5 lb","https://www.amazon.com/dp/B0C61QLXVN"
"","","B08HCJC6Z5","Curved Ceiling Curtain Track Bendable Mount for Curtain Rail Bunk Bed Bay Window Room Divider Flexible Straight (White,5 m/ 16.4 ft)","Jetec","$23.99","718","24","$17,225","09/02/2020","$14.60","4.3","1,385","$9.39","39,385","6","FBA","2","Home & Kitchen","Standard","11.811 x 1.969 x 12.992 in","2.866 lb","https://www.amazon.com/dp/B08HCJC6Z5"
"","","B0C5J37GH4","HOTOZON 1 Inch Heavy Duty Corner Window Curtain Rods Set, 36-72 Inch Telescoping Single Drapery Rod, Antique Bronze, End Cap Finials","HOTOZON","$29.99","991","42","$29,720","05/16/2023","$15.03","4.7","81","$14.96","21,756","7","FBA","1","Home & Kitchen","Oversize","2 x 2 x 38 in","4.14 lb","https://www.amazon.com/dp/B0C5J37GH4"
"","","B0B7WQVYGF","Byondeth Curtain Rods for Windows 16 to 144 Inches Adjustable Length 1 Inch Diameter Window Curtain Rod with Aluminium Finials, Black","Byondeth","$26.99","33,573","1,177","$906,135","07/27/2022","","4.6","2,461","","121","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0B7WQVYGF"
"","","B09D8MKTX3","Decopolitan 3/4' Leaf Urn Bay Window Curtain Rod Set, Antique White","Decopolitan","$44.13","30","1","$1,324","11/08/2021","$27.24","5","5","$16.89","643,876","5","AMZ","2","Home & Kitchen","Oversize","4.3 x 3.4 x 38.9 in","3 lb","https://www.amazon.com/dp/B09D8MKTX3"
"","","B0CMP5G947","NDSWKR Flexible Curved Ceiling Curtain Track, 16.4 Ft / 5 Meter Bendable Track Curtains Ceiling Mount, Sliding RV Curtain Track for Room Divider L U Shape Bay Windows, White","NDSWKR","$20.99","90","3","$1,889","12/27/2023","","4","1","","297,363","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CMP5G947"
"","","B0BR4TBNNY","Lepushom Curtain Rods for Windows 48 to 86 Inch4-7.2 Feet, 1 Inch Diameter Single Drapery Rod With Crystal Ball Finals, Decorative Curtain Rod Set for Bedroom, Living Room or Kitchen, Black, 1 Pack","Lepushom","$35.79","94","1","$3,364","12/26/2022","$23.99","4.3","171","$11.80","469,600","7","FBA","2","Home & Kitchen","Standard","1 x 1 x 1 in","3.79 lb","https://www.amazon.com/dp/B0BR4TBNNY"
