"Export time:  1/29/2024, 6:00:39 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B09P4BRT7P","WallDeca Hanging File Organizer | Letter-Sized, Storage Pocket Chart for Office and School, Wall Mount Hanging File Holder (20 Pockets with Nametag)","WallDeca","$29.99","210","7","$6,298","05/31/2022","$20.20","4.6","471","$9.79","2,477","7","FBA","1","Office Products","Standard","21.1 x 36 x 3.5 cm","0.85 kg","https://www.amazon.ca/dp/B09P4BRT7P"
"","","B0B77V7SRN","TORASO Portable File Organizer Box with Lids, Collapsible Linen Hanging Filing Storage Boxes with Plastic Slide, Decorative Home/Office Filling System for File and Folders Storage (Pink,1pc).CA","TORASO","$23.99","420","14","$10,076","07/20/2022","","4.3","165","","976","7","FBA","1","Office Products","","","","https://www.amazon.ca/dp/B0B77V7SRN"
"","","B07L89Q21D","LOOKSHINE 24 Pockets Expanding File Folders,Portable Accordion A4 Expandable File Organizer, Large Capacity Multicolour Stand Plastic Business File Bag for Business/Office/Study","LOOKSHINE","$21.98","146","7","$3,209","12/09/2018","$12.90","4.6","756","$9.08","2,463","6","FBA","1","Office Products","Standard","23.6 x 34.4 x 3.6 cm","0.45 kg","https://www.amazon.ca/dp/B07L89Q21D"
"","","B0C3L49F7T","EOOUT 6 Pack File Organizer Box Hanging File Organizer for Letter Size File Holder with Handles for Office Home School","EOOUT","$29.01","","","$0.00","07/03/2023","$17.22","4","70","$11.79","22,021","7","FBA","1","Office Products","Standard","13.46 x 24.89 x 30.99 cm","1.25 kg","https://www.amazon.ca/dp/B0C3L49F7T"
"","","B086QL2VLV","Y YOMA 12 Pack Decorative Hanging File Folders Letter Size Rose Gold File Folder Pretty Hanging Folder Organizer for Filing Cabinet Office Home with 1/5-Cut Adjustable Tabs, 3 Black Foil Design","Y YOMA","$22.99","300","10","$6,897","06/24/2020","$13.17","4.7","1,875","$9.82","1,438","6","FBA","2","Office Products","Standard","24.308 x 33.706 x 3.988 cm","0.912 kg","https://www.amazon.ca/dp/B086QL2VLV"
"","","B0BV6QK7DR","DALTACK Wall File Holder 6 Tier Hanging Wall File Organizer with Hooks, for Papers Mails Folders Clipboard Magazine Organization, for Office Home, Mesh Metal, Black","DALTACK","$35.69","205","13","$7,316","02/07/2023","$23.07","4.6","150","$12.62","1,102","7","FBA","2","Office Products","Standard","10.01 x 40.01 x 32 cm","1.36 kg","https://www.amazon.ca/dp/B0BV6QK7DR"
"","","B07Y67ZCJS","EASEPRES 5 Pockets Mesh Wall File Holder Organizer Office Hanging Magazine Rack, Black","EASEPRES","$33.90","309","9","$10,475","11/06/2019","$20.89","4.7","1,450","$13.01","1,713","6","FBA","4","Office Products","Standard","33.6 x 40 x 11.6 cm","1.32 kg","https://www.amazon.ca/dp/B07Y67ZCJS"
"","","B0B8CBYB5X","TORASO Linen File Box Organizer with Lid, Letter/Legal Size, File Folder Storage, Easy Slide Durable Hanging File Box for Office/Decor/Home(FG,Green).CA","TORASO","$27.99","142","4","$3,975","08/01/2022","","4.2","29","","3,838","6","FBA","1","Office Products","","","","https://www.amazon.ca/dp/B0B8CBYB5X"
"","","B0BP1CWJ4R","Y YOMA 6 Pack Decorative Hanging File Folders Letter Size Marble Cute Hanging Folder Pretty File Folder Organizer for Filing Cabinet Office Home with 1/5-Cut Adjustable Tabs, 3 Pink Nebula Design","Y YOMA","$10.99","74","3","$813.26","02/12/2023","","4.6","142","","5,609","6","FBA","2","Office Products","","","","https://www.amazon.ca/dp/B0BP1CWJ4R"
"","","B0BBMF28J4","Letter/Legal Size Hanging File Folder Frame, Desk Hanging File Cabinet Organizer,Filing Box Inserts,Sturdy File Folders Holder for Office Use,Fast Assembly and Storage (Black, Classic)","MARATI","$34.39","","","$206.34","10/18/2022","","4.1","34","","32,042","7","FBA","1","Office Products","","","","https://www.amazon.ca/dp/B0BBMF28J4"
