"Export time:  2/11/2024, 3:05:59 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B09FDRW7QS","Central Air Conditioner Covers for Outside Units, Waterproof Windproof Heavy Duty Large AC Covers Square for Winter Outdoor Protection (32x32x36inches)","DTRK","$25.19","422","12","$10,630","09/02/2021","$15.62","4.8","310","$9.57","76,790","7","FBA","1","Home & Kitchen","Standard","11.61 x 1.69 x 13.62 in","2.81 lb","https://www.amazon.com/dp/B09FDRW7QS"
"","","B07QJG2FZQ","MODERN WAVE Central Air Conditioner Cover for Outside Units 32 x 32 - Top Universal Outdoor AC Cover Defender (Mesh, 32' x 32')","MODERN WAVE","$22.99","2,149","60","$49,406","03/30/2019","$15.02","4.7","4,220","$7.97","14,668","7","FBA","1","Home & Kitchen","Standard","9 x 1 x 9 in","12.8 oz","https://www.amazon.com/dp/B07QJG2FZQ"
"","","B07Z514TRN","Foozet Air Conditioner Cover for Outside Units, AC Cover for Outdoor Central Unit Square Fits up to 36 x 36 x 39 Inches","Foozet","$19.98","","","$0.00","10/14/2019","$-64.44","4.5","238","$84.42","701,725","6","FBA","1","Home & Kitchen","Oversize","36 x 39 x 36 in","1.32 lb","https://www.amazon.com/dp/B07Z514TRN"
"","","B0CHX7BSXZ","Air Conditioner Cover for Outside Unit Central AC Cover Fits up to 24 x 24 x 30 inches","GOLIFE","$11.99","30","1","$359.70","07/08/2021","$4.40","4.5","46","$7.59","621,829","6","FBA","1","Home & Kitchen","Standard","10 x 3.03 x 11.46 in","2.46 lb","https://www.amazon.com/dp/B0CHX7BSXZ"
"","","B0C5DCG88R","Porch Shield 600D Waterproof Air Conditioner Covers for Outside Units Square AC Cover Black - 30 x 30 x 32 inch","Porch Shield","$30.99","216","2","$6,694","09/20/2023","","4.6","458","","310,465","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C5DCG88R"
"","","B07YB76363","Aozzy Central Air Conditioner Covers for Outside Units Heavy DutyAc Cover for Outdoor Unit Square Winter Withstand The Rain and Snow, Or Nuts Fit Up to 34x34x30 inchs","Aozzy","$16.99","179","3","$3,041","11/19/2019","$9.30","4.5","873","$7.69","255,871","6","FBA","1","Home & Kitchen","Standard","7.5 x 12.3 x 1.9 in","0.95 lb","https://www.amazon.com/dp/B07YB76363"
"","","B0B344XS65","Xeeol Air Conditioner Cover Outdoor, Universal Central Conditioning Covers for Outside Units, Mesh AC Condenser Cover Defender, All Season Protection (32'' x 32'')","Xeeol","$19.98","146","4","$2,917","08/09/2022","$12.46","4.6","262","$7.52","190,205","7","FBA","1","Home & Kitchen","Standard","5.24 x 8.9 x 1.81 in","0.82 lb","https://www.amazon.com/dp/B0B344XS65"
"","","B07ZK22RGM","Winter Air Conditioner Covers for Outside Units, Waterproof Central Cover Sturdy Covers Ac Defender, Heavy Duty Top Ac Cover for Outdoor","yhslmh","$25.99","127","2","$3,301","12/26/2019","$17.57","4.7","460","$8.42","356,686","7","FBA","1","Home & Kitchen","Standard","6.9 x 9.7 x 1.3 in","0.88 lb","https://www.amazon.com/dp/B07ZK22RGM"
"","","B08GKCZL4P","Foozet Air Conditioner Cover for Outside Units, AC Cover for Central Units, Heavy Duty Winter Top, 32 x 32","Foozet","$17.96","90","3","$1,616","10/07/2018","$9.89","4.7","1,840","$8.07","271,833","6","FBA","1","Home & Kitchen","Standard","10.906 x 10.945 x 1.26 in","0.986 lb","https://www.amazon.com/dp/B08GKCZL4P"
"","","B0C9YH88QS","Air Conditioner Cover for Outside Units - 420D Waterproof Air Conditioner Protection Covers for Window Unit - Winter AC Covers Fits AC Condensing HVAC Unit(Black-28''LX28''WX32''H)","LXKCKJ","$25.99","109","3","$2,833","06/29/2023","$1.13","4.6","691","$24.86","274,288","7","FBA","1","Home & Kitchen","Oversize","28 x 28 x 32 in","14 oz","https://www.amazon.com/dp/B0C9YH88QS"
