"Export time:  2/5/2024, 1:22:15 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B07TYP2ZW5","Amazon Basics Collapsible Fabric Storage Cubes with Oval Grommets - 6-Pack, Linked","Amazon Basics","$19.68","","","","12/18/2019","$7.79","4.8","2,380","$11.89","543","6","AMZ","4","Our Brands","Oversize","10.5 x 11 x 10.5 in","15 oz","https://www.amazon.com/dp/B07TYP2ZW5"
"","","B071225BBS","Amazon Basics Collapsible Fabric Storage Cubes Organizer with Handles, 10.5'x10.5'x11', Pack of 6, Gray","Amazon Basics","$18.90","","","","11/13/2017","$9.04","4.7","100,106","$9.86","134","6","AMZ","5","Our Brands","Standard","11.024 x 11.772 x 4.449 in","5.468 lb","https://www.amazon.com/dp/B071225BBS"
"","","B09JRYP2XS","Vagusicc Storage Basket, Set of 2 Hand-Woven Paper Rope Wicker Baskets, Foldable Black Storage Bins Large Wicker Storage Basket Square Baskets for Shelves Organizing & Decor, Black (111111)","Vagusicc","$37.99","1,940","53","$73,701","10/18/2021","$20.69","4.5","228","$17.30","16,840","7","FBA","2","Home & Kitchen","Oversize","15.27 x 20.43 x 3.31 in","3.64 lb","https://www.amazon.com/dp/B09JRYP2XS"
"","","B09Y3B4Y7H","KITCSTI Storage Basket for Organizing Fabric Storage Bins 16'x12'x10' Foldable Organizer Bins with Handle Large Storage Basket for Shelves Closet Toys Books (White & Grey, Pack of 3)","KITCSTI","$29.99","547","16","$16,405","04/16/2022","$19.06","4.7","876","$10.93","57,215","6","FBA","1","Home & Kitchen","Standard","10 x 2.5 x 16 in","3.4 lb","https://www.amazon.com/dp/B09Y3B4Y7H"
"","","B07QB8NZJ1","DECOMOMO Storage Bins | Fabric Storage Baskets for Shelves for Organizing Closet Shelf Nursery Toy | Decorative Large Linen Closet Organizer Bins with Handles (Grey and White, Large - 3 Pack)","DECOMOMO","$25.99","3,236","30","$84,104","04/03/2019","$8.97","4.7","23,174","$17.02","31,552","7","FBA","1","Home & Kitchen","Oversize","11 x 9.5 x 15 in","2.88 lb","https://www.amazon.com/dp/B07QB8NZJ1"
"","","B0BVHN92RN","Proarea 4 Pack Stackable Plastic Storage Basket Closet Organizer Bin Foldable Clothes Organizer Storage Drawer Shelf Container for Living Room Bathroom Kitchen Office (4L)","Proarea","$39.99","1,076","27","$43,029","02/10/2023","$25.16","4.4","138","$14.83","34,076","7","FBA","1","Home & Kitchen","Standard","13.1 x 7.3 x 16.6 in","6.34 lb","https://www.amazon.com/dp/B0BVHN92RN"
"","","B01AV6UJK8","Trademark Innovations Foldable Hyacinth Storage Baskets with Iron Wire Frame (Set of 4)","Trademark Innovations","$67.10","365","14","$24,491","01/19/2016","$43.53","4.6","4,134","$23.57","67,661","5","AMZ","6","Home & Kitchen","Oversize","12.717 x 23.465 x 7.559 in","10.891 lb","https://www.amazon.com/dp/B01AV6UJK8"
"","","B07TSFWH29","EZOWare 6 Pcs Small Foldable Storage Bins Baskets, Collapsible Linen Canvas Fabric Organizer Containers with Handles for Bathroom Toys Nursery Kids Toddlers Home and Office - Multi, 10 x 6.5 x 5 inch","EZOWare","$22.99","141","5","$3,242","06/09/2021","$13.75","4.5","1,244","$9.24","17,294","7","FBA","1","Baby","Standard","10 x 5 x 6.5 in","1.45 lb","https://www.amazon.com/dp/B07TSFWH29"
"","","B0B1KVT8RV","Tixill 2-Pack Mini Foldable Plastic Baskets for Organizing and Storage, Collapsible Storage Crate for Home Kitchen Bedroom Bathroom Office (5.9x3.8x2.2, Blue)","Tixill","$6.29","2,182","108","$13,725","05/18/2022","$2.43","4.2","368","$3.86","1,986","6","FBA","1","Office Products","Standard","1.969 x 0.394 x 3.937 in","0.221 lb","https://www.amazon.com/dp/B0B1KVT8RV"
"","","B079187HTH","SAMMART 41L (10.8 gallon) Collapsible Plastic Laundry Basket-Foldable Pop Up Storage Container/Organizer-Portable Washing Tub-Space Saving Hamper, Water capacity: 32L (8.4 gallon) (Rectangular, Grey)","SAMMART","$27.56","3,952","138","$108,917","01/04/2018","$3.47","4.6","15,629","$24.09","5,174","6","FBA","1","Home & Kitchen","Oversize","10.5 x 22.5 x 17.5 in","2.94 lb","https://www.amazon.com/dp/B079187HTH"
"","","B098KSVLDY","Simple Houseware Foldable Cloth Storage Box Closet Dresser Drawer Divider Organizer Basket Bins for Underwear Bras, Grey (Set of 12)","Simple Houseware","$22.47","3,612","122","$81,162","07/02/2021","$12.37","4.7","17,750","$10.10","6,103","5","FBA","3","Home & Kitchen","Standard","11.02 x 5.24 x 11.02 in","2.84 lb","https://www.amazon.com/dp/B098KSVLDY"
"","","B0BYMMTLL8","MVSRWLL Stackable Plastic Storage Basket Bin Shelf Box for Closet Wardrobe Organizer 4 Pack Foldable Clothes Drawer Storage Container for Cupboard Kitchen Bathroom Bedroom Office (White)(4L)","MVSRWLL","$29.99","370","9","$11,096","03/15/2023","$17.56","4.6","213","$12.43","100,620","6","FBA","1","Home & Kitchen","Standard","12.8 x 5.51 x 16.73 in","6.41 lb","https://www.amazon.com/dp/B0BYMMTLL8"
