"Export time:  1/30/2024, 12:48:09 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B09GK2TSVB","MNGARISTA 2-Pack Retractable Keychain, Heavy Duty Carabiner Badge Holder, Tactical ID Badge Reel with 31.5 Steel Retractable Cord, 8.0 oz","MNGARISTA","$15.97","9,405","309","$150,198","09/16/2021","$10.65","4.6","15,685","$5.32","455","6","FBA","5","Office Products","Standard","3.58 x 0.75 x 4.84 in","3.17 oz","https://www.amazon.com/dp/B09GK2TSVB"
"","","B08HH15257","POCKT Lanyard for Keys Neck Lanyard Key Chain for Men and Women Cool Lanyards","POCKT","$10.95","1,500","52","$16,425","07/09/2021","$5.77","4.8","5,257","$5.18","4,618","6","FBA","1","Office Products","Standard","2.68 x 12.09 x 1.06 in","0.11 lb","https://www.amazon.com/dp/B08HH15257"
"","","B0C2YR985Z","LENYNAL Beaded Lanyards for ID Badges and Keys, Cute Teacher Lanyard Retractable Natural Stone Lanyards for Women","LENYNAL","$16.99","794","20","$13,490","04/18/2023","$11.52","3.4","18","$5.47","12,579","6","FBA","1","Office Products","Standard","4.49 x 0.75 x 4.57 in","3.84 oz","https://www.amazon.com/dp/B0C2YR985Z"
"","","B0CCNY8GCF","SAM & LORI Lanyards for Id Badges Women Cute Teacher Lanyard With Id Holder Lanyards for Cruise Ship Cards Keychain Lanyard Beaded Keychain Lanyard Personalized Lanyard String","SAM & LORI","$15.97","877","32","$14,006","07/23/2023","$10.03","4.5","123","$5.94","7,660","7","FBA","1","Office Products","Standard","2.91 x 1.06 x 3.9 in","1.13 oz","https://www.amazon.com/dp/B0CCNY8GCF"
"","","B0C3Z59JT3","MONDO DESIGNS 2-in-1 ID Badge Holder & Lanyard Wallet - Multi-Use Womens Small Wallet with Removable Wristlet & Neck Lanyard, Clear Window, 5 Card Slots, Phone Holder, Ring Keychain - Green","MONDO DESIGNS","$13.99","2,572","82","$35,982","06/30/2023","$8.97","4.4","241","$5.02","2,773","7","FBA","1","Office Products","Standard","3 x 0.01 x 4.5 in","2.89 oz","https://www.amazon.com/dp/B0C3Z59JT3"
"","","B09ZDYS7QW","ABAMERICA Teacher Lanyards for Id Badges and Keys, Cute Beaded Lanyards for Women with Keychain and Leather Holder of 7 Card Slots, Comfortable, Detachable, Unique Designs from USA","ABAMERICA","$9.99","450","15","$4,496","05/02/2022","$5.57","4.4","967","$4.42","16,501","7","FBA","1","Office Products","Standard","2.87 x 0.01 x 4.41 in","1.76 oz","https://www.amazon.com/dp/B09ZDYS7QW"
"","","B0C99SPG85","AllStyle By Patel Lanyard with ID Holder - Stylish Neck Strap for Keys, Phones, Bags and Mores, Perfect for Women Men Kids (Green Lanyard + Green ID Holder)","AllStyle By Patel","$14.98","1,835","34","$27,488","06/24/2023","$9.81","4.7","18","$5.17","7,194","7","FBA","1","Office Products","Standard","0.02 x 0.1 x 0.05 in","0.001 oz","https://www.amazon.com/dp/B0C99SPG85"
"","","B0CRKM99Q8","Teacher Lanyard for ID Badges Holder, Cute Silicone Beaded Lanyard for Keys, Breakaway Lanyard for ID Card Wallet and Phone, Tassel Lanyard for School Gift","Lanyardio","$7.99","138","6","$1,103","01/04/2024","$3.87","","","$4.12","36,555","7","FBA","1","Office Products","Standard","2.7 x 0.5 x 5.7 in","0.7 oz","https://www.amazon.com/dp/B0CRKM99Q8"
"","","B08BS4KT2X","Lilly Pulitzer Cute Lanyard for ID Badges and Keys, Womens Lanyard Keychain, Colorful Lanyard with Metal Hook","Lilly Pulitzer","$14.95","229","9","$3,424","06/23/2020","$9.79","4.8","792","$5.16","26,054","7","FBA","1","Office Products","Standard","1.75 x 0.5 x 5.75 in","0.05 lb","https://www.amazon.com/dp/B08BS4KT2X"
"","","B08HQQ7QDT","USANGERS Lanyards for ID Badges Keys Women Cute Teacher Lanyard ID Holder Necklace Silver Chain Fashion Strong Keychain Diffuser Office School Work Jewelry Nurse Teacher Appreciation Gifts Mandala","USANGERS","$13.95","749","20","$10,449","08/12/2020","$8.94","4.4","2,276","$5.01","12,049","7","FBA","1","Office Products","Standard","2.7 x 0.01 x 4.5 in","3.2 oz","https://www.amazon.com/dp/B08HQQ7QDT"
"","","B08L4V46LS","C&L Accessories Lanyard for ID Badges Holder, Beaded Cute Lanyard for Keys Neck Lanyards for Glasses Chain Strap for Women (Indian Agate)","C&L Accessories","$14.99","1,049","34","$15,725","10/12/2020","$9.82","4.5","470","$5.17","7,195","7","FBA","1","Office Products","Standard","3.66 x 0.67 x 6.81 in","2.08 oz","https://www.amazon.com/dp/B08L4V46LS"
"","","B0CC9J834S","Mcapirivo Rainbow Teacher Lanyards for Id Badges and Keys, ID Badge Holder with Breakaway Lanyard, Silicone Beaded Lanyard for Women Teacher Nurse, ID Name Tag Card Badge Holder, Lanyard Keychain","Mcapirivo","$9.99","623","29","$6,224","07/18/2023","$5.57","4.5","491","$4.42","8,453","7","FBA","1","Office Products","Standard","3 x 0.5 x 4.5 in","2.08 oz","https://www.amazon.com/dp/B0CC9J834S"
