"Export time:  2/5/2024, 12:59:34 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BFG36DXH","9 Cube Closet Organizers, Includes All Storage Cube Bins, Easy To Assemble Storage Unit With Drawers | Room Organizer For Clothes, Baby Closet Bedroom, Playroom, Dorm (Light Grey)","NEATERIZE","$59.96","4,552","136","$272,938","09/14/2022","","3.9","9,388","","5,287","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0BFG36DXH"
"","","B01LWP8AL2","Amazon Basics 3-Shelf Narrow Adjustable, Heavy Duty Storage Shelving Unit (250 lbs loading capacity per shelf), Steel Organizer Wire Rack, Black, 23.2'L x 13.4'W x 30'H","Amazon Basics","$35.94","","","","03/01/2020","$17.43","4.6","223,781","$18.51","74","7","AMZ","8","Our Brands","Oversize","14.21 x 23.86 x 4.49 in","11.2 lb","https://www.amazon.com/dp/B01LWP8AL2"
"","","B0BR7MSWN2","homsorout Trapezoid Storage Bins, Foldable Closet Organization , Closet Storage Organizer for Shelves, Linen Closet Organizers and Storage for Toy, Clothes, 6 Packs (Blended)","homsorout","$39.99","1,549","44","$61,945","12/27/2022","","4.6","342","","20,445","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BR7MSWN2"
"","","B074NH61RT","Furinno Luder Bookcase / Book / Storage , 5-Cube, White","Furinno","$30.42","39,604","1,387","$1.20M","08/07/2017","$8.94","4.2","85,411","$21.48","84","5","AMZ","20","Home & Kitchen","Oversize","12.205 x 34.646 x 3.74 in","21.958 lb","https://www.amazon.com/dp/B074NH61RT"
"","","B0BWJVWV9X","Closet Organizers and Storage 8.5 Gal, Storage Bins with Lids 4 Pack, Stackable Collapsible Storage Bins, Storage Cabinet with Wheels, Plastic Foldable Folding Box for Home, Dorm Room Essentials","Idle Way","$119.99","1,228","53","$147,348","02/21/2023","","4.7","628","","16,722","7","FBA","4","Home & Kitchen","","","","https://www.amazon.com/dp/B0BWJVWV9X"
"","","B09WVCLZNS","12-Pack-Closet-Organizers-and-Storage,Closet-Organizer-Hanger for Heavy Clothes,Sturdy Closet-Organization-and-Storage-Hangers-Space-Saving for Wardrobe,Dorm-Room-Essentials for College Students Girls","HZZILEY","$13.99","2,702","66","$37,801","03/29/2022","$7.37","4.3","2,420","$6.62","13,064","7","FBA","8","Home & Kitchen","Standard","5.31 x 9.21 x 2.24 in","0.93 lb","https://www.amazon.com/dp/B09WVCLZNS"
"","","B0CGZH5YDV","WLIVE Fabric Dresser, 5-Drawer Tall Dresser for Bedroom, Storage Dresser Organizer with Fabric Bins, Wood Top, Sturdy Steel Frame, Chest of Drawers for Closet, Hallway, Charcoal Black","WLIVE","$59.99","2,730","91","$163,773","12/28/2023","","4.7","46","","8,904","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CGZH5YDV"
"","","B0BZCYGGP2","Storage Bins with Lids,78 Quart Plastic Bins with Lids,Large Closet Organizers, 3 Packs Collapsible Storage Bins with Wheels,Double Door Stackable Bins for Clothes,Home","KHNR","$86.18","3,694","110","$318,349","05/05/2023","","4.4","368","","7,004","7","FBA","6","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZCYGGP2"
"","","B0BQRGJTQC","Utopia Home Over The Door Organizer 4 Shelf Hanging Closet Organizers and Storage Organizer for Closet, RV Baby Kids Closet Door Organizers for Storage, Nursery, Bedroom (Grey)","Utopia Home","$8.99","2,013","86","$18,097","12/21/2022","","4.6","25","","9,486","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BQRGJTQC"
"","","B07SFZLWHC","Amazon Basics Fabric 5-Drawer Storage Organizer Unit for Closet, Black","Amazon Basics","$69.34","","","","10/23/2019","$41.26","4.6","3,194","$28.08","4,532","6","AMZ","7","Our Brands","Oversize","14.173 x 33.701 x 6.929 in","22.619 lb","https://www.amazon.com/dp/B07SFZLWHC"
"","","B08HHKFPMD","HOMIDEC 6-Cube Storage Organizer, Closet Organizer Storage Cabinet Shelf Bookcase Bookshelf,Storage Cubes Organizer Cabinet for Kids,Closet, Bedroom,Bathroom","HOMIDEC","$24.98","6,530","182","$163,119","09/04/2020","$13.30","4.3","6,486","$11.68","3,517","7","FBA","6","Home & Kitchen","Standard","12.913 x 16.299 x 4.095 in","8.907 lb","https://www.amazon.com/dp/B08HHKFPMD"
"","","B0CMV41N8D","2 Pack Over Door Organizer, Behind Door Hanging Organizer with Clear Window 4 Large Capacity Pockets, Foldable Over The Door Storage Organizer for Bedroom Nursery Kids Toys","Wakaye","$33.99","2,340","92","$79,537","01/03/2024","","4.5","856","","8,720","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CMV41N8D"
"","","B0C2Q1NPN1","Ulif E1 Heavy Duty Clothes Rack, 6 Tiers Metal Freestanding Garment Rack, Expandable Closet Organizers and Storage with 4 Hanging Rods, Easy to Assemble, 71.4' H x (70.8' - 86.6') W x 14' D, White","Ulif","$129.99","928","21","$120,631","04/16/2023","","4.6","389","","45,335","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C2Q1NPN1"
"","","B0822DVGXQ","WLIVE Fabric Dresser for Bedroom, 6 Drawer Double Dresser, Storage Tower with Fabric Bins, Chest of Drawers for Closet, Living Room, Hallway, Dark Grey","WLIVE","$52.99","3,134","119","$166,071","12/02/2019","$26.60","4.5","5,159","$26.39","6,339","6","FBA","1","Home & Kitchen","Oversize","14.5 x 35 x 7 in","21.799 lb","https://www.amazon.com/dp/B0822DVGXQ"
"","","B0BN5K9B2T","LANTEFUL 10 Tiers Tall Shoe Rack 20-25 Pairs Boots Organizer Storage Sturdy Narrow Shoe Shelf for Entryway, Closets with Hooks, Black","LANTEFUL","$22.99","6,073","136","$139,618","11/22/2022","","4.5","1,448","","5,313","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BN5K9B2T"
"","","B0BJ278HTB","GRANNY SAYS Hanging Closet Organizer 6 Shelves, Closet Organization and Storage with 5 Different Drawers, 6 Side Pockets Wardrobe Clothes Organizer for Closet, Gray, 1-Pack","GRANNY SAYS","$30.99","2,005","54","$62,135","10/12/2022","","4.5","648","","16,514","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BJ278HTB"
"","","B0B67PCFLQ","23Qt Plastic Storage Bins Organizer 3 Tier, Stackable Storage Boxes with Lids, Storage Containers for Bedroom Living Room Kitchen Study Office, Folding Storage Boxes","CTSNSLH","$32.99","7,890","114","$260,291","08/24/2022","","4.5","1,917","","6,694","7","FBA","11","Home & Kitchen","","","","https://www.amazon.com/dp/B0B67PCFLQ"
"","","B0CD7F5HGK","HoneySky 8.5 Gallon Storage Bins with Lids and Wheels, Stackable & Collapsible Closet Organizers and Storage, Foldable Storage Containers Plastic Shelves for Clothes Shoe Book, White, 4 Pack","HoneySky","$129.99","628","27","$81,634","07/30/2023","","4.4","68","","34,136","7","FBA","3","Home & Kitchen","","","","https://www.amazon.com/dp/B0CD7F5HGK"
