"Export time:  2/12/2024, 6:37:24 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B000O3EG0S","Pet Odor Exterminator Candle, Cinnamon Apple, 13 oz","SPECIALTY PET PRODUCTS","$14.99","96","3","$1,439","03/24/2013","$7.60","4.4","467","$7.39","44,548","3","FBA","9","Pet Supplies","Standard","4.33 x 5.98 x 3.7 in","1.4 lb","https://www.amazon.com/dp/B000O3EG0S"
"","","B09B1QT2RP","Amazon Basics Gel Odor Eliminator, Charcoal, 1.06 Pound (Pack of 1)","Amazon Basics","$5.99","","","","06/20/2023","$0.37","4","838","$5.62","373","5","AMZ","1","Our Brands","Standard","3.63 x 3.94 x 3.63 in","1.19 lb","https://www.amazon.com/dp/B09B1QT2RP"
"","","B08JQFG63X","Lots of Lemon - Pet Odor Eliminator for Home - Professional Strength Citrus Infused Enzyme Powered Urine Odor Eliminator for Carpet, Furniture, Hardwood Floors & Rugs - Small Dogs","Lots of Lemon","$19.97","35","2","$698.95","02/28/2021","$13.33","4","511","$6.64","64,877","6","FBA","1","Pet Supplies","Standard","4 x 5.75 x 5.25 in","1.5 lb","https://www.amazon.com/dp/B08JQFG63X"
"","","B005MEJ23K","REMOVEURINE Pet Odor Eliminator for Home & Urine Destroyer - Pet Urine Odor Eliminator Spray - Urine Remover for Dogs and Cats - Pet Carpet Cleaner Solution","REMOVEURINE","$17.99","74","2","$1,331","09/16/2011","$11.75","4","1,733","$6.24","56,810","6","FBA","1","Pet Supplies","Standard","1.75 x 4.5 x 1.75 in","4.48 oz","https://www.amazon.com/dp/B005MEJ23K"
"","","B0CLH5N2GR","Morrerfresh Cat Litter Deodorizer 99% Pets Poof Odor Eliminator Cat Friendly Air Purifier Ozone Odor Removal Air Freshener for Home & Pets Litter Box Room Wardrobe Shoe Cabinet Toilet White","Morrerfresh","$39.98","30","1","$1,199","10/19/2023","$28.56","4.1","35","$11.42","84,931","6","FBA","1","Pet Supplies","Standard","8.98 x 1.85 x 9.84 in","14.08 oz","https://www.amazon.com/dp/B0CLH5N2GR"
"","","B0002XJ10K","Skunk Off Skunk Odor Eliminator Pet Spray (32oz) - Ready To Use Skunk Odor Remover For Dogs, Cats, Home, Carpet, Car, Clothes & More  Skunk Spray w/ Non-Enzymatic Formula Safe For Pets & People","Odorcide","$29.95","1,039","61","$31,118","07/14/2004","$20.46","4.1","2,634","$9.49","4,399","7","FBA","17","Pet Supplies","Standard","3.5 x 3.5 x 10.3 in","2 lb","https://www.amazon.com/dp/B0002XJ10K"
"","","B07PYHCC1K","Gonzo Natural Magic Odor Air-Magnet with Activated Charcoal - 14 Ounce (2 Pack) - Odor Eliminator for Car Closet Bathroom and Pet Area Captures and Absorbs Smoke Odors","Gonzo Natural Magic","$13.55","532","26","$7,209","03/19/2019","$5.93","4.1","3,105","$7.62","9,300","6","FBA","1","Pet Supplies","Standard","3.7 x 7.4 x 3.75 in","1.98 lb","https://www.amazon.com/dp/B07PYHCC1K"
"","","B07J64CG31","THORNELL Cat Odor-Off Concentrate Pet Smell Odor Eliminator  Cat Odor Eliminator Concentrate for Pet Urine Odor, Tomcat Spray for Cat Urine Smell, Feces on Carpet & Litter Boxes  Fresh Scent 16oz","Odorcide","$22.95","365","13","$8,377","10/03/2018","$14.37","4.3","1,035","$8.58","15,973","7","FBA","5","Pet Supplies","Standard","1.75 x 4 x 8 in","1 lb","https://www.amazon.com/dp/B07J64CG31"
"","","B08DSYZGVB","Activated Charcoal Odor Absorber 10x3.5oz w Hooks. Nature Fresh Bamboo Charcoal Air Purifying Bag Home Closet Air Freshener Deodorizer Odor Eliminator","Vergali","$18.97","9,690","382","$183,819","07/27/2020","$10.33","4.2","12,789","$8.64","2,256","7","FBA","2","Health & Household","Standard","7.77 x 3.49 x 10.67 in","2.73 lb","https://www.amazon.com/dp/B08DSYZGVB"
"","","B000QSLTX8","Citrus Magic Pet Odor Eliminator Solid Air Freshener, Fresh Citrus, 8-Ounce, Pack of 1","Citrus Magic","$7.87","2,924","102","$23,012","11/30/2010","$2.82","4","5,521","$5.05","2,696","6","AMZ","7","Pet Supplies","Standard","5 x 5 x 1.25 in","10.55 oz","https://www.amazon.com/dp/B000QSLTX8"
"","","B082KC4JT2","Bamboo Charcoal Air Purifying Bag, Activated Charcoal Bags Odor Absorber, Moisture Absorber, Natural Car Air Freshener, Shoe Deodorizer, Odor Eliminators For Home, Pet, Closet (Essential 12 Pack)","Vitscan","$22.97","4,856","142","$111,542","12/08/2019","$13.73","4.2","19,149","$9.24","6,476","7","FBA","1","Health & Household","Standard","7.99 x 3.19 x 11.3 in","2.65 lb","https://www.amazon.com/dp/B082KC4JT2"
"","","B09BP372YH","Pineapple & Papaya Enzyme Pet Stain & Odor Eliminator | Neutralize Tough Stains & Odors | Expert Cleaning Formula | Indoor Cats & Dogs | 2-pk. 20-oz bottles - Nuesta Pets","Nuesta","$29.95","213","3","$6,379","05/30/2022","$19.67","4.2","81","$10.28","49,282","7","FBA","1","Pet Supplies","Standard","4.41 x 4.09 x 11.26 in","2.98 lb","https://www.amazon.com/dp/B09BP372YH"
