"Export time:  1/30/2024, 5:20:47 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CGH5CL62","Feverdes 5 Tier Book Rack Storage Book Shelf,Mobile Rolling cart with Wheels,Slim Rolling Storage Cart Movable Rolling cart for Kids Children Students Study in Bedroom Living Room Home School-White","Feverdes","$44.99","473","4","$21,280","08/23/2023","","4.4","17","","228,308","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CGH5CL62"
"","","B0CKPV1G7B","Yafeco 5 Tier Bookcase with Wheel Casters and Small Baskets,Multi-Functional Movable Storage Organizer Bookshelf for Bedroom, Living Room (Cream, Big Double Sided)","Yafeco","$32.99","150","5","$4,949","10/07/2023","","5","2","","180,302","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CKPV1G7B"
"","","B0CCNS7QNW","5 Tier Book Rack Storage Bookshelf, Movable Bookshelf Multilayer Capacity Rotatable Removable Plastic Practical Rolling Organization Shelf with Wheel(White)","Serlium","$39.99","30","1","$1,200","07/23/2023","","5","1","","678,835","7","FBM","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0CCNS7QNW"
"","","B0C9441KBG","5/6 Tier Book Rack Storage Bookshelf, Removable Movable Book Shelf, Utility Organizer White Bookshelves for Kids Children Students Study in Bedroom Living Room School (6 Layer)","Leftwei","$77.61","","","$0.00","06/22/2023","","","","","2,947,963","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0C9441KBG"
"","","B0C4TH6XYD","APBATS 5 Tier Removable Movable Bookshelf, Mobile Unique Bookcase, Utility Organizer Yellow Bookshelves with Wheels for Kids Children Students Study in Bedroom Living Room Home School","APBATS","$38.98","565","4","$22,024","05/09/2023","","3.9","179","","218,626","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C4TH6XYD"
"","","B0CCXWLTC1","yeavs 5-Tier Mobile Bookshelf, Rolling Bookcase Book Storage Rack, Movable File Folder Organizer Cart with Wheels for Home Study Office Living Room Classroom, Green","yeavs","$35.88","346","3","$12,414","07/26/2023","","4.2","41","","65,977","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CCXWLTC1"
"","","B0CLRG225P","IDEALHOUSE Kids Bookshelf and Toy Storage Organizer with 3 Movable Drawers, Floor Storage Cabinet Toy Chest with 4 Cubbies, Multifunctional Storage Chest for Nursery, Playroom and Bedroom (Grey)","IDEALHOUSE","$113.50","","","","","","5","1","","2,211,819","","AMZ","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CLRG225P"
"","","B0C331DSNH","Mobile Bookshelf, Convenient Practical Multilayer Capacity Plastic Material Movable Bookshelf for Study (Green)","Cosiki","$43.54","","","$0.00","04/19/2023","$29.14","4.3","5","$14.40","738,171","7","FBA","3","Home & Kitchen","Standard","13.19 x 7.13 x 15.31 in","4.55 lb","https://www.amazon.com/dp/B0C331DSNH"
"","","B0C99C5LNL","AMONIDA Movable Bookshelf Large Capacity Rotatable Removable Plastic Mobile Bookshelf, Practical Rolling Organization Shelf with Stable Structure for Office Living Room Kitchen School (6 Layer)","AMONIDA","$78.77","","","$0.00","06/24/2023","","3","1","","2,146,869","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0C99C5LNL"
"","","B0BQBZSK7F","Yoobure Tree Bookshelf - 6 Shelf Retro Floor Standing Bookcase, Tall Wood Book Storage Rack for CDs/Movies/Books, Utility Book Organizer Shelves for Bedroom, Living Room, Home Office","Yoobure","$49.99","4,225","156","$211,208","02/06/2023","","4.5","1,012","","4,392","7","FBA","9","Home & Kitchen","","","","https://www.amazon.com/dp/B0BQBZSK7F"
"","","B0C7R9NW87","TREETDOBV 5 Tier Book Rack Storage Bookshelf, Movable Bookshelf Multilayer Capacity Rotatable Removable Plastic Practical Rolling Organization Shelf with Wheel, Bookshelves (White)","TREETDOBV","$47.09","","","$0.00","06/11/2023","$31.50","3.5","6","$15.59","820,509","6","FBA","2","Home & Kitchen","Standard","12.91 x 7.13 x 15.24 in","4.55 lb","https://www.amazon.com/dp/B0C7R9NW87"
"","","B0C7RCFVM3","TREETDOBV 5 Tier Book Rack Storage Bookshelf, Movable Bookshelf Multilayer Capacity Rotatable Removable Plastic Practical Rolling Organization Shelf with Wheel, Bookshelves (Pink)","TREETDOBV","$47.09","","","$0.00","06/11/2023","$31.50","3.5","2","$15.59","1,188,133","6","FBA","2","Home & Kitchen","Standard","12.83 x 7.24 x 15.39 in","4.55 lb","https://www.amazon.com/dp/B0C7RCFVM3"
"","","B0C445W4YH","5 Tier Book Rack Storage Bookshelf,Movable Bookshelf Multilayer Capacity Rotatable Removable Plastic Practical Rolling Organization Shelf with Wheel(Green)","CHICIRIS","$72.77","","","","","","5","1","","4,950,674","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0C445W4YH"
"","","B0BQBKDG8T","Pipishell Bookshelf, 6-Tier Bookcase with Storage Drawer, Tall Bookshelf Storage Rack with Metal Frame & Wood Grain Finish, Industrial Bookshelf for Living Room, Bedroom, and Home Office, PIBS02WN","Pipishell","$89.99","174","10","$15,658","03/26/2023","","4.5","64","","88,026","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0BQBKDG8T"
"","","B0CG5QPPN7","Bikoney Bookshelves 5-Tier, Rotating Bookshelf Tower for Corner, Small Bookcase, Tall Industrial Bookshelf, Narrow Bookshelf Standing, Wood and Metal Bookshelves for Living Room, Office, Black","Bikoney","$69.99","368","12","$25,756","10/18/2023","","4.4","32","","75,102","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CG5QPPN7"
"","","B0CPFC71DJ","Atkits Rolling Book Cart Mobile Bookshelf with Wheels Table Side Storage Basket Cart Movable Classroom Deskside Bookshelf 6 Tier Movable Bookshelf Bookcase Magazine Rack Book Carts,Black","Atkits","$56.99","","","","","","","","","","","FBM","","","","","","https://www.amazon.com/dp/B0CPFC71DJ"
"","","B0CGXPKJFS","5/6 Tier Movable Bookshelf Bookcase Removable Book Rack Plastic Rolling Storage Organizer Shelf Mobile Bookshelf with Wheels for Office Living Room Home Kitchen School(6 Layer)","LKPOMI","$54.99","","","","","","","","","1,662,959","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CGXPKJFS"
"","","B0CT352QRV","DELESYS Bookshelf Cart, 2 Tier Book Rack Storage with Wheels, Movable Book Shelf Trolley, Rotatable Storage Shelves, Bookcase Cart Organizer, Mobile Shelving Unit for Living Room Home Offices","DELESYS","$15.16","","","","","","","","","","","FBM","","","","","","https://www.amazon.com/dp/B0CT352QRV"
"","","B0C7QTZCRG","Cryfokt Movable Bookshelf, Rolling Utility Cart Multifunctional Storage Trolley, Multilayer Capacity Bookshelves Organizer, Rotatable Removable Plastic Rolling Organization Shelf","Cryfokt","$75.11","","","","","","","","","4,667,388","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0C7QTZCRG"
"","","B0C8JZQCT1","Headerbs White Storage Organizer Shelf Removable Plastic Movable Bookshelf for Home Study Room Movable Bookshelf Storage Shelf (6 Layer)","Headerbs","$80.10","","","","","","","","","5,137,894","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0C8JZQCT1"
"","","B0CDGVVQWQ","Yosoo Book Rack Storage Bookshelf, Movable Bookshelf Large Capacity Rotatable Removable Movable Unique Bookcase Plastic Practical Rolling Organization Shelf Utility Organizer for Home","","$68.88","","","","","","1","1","","2,691,147","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CDGVVQWQ"
"","","B0CKL6RK88","Storage Trolley, 2-Tier Movable Bookshelf Cart, Trolley on Wheels with Hooks, Multi-Functional Shelf Organizer Cart, Long Lasting Book Storage Cart, Rolling Storage Shelf for Kitchen Bathroom Books","JAPIIM","$20.39","","","","","","5","1","","4,161,107","","FBM","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CKL6RK88"
"","","B0CLS5H8YR","5 Tier Rolling Book Cart Movable Storage Bookshelf Bookcase with Wheels Utility Organizer Rotatable Removable Plastic Practical Rolling Organization Shelf for Kids Students Teachers(Grey)","","$31.69","","","","","","","","","2,416,146","","FBM","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CLS5H8YR"
"","","B0CN3D6YMG","CAJUCA Wheels Bookshelf, 5 Layers Movable Bookcase Organizer, Rolling Bookcase Organizer, Space Saving Mobile Bookshelf, Multiple Storage Wheeled Shelf, Mobile Book Storage Unit for School Home","","$45.84","","","","","","","","","","","FBM","","","","","","https://www.amazon.com/dp/B0CN3D6YMG"
"","","B0CGVL53R3","Movable Bookshelf, 5 Tier Book Rack Storage Bookshelf, Movable Bookshelf, Unique Bookcase, Multilayer Capacity Rotatable Removable Plastic Practical Rolling Organization Shelf with Wheel(Orange)","keebgyy","$42.69","","","","","","","","","2,473,210","","FBM","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CGVL53R3"
"","","B0CLKZTPB7","homsorout Bookshelf with Wheels 3 Tier Bookcase Industrial Metal Small Book Shelf Short Book Case Storage Organizer for Living Room, Bedroom, and Home Office","homsorout","$41.99","300","10","$12,597","12/27/2023","","4.7","30","","94,191","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CLKZTPB7"
