"Export time:  1/30/2024, 12:37:40 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B07M8G6K9H","Fonture Wood Tea Storage Box, Teabag Storing 9 Compartments Wooden Tea Box Hinged Glass Lid Tea Organizer-Black","Fonture","$36.99","30","1","$1,110","12/20/2018","$28.52","4.5","135","$8.47","633,877","6","FBA","1","Home & Kitchen","Standard","9.37 x 9.449 x 0.748 in","0.132 lb","https://www.amazon.com/dp/B07M8G6K9H"
"","","B0CJ8YS8K1","iDavosic.ly 3 Tier Tea Bag Organizer, Tea Bag Storage Holder Spinning Carousel with 9 Compartments, Metal Rotating Tea Bag Caddy for Kitchen Counter Cabinet, Up to 108 Tea Bags Storage","iDavosic.ly","$28.99","291","10","$8,436","11/13/2023","$18.85","3.9","13","$10.14","93,570","7","FBA","1","Home & Kitchen","Standard","7.87 x 0.1 x 11.81 in","2.68 lb","https://www.amazon.com/dp/B0CJ8YS8K1"
"","","B0868CNBV3","NHZ Tea Bag Storage and Organizer, Tea Bag Holder Black Powder Coated Stainless Steel for Tea and Coffee Box. Organize 60 Tea Bags- Tea Holder for Tea Bags 6 Compartments with 10 Bags in Each.","NHZ","$15.99","115","4","$1,839","03/22/2020","$7.80","4.6","1,116","$8.19","228,328","6","FBA","2","Home & Kitchen","Standard","7.087 x 8.189 x 6.614 in","1.109 lb","https://www.amazon.com/dp/B0868CNBV3"
"","","B0CKN5KYJ9","Farmhouse Tea Bag Holder with Lid, Ceramic Tea Bag Caddy Dispenser for Countertop,Tea Bag Organizer Storage Container Tea Bag Chest for Beverage Supplies (White)","SLJMR","$19.88","60","2","$1,193","12/21/2023","","5","3","","316,411","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CKN5KYJ9"
"","","B09MTMSR2T","Peohud Tea Bag Organizer, Tea Bag Spinning Carousel with 6 Compartments, 360-Degrees Rotating Storage Organizer for Tea and Coffee, Up to 60 Tea Bags Storage","Peohud","$16.99","75","5","$1,274","11/30/2021","$8.65","4.2","129","$8.34","182,045","6","FBA","1","Home & Kitchen","Standard","6.732 x 9.055 x 5.906 in","1.257 lb","https://www.amazon.com/dp/B09MTMSR2T"
"","","B07B1GPCZ1","mDesign Plastic Kitchen Pantry Stackable Storage Organizer Container Station with 3 Drawers for Cabinet, Countertop, Holds Coffee, Tea, Sugar Packets, Creamers - Lumiere Collection - Black/Clear","mDesign","$18.99","4,620","151","$87,734","02/22/2018","$11.00","4.7","13,943","$7.99","1,288","7","FBA","2","Kitchen & Dining","Standard","6.902 x 10.098 x 3.299 in","1.852 lb","https://www.amazon.com/dp/B07B1GPCZ1"
"","","B0CCTXDT4J","GYOPSEFHA Tea Bag Organizer,360 Rotatable 8 Compartments Tea Bag Holder, Iron Teabags Coffee Candy Organizer, 2 Tiers Tea Bag Organizer Rack for Kitchen Counter Cabinet Tea and Coffee Box","GYOPSEFHA","$20.99","60","2","$1,259","07/25/2023","","5","2","","357,978","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CCTXDT4J"
"","","B07RPP2CZY","MyGift Shabby Whitewashed Solid Wood Tea Box Organizer with 4 Compartments, Teabag Storage Chest with Clear Acrylic Lid and Latch","MyGift","$22.99","134","5","$3,081","05/12/2019","$13.75","4.6","639","$9.24","183,168","6","FBA","1","Home & Kitchen","Standard","7.95 x 8.35 x 4.33 in","1.349 lb","https://www.amazon.com/dp/B07RPP2CZY"
"","","B0BJJKHW5Q","Puricon Tea Bag Organizer Storage Holder 360-Degrees Spinning Carousel, 8 Compartments TeaBags Display Rack with Lazy Susan Platform for Kitchen Home Office Coffee Bar Counter -Black","Puricon","$23.99","136","4","$3,263","10/17/2022","","4.7","172","","196,037","6","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0BJJKHW5Q"
"","","B0BZBPK5Z2","ULG Coffee Pod & Tea Bag Organizer Carousel Stand, K Cup Holder, Organizes 20 K-cups for Keurig and 60 Tea Bags - Coffee Bar Accessory for Kitchen Office, Countertop or Coffee Station Storage, Black","ULG","$19.99","661","27","$13,213","03/22/2023","$11.20","4.3","133","$8.79","34,359","7","FBA","2","Home & Kitchen","Standard","9.09 x 4.65 x 9.17 in","2.83 lb","https://www.amazon.com/dp/B0BZBPK5Z2"
