"Export time:  2/11/2024, 3:11:44 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B07JK1LGHQ","PrepNaturals 5 Pack Glass Food Storage Containers with Lids - Leakproof Glass Meal Prep Containers - Bento Box for Lunch - Dishwasher, Microwave, Oven & Freezer Safe (Multi-Compartment)","PrepNaturals","$29.99","7,498","205","$224,865","04/29/2018","$17.56","4.6","49,455","$12.43","821","7","FBA","1","Kitchen & Dining","Standard","9.61 x 16.14 x 7.64 in","8.651 lb","https://www.amazon.com/dp/B07JK1LGHQ"
"","","B0BDKX2FXD","Bayco 10 Pack Glass Meal Prep Containers 2 Compartment, Glass Food Storage Containers with Lids, Airtight Glass Lunch Bento Boxes, BPA-Free & Leak Proof (10 lids & 10 Containers) - Pink","Bayco","$39.99","1,176","28","$47,028","09/07/2022","","4.6","4,362","","9,786","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BDKX2FXD"
"","","B0B1MR1WJ2","KOMUEE 10 Packs 30oz Glass Meal Prep Containers 2 Compartments,Glass Food Storage Containers with Lids,Airtight Lunch Bento Boxes,BPA Free,Oven,Freezer and Dishwasher Safe","KOMUEE","$37.98","1,964","86","$74,593","05/17/2022","$22.25","4.7","596","$15.73","2,723","7","FBA","4","Kitchen & Dining","Standard","5.9 x 2.56 x 7.87 in","15.89 lb","https://www.amazon.com/dp/B0B1MR1WJ2"
"","","B07XKW5LJ9","FineDine 12-Piece Superior Glass Food Storage Containers Set, 32oz Capacity - Newly Innovated Hinged Locking lids - 100% Leakproof Glass Meal-Prep Containers, Freezer-to-Oven-Safe (Grey)","FineDine","$21.49","1,440","48","$30,946","09/08/2019","$9.51","4.7","5,130","$11.98","5,431","7","FBA","1","Kitchen & Dining","Standard","9.5 x 14 x 7.5 in","8.699 lb","https://www.amazon.com/dp/B07XKW5LJ9"
"","","B0CKLZSX38","Ello Duraglass 10Pc Glass Meal Prep Container Set with Silicone Boot, Airtight Lids - BPA-Free, Dishwasher Safe","Ello","$38.49","5,343","175","$205,652","10/22/2023","$24.79","4.8","5,063","$13.70","1,043","7","AMZ","7","Kitchen & Dining","Standard","4.5 x 2.8 x 7.5 in","8.11 lb","https://www.amazon.com/dp/B0CKLZSX38"
"","","B0BW8SYBLR","HOMBERKING 9 Pack Glass Meal Prep Containers 3 & 2 & 1 Compartment, Glass Food Storage Containers with Lids, Airtight Glass Lunch Bento Boxes, BPA-Free & Leak Proof (9 lids & 9 Containers) - White","HOMBERKING","$37.99","1,208","21","$45,892","02/19/2023","","4.7","905","","13,359","7","FBA","4","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BW8SYBLR"
"","","B0BZYPMZ82","YARYOUNG 10 Pack Meal Prep Containers with Steam Vent Lids, VALVE Seal Glass Food Storage Containers with Silicone Air Release Vents","YARYOUNG","$29.99","261","6","$7,827","03/29/2023","$16.66","4.3","17","$13.33","43,409","7","FBA","1","Kitchen & Dining","Standard","5.7 x 2.36 x 7.67 in","11.9 lb","https://www.amazon.com/dp/B0BZYPMZ82"
"","","B0C3GZKGRF","VERONES 10 Pack Glass Meal Prep Containers, Airtight Glass Lunch Containers, Stackable Glass Food Storage Containers Set with Lids,BPA-Free, for Microwave, Oven, Freezer & Dishwasher Friendly,Grey","VERONES","$29.99","2,406","38","$72,156","04/24/2023","$18.46","4.7","344","$11.53","7,076","7","FBA","2","Kitchen & Dining","Standard","6.5 x 3 x 8 in","5.42 lb","https://www.amazon.com/dp/B0C3GZKGRF"
"","","B07N2BPQC3","M MCIRCO [5-Pack, 36 oz] Glass Meal Prep Containers 3 Compartment with Lids, Glass Lunch Containers,Food Prep Lunch Box,Bento Box,Microwave, Oven, Freezer, Dishwasher (4.5 Cups)","M MCIRCO","$29.99","3,756","182","$112,642","01/21/2019","$16.96","4.7","7,983","$13.03","986","6","FBA","1","Kitchen & Dining","Standard","9.2 x 16.4 x 8 in","10.549 lb","https://www.amazon.com/dp/B07N2BPQC3"
"","","B0CHJF8YM6","Skroam 5-Packs 36OZ Glass Food Storage Containers with Lids Airtight, Glass Meal Prep Container for Lunch, Pantry Organizers and Storage, Glass Lunch Boxes for Freezer to Oven Safe, Leak Proof","Skroam","$29.99","1,408","60","$42,226","09/06/2023","$17.56","4.4","78","$12.43","4,210","7","FBA","1","Kitchen & Dining","Standard","9.84 x 7.48 x 16.54 in","8.25 lb","https://www.amazon.com/dp/B0CHJF8YM6"
