"Export time:  2/1/2024, 11:12:06 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08V1Z1MPB","Creative Co-Op Resin Female Body Figure on Metal Stand, Plaster Finish Home Dcor, Natural","Creative Co-Op","$53.00","98","3","$5,194","02/05/2021","$38.62","4.6","224","$14.38","291,572","6","AMZ","5","Home & Kitchen","Standard","5.8 x 5.8 x 15.3 in","3 lb","https://www.amazon.com/dp/B08V1Z1MPB"
"","","B09243Q51H","Girl Figurines Flower Vase Resin Girl Statue Sculpture Floral Flower Pots Flower Holder Desktop Planter for Home Office Table Ornaments - Green","Joylern","$42.99","68","2","$2,923","04/08/2021","$33.62","5","5","$9.37","388,813","6","FBA","3","Home & Kitchen","Standard","0.787 x 1.181 x 0.394 in","0.002 lb","https://www.amazon.com/dp/B09243Q51H"
"","","B0CDTF46BR","Art Balloon Girl Statues Banksy Flying Balloon Girl Sculpture Resin Craft Home Decoration Living Room Decoration (Red White)","ChunRan Li89","$88.99","30","1","$2,670","08/05/2023","","5","1","","663,999","","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0CDTF46BR"
"","","B0CDQCGH9N","Winshall Thinker Statues and Sculptures, Sandstone Resin Thinker Statue Ornaments, Abstract Style Sculptures, Housewarming Gifts, Housewarming Decorations, Living Room Desk Decor (3 PCS, Colorful)","Winshall","$20.99","226","7","$4,744","08/04/2023","","4.6","161","","123,810","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CDQCGH9N"
"","","B074NQ2139","Too-arts Square and Ribbon Modern Metal Sculpture Iron Abstract Statue Ornament Home Decor","Tooarts","$84.99","30","1","$2,550","01/16/2018","$55.70","4.6","109","$29.29","665,050","6","FBA","1","Home & Kitchen","Oversize","14.25 x 21 x 9.5 in","4.8 lb","https://www.amazon.com/dp/B074NQ2139"
"","","B01INX4CZE","Danya B. Contemporary Encircled Male & Female Reader Cast Iron Sculpture Bookend Statues (Single Male)","Danya B","$38.95","92","2","$3,583","07/17/2016","$27.32","4.8","1,587","$11.63","312,589","6","FBA","9","Home & Kitchen","Standard","8.03 x 8.58 x 4.65 in","2.43 lb","https://www.amazon.com/dp/B01INX4CZE"
"","","B096T7T6F1","SENNESY Handcrafted Iron Sculpture of Two Hearts - A Romantic Gift for Weddings and Anniversaries Metal Art with Symbolic Design - Includes a Blank Greeting Card to Express Your Love","SENNESY","$46.99","45","1","$2,115","12/05/2019","$35.42","4.8","49","$11.57","501,394","7","FBA","1","Home & Kitchen","Standard","4.09 x 7.48 x 3.66 in","0.99 lb","https://www.amazon.com/dp/B096T7T6F1"
"","","B0B69378FM","","","","","","","","","","","","","","","","","","","","https://www.amazon.com/dp/B0B69378FM"
"","","B0CJ9JDGJ6","TIMEBUS Home Decor Love Finger Gesture Statue, Modern Silver Heart Hands Sculpture Home Decorations for Living Room Bedroom Shelf Coffee Table Centerpiece, Gift for Women Wedding","TIMEBUS","$27.99","120","4","$3,359","12/28/2023","","5","4","","226,986","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CJ9JDGJ6"
"","","B0BLP4LQKT","Handcrafted Iron Sculpture - Metal Ornament Couple Figurine Romantic Art Iron Statue,Abstract Modern Accents,Figurines Home Decor","Hanyibao","$38.79","168","7","$6,517","11/06/2022","","4.8","44","","123,160","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BLP4LQKT"
"","","B08TQR2T9Z","Quoowiit Couple Sculptures for Home Decor, Minimalist Romantic Lover Statue for Shelf Decor Office Decor Table Decorations for Living Room Bedroom, Gift for Anniversary Valentine Birthday (Grey-Large)","Quoowiit","$39.99","246","9","$9,838","01/22/2021","$26.36","4.7","623","$13.63","103,776","6","FBA","1","Home & Kitchen","Standard","6.693 x 11.811 x 13.78 in","2.425 lb","https://www.amazon.com/dp/B08TQR2T9Z"
"","","B09SY9RSQ3","Unbound Resin Climbing Man Wall Sculptures Creative Hand-Finished Sculpture Figurine for Bar/Home/Office Art Decor (Rock Grab)","Unbound","$32.99","95","1","$3,134","02/19/2022","","4.7","36","","437,660","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B09SY9RSQ3"
"","","B0B1N11VH8","FelyHos Gold Wave Resin Statue Modern Abstract Home Decor Accents","FelyHos","$36.99","119","5","$4,402","11/26/2021","$24.41","4.5","98","$12.58","165,207","5","FBA","2","Home & Kitchen","Standard","12 x 5 x 13 in","2 lb","https://www.amazon.com/dp/B0B1N11VH8"
"","","B0BZ3Z9P1H","CESTATIVO Ceramic Statue for Home Decor, Modern Sculpture Ornament Table Decorations for Living Room Dining Room Office Centerpiece (Black, Large)","CESTATIVO","$29.90","123","4","$3,678","03/20/2023","","4.5","12","","195,818","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZ3Z9P1H"
