"Export time:  2/17/2024, 6:08:18 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B09VD7JKGY","MYLAIM 7/8/9 Ft Outdoor Pool Table Cover,Billiard Protector Cover,Waterproof Fabric,Heavy Duty 420d Polyester Canvas Cover,Snooker Patio Table Covers,Mesa De Billar,Pool Table Accessories Kit","MYLAIM","$32.99","30","1","$989.70","03/11/2022","","4.8","10","","197,468","7","FBA","1","Sports & Outdoors","","9.88 x 3.23 x 12.13 in","2.89 lb","https://www.amazon.com/dp/B09VD7JKGY"
"","","B0C65J45BC","TGA Sports Transparent Pool Table Billiard Dust Cover - Fits 7/8/9 ft. Table","TGA Sports","$12.99","10","","$129.90","05/23/2023","","1","1","","364,981","3","FBA","1","Sports & Outdoors","","23.292 x 25.298 x 4.496 cm","","https://www.amazon.com/dp/B0C65J45BC"
"","","B014SLCN88","Mizerak Premium Table Cover","Mizerak","$19.99","30","2","$599.70","09/01/2015","$11.20","4.2","114","$8.79","101,347","3","AMZ","1","Sports & Outdoors","Standard","6.77 x 2.52 x 10.16 in","0.5 kg","https://www.amazon.com/dp/B014SLCN88"
"","","B089T35BR4","Fenghome 7/8/9 Foot Pool Table Cover, Waterproof Dustproof Billiard Tables Protective Cover with Drawstring for Snooker Billiard Tables","Fenghome","$24.99","55","1","$1,374","06/07/2020","$13.01","4.3","109","$11.98","144,862","6","FBA","1","Sports & Outdoors","Standard","11.14 x 4.02 x 13.15 in","0.86 kg","https://www.amazon.com/dp/B089T35BR4"
"","","B0C3HVHRKT","PATIKIL 7 Feet Billiard Pool Table Cover, Waterproof Outdoor Indoor 420D Polyester Dustproof Sun Rain Protection Billiard Table Covers for Patio Table Snooker Billiard Table, Black","PATIKIL","$19.49","","","$0.00","04/24/2023","","5","2","","574,763","7","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0C3HVHRKT"
"","","B0C4F4KQ53","Mancro Pool Table Cover 8 Feet, Billiard Pool Table Covers, Waterproof & Tearproof Pool Table Accessories, Black (8FT)","Mancro","$29.99","","","$0.00","08/27/2023","","4.2","28","","588,575","6","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0C4F4KQ53"
"","","B00EZ2JG5E","Hathaway Pool Table Billiard Dust Cover, Black, 7-8-Feet","Hathaway","$12.33","25","","$308.25","08/27/2013","$4.69","3.9","122","$7.64","273,059","5","AMZ","1","Sports & Outdoors","Standard","6.14 x 2.36 x 9.92 in","0.5 kg","https://www.amazon.com/dp/B00EZ2JG5E"
"","","B0C65HVFDK","TGA Sports Brown Pool Table Billiard Dust Cover - Fits 7/8/9 ft. Table","TGA Sports","$11.99","","","$0.00","05/23/2023","","","","","435,903","3","FBA","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0C65HVFDK"
"","","B0BQZX4X52","HAN'S DELTA Pool Table Insert, Convertible Dining Table Foam Insert, (Several","HAN'S DELTA","$193.99","75","2","$14,549","12/23/2022","","3.7","6","","92,061","6","FBM","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0BQZX4X52"
"","","B0060BBW14","Iszy Billiards Pool Table Cover - Billiard Table Covers for 8 Foot Tables w/ Cotton Backing and Heavy Duty Vinyl - Pool Table Covers for Pets","ISZY Billiards","$59.99","69","2","$4,139","09/19/2008","$45.01","4.7","371","$14.98","128,891","5","FBA","1","Sports & Outdoors","Standard","9.055 x 12.992 x 3.543 in","6.041 lb","https://www.amazon.com/dp/B0060BBW14"
"","","B08B3BB7WM","Boshen 7/8/9FT Heavy Duty Fitted Leatherette Billiard Pool Table Cover Furniture Cover","Boshen","$37.94","30","1","$1,138","05/08/2018","$25.22","4.7","1,555","$12.72","173,580","5","FBA","2","Sports & Outdoors","Standard","12.402 x 13.11 x 3.268 in","5.609 lb","https://www.amazon.com/dp/B08B3BB7WM"
"","","B00CZ8Y5KQ","CueStix International 9-Feet Vinyl Pool Table Cover","Action","$20.08","","","$0.00","07/09/2010","$12.18","4.3","67","$7.90","370,282","3","AMZ","1","Sports & Outdoors","Standard","9.4 x 1.5 x 11.3 in","1.2 lb","https://www.amazon.com/dp/B00CZ8Y5KQ"
"","","B0BMT8WVD3","AUTOLION Billiard Pool Table Cover, 300D Oxford Cloth Material All Weather Waterproof Dustproof UV Protection(8FT/Brown)","AUTOLION","$19.99","90","3","$1,799","06/07/2023","$10.86","4.4","15","$9.13","65,908","6","FBA","1","Sports & Outdoors","Standard","11.65 x 2.83 x 13.39 in","2.06 lb","https://www.amazon.com/dp/B0BMT8WVD3"
