"Export time:  1/30/2024, 12:40:01 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CM1X3TJT","VOXXO STORE - Sourdough Starter Jar Kit -Sourdough Jar Kit -Glass Jar for Sourdough Starter -Sourdough Starter Kit Beginners - Sourdough Bread Starter kit -Sour Dough Starter Jar -Sourdough Jars 24oz","VOXXO STORE","$19.99","146","2","$2,919","12/10/2023","$11.85","5","10","$8.14","100,658","7","FBA","1","Kitchen & Dining","Standard","3.3 x 3.3 x 9 in","1 lb","https://www.amazon.com/dp/B0CM1X3TJT"
"","","B08LMC76XX","Oscar's Bakery- Glass Sourdough starter Jar. Sourdough Starter kit contains 30 Oz Premium Sour dough Jar, Silicone Jar spatula, Chalkboard labels & accessories. Sourdough crock for Bread","Oscar's Bakery","$19.99","933","8","$18,651","10/20/2020","$11.20","4.2","677","$8.79","32,845","7","FBA","2","Kitchen & Dining","Standard","7.44 x 5.28 x 8.98 in","1.88 lb","https://www.amazon.com/dp/B08LMC76XX"
"","","B08JC5MTLF","Weck - Large Glass Jars for Sourdough - Starter Jar with Glass Lid - Tulip Jar with Wide Mouth - Weck Jars 1 Liter Includes (Keep Fresh Cover)","Weck Jars","$24.99","176","3","$4,398","09/16/2020","$14.21","4.8","209","$10.78","80,813","7","FBA","1","Kitchen & Dining","Standard","9.17 x 7.52 x 10.31 in","2.38 lb","https://www.amazon.com/dp/B08JC5MTLF"
"","","B07MVJNXL9","Cambro RFS6PP190 Camwear 6-Quart Round Food Storage Container with Lid","Cambro","$14.95","1,790","61","$26,761","01/15/2019","$3.91","4.8","2,720","$11.04","4,137","6","FBM","19","Kitchen & Dining","Oversize","9.37 x 8.74 x 13.35 in","12 oz","https://www.amazon.com/dp/B07MVJNXL9"
"","","B0CG9DWHQZ","Maxcheck 4 Sets Sourdough Starter Jar Sourdough Starter Kit with Thermometer Scraper, Cloth Cover and Metal Lid 24 oz Wide Mouth Sour Dough Starter Jar Container for Sourdough Bread Baking Supplies","Maxcheck","$36.99","300","11","$11,097","08/21/2023","","4.1","4","","23,991","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CG9DWHQZ"
"","","B0CN6TVXWW","Sourdough Starter Kit with 32Oz Glass Jar, Sourdough Starter Jar Kit with Thermometer, Feeding Date Band, Silicone Tool, Reusable Sourdough Baking Supplies Perfect for Beginners Making Sourdough Bread","JinhzWin","$20.99","578","13","$12,132","11/12/2023","","4.5","25","","20,656","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CN6TVXWW"
"","","B0CMPQGSW6","Sourdough Starter Kit - with Sourdough Starter Jar Glass & Sourdough Proofing Banneton Basket - Sourdough Bread Baking Supplies for Sourdough starter - Bread making kit for Sourdough bread Loaf","Happy Chipmunk Creations","$43.95","","","","11/05/2023","","","","","","7","FBA","1","","","","","https://www.amazon.com/dp/B0CMPQGSW6"
"","","B09N3M4BDJ","GRIN BY GRIN- 2 Packs Bread Bags to Keep Fresh, Reusable Zipper for Homemade Loaf, Freezer Storage Bag, Container, Fresh Keeping Extra Large Bags, Food Bag","GRIN BY GRIN","$23.99","3,496","95","$83,869","12/05/2021","$16.62","4.4","907","$7.37","2,409","7","FBA","1","Kitchen & Dining","Standard","12 x 0.5 x 17 in","6.1 oz","https://www.amazon.com/dp/B09N3M4BDJ"
"","","B0CN97S983","ZEAYEA Bread Box for Kitchen Countertop, Airtight Bread Storage Container, Time Recording Plastic Bread Keeper for Homemade Bread Bagel Loaf, Fresh Container for Vegetable Fruit Fridge Organizer","ZEAYEA","$21.99","221","5","$4,860","11/13/2023","$12.90","","","$9.09","50,369","6","FBA","1","Kitchen & Dining","Standard","5.5 x 6.1 x 11.4 in","1 lb","https://www.amazon.com/dp/B0CN97S983"
"","","B0C4DY4QF1","2 Pack 1 Gallon Large Fermentation Jars with 3 Airlocks and 2 SCREW Lids(100% Airtight Heavy Duty Lid w Silicone) - Wide Mouth Glass Jars w Scale Mark - Pickle Jars for Sauerkraut, Sourdough Starte","Qianfenie","$30.99","538","14","$16,673","06/27/2023","$18.71","4.7","82","$12.28","20,434","7","FBA","1","Kitchen & Dining","Standard","6.2 x 6.2 x 10.5 in","7.76 lb","https://www.amazon.com/dp/B0C4DY4QF1"
"","","B002C0G9A6","Bormioli Rocco Fido Jar - 1.5 Liter (50.75 oz.) - Blue Lid","Bormioli Rocco","$17.98","96","2","$1,726","03/09/2004","$8.51","4.7","678","$9.47","107,509","5","FBA","4","Kitchen & Dining","Standard","9.17 x 11.46 x 5.59 in","2.141 lb","https://www.amazon.com/dp/B002C0G9A6"
"","","B0CP4WS936","Sourdough Starter Jar, Sourdough Starter Kit with 35Oz /1000ML Wide Mouth Jar, Sour Dough Starter Container, Sourdough Bread Baking Supplies with Thermometer, Date Marked Feeding Band, Spatula, Spoon","JinhzWin","$19.99","150","5","$2,998","11/28/2023","$11.20","4.8","11","$8.79","50,612","7","FBA","1","Kitchen & Dining","Standard","6.3 x 5.24 x 9.88 in","1.23 lb","https://www.amazon.com/dp/B0CP4WS936"
"","","B0CM8KSRS3","ROCKSHEAT 600&900ml Sourdough Starter Jar Kit with Thermometer, Silicone Spatula, Feeding Bands & Stainless Steel Lid, Wide Mouth Sourdough Container for Bread Baking Supplies","","$19.99","30","1","$599.70","","","","","","548,030","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CM8KSRS3"
"","","B001E0KWDA","Cambro 4SFSCW135 CamSquare Square Food Storage Container (4-Quart, Polycarbonate, NSF)","Cambro","$7.99","2,587","104","$20,670","09/18/2004","$1.00","4.7","1,818","$6.99","2,155","5","AMZ","17","Kitchen & Dining","Standard","7.2 x 7.2 x 7.15 in","0.8 lb","https://www.amazon.com/dp/B001E0KWDA"
"","","B0CNVSXN5S","Yungyan 4 Sets Sourdough Starter Jar 34 oz Sourdough Starter Kit with Thermometer, Scraper, Cloth Cover and Bamboo Lid Wide Mouth Sour Dough Starter Jar Container for Sourdough Bread Baking","Yungyan","$39.99","60","3","$2,399","11/22/2023","","","","","74,452","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CNVSXN5S"
"","","B0C3CNYYCF","Artcome Sourdough Starter Jar Kit - 24 Oz Sourdough Starter Jar with Aluminum Lid, Date Marked Feeding Band, Silicone Scraper, Cloth Cover and Thermometer Band, Sourdough Container for Making Bread","Artcome","$16.99","142","5","$2,413","04/23/2023","$8.65","4.3","15","$8.34","51,827","6","FBA","1","Kitchen & Dining","Standard","6.02 x 5.87 x 9.33 in","1.48 lb","https://www.amazon.com/dp/B0C3CNYYCF"
"","","B0CGV8B9LW","Lallisa 4 Pcs Food Storage Containers with Scales Square Containers with Lids and Handles Polycarbonate Air Tight Containers for Home Storage Kitchen Restaurant (4 Qt, 8 Qt)","","$47.99","90","3","$4,319","","","5","1","","88,390","","FBA","","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CGV8B9LW"
"","","B08JQHVK8M","Weck Jars - 1 Liter - Large Sour Dough Starter Jars - Tulip Jar with Wide Mouth - Suitable for Canning and Storage - 2 Sourdough Jars with (Jars, Glass Lids & Keep Fresh Covers)","Weck Jars","$39.99","4,270","55","$170,757","10/08/2020","$27.56","4.7","776","$12.43","4,658","7","FBA","3","Kitchen & Dining","Standard","3.87 x 5.75 x 3.87 in","3.15 lb","https://www.amazon.com/dp/B08JQHVK8M"
"","","B0CBDKGW32","wookgreat Sourdough Starter Jar, 24 Oz Sourdough Starter Container, 4 Set Sourdough Starter Kit with Date Marked Feeding Band, Thermometer, Cloth Cover & Lid, Reusable Sourdough Bread Baking Supplies","wookgreat","$30.99","408","13","$12,644","11/16/2023","$18.71","4.6","18","$12.28","21,236","7","FBA","2","Kitchen & Dining","Standard","13.46 x 4.69 x 16.5 in","4.55 lb","https://www.amazon.com/dp/B0CBDKGW32"
"","","B0C84SZYMT","Sourdough Starter Jar Kit with 35 Oz/1000ml Sourdough Bread Baking Supplies with Thermometer, Feeding Date Band, Silicone Scraper, Silicone Spoon Cloth Cover & Wood Lid, Wide Mouth Dough Starter Jar","West Bay","$18.99","833","21","$15,819","06/14/2023","","4.3","72","","12,995","7","FBA","1","Grocery & Gourmet Food","","","","https://www.amazon.com/dp/B0C84SZYMT"
"","","B0CC9XRLGR","8INTHEAM 34oz Sourdough Jar, Sourdough Starter Jar, Sourdough Bread Starter Kit Glass Container Jars with Recipe Guide Cover Lid","8INTHEAM","$17.29","157","2","$2,715","07/18/2023","$9.56","4.7","33","$7.73","116,575","6","FBA","1","Kitchen & Dining","Standard","4.33 x 4.33 x 7.87 in","1.41 lb","https://www.amazon.com/dp/B0CC9XRLGR"
"","","B0CLP2VSS4","Suclain 4 Set Round Food Storage Containers with Lids Clear Proofing Container for Dough Bread with Scale Handle 4 Quart 6 Qt Home Restaurant Commercial Food Storage(Red)","Suclain","$41.99","60","2","$2,519","10/23/2023","$23.19","","","$18.80","102,425","7","FBA","1","Kitchen & Dining","Oversize","10.23 x 9.05 x 11.41 in","4.09 lb","https://www.amazon.com/dp/B0CLP2VSS4"
"","","B0BVRGNF39","Ameeze Effortless Sourdough Starter Jar Kit: 24oz Sourdough Jar for 3 Loaves - Smart Feeding Tracker - Thermometer - Superior Silicone Scraper - Dual Metal Lid","Ameeze","$20.97","401","8","$8,409","02/13/2023","$12.68","4.2","73","$8.29","31,873","7","FBA","1","Kitchen & Dining","Standard","3.15 x 6.7 x 3.15 in","1.41 lb","https://www.amazon.com/dp/B0BVRGNF39"
"","","B092DV1WF9","Cygnet Glass sourdough starter jar 50 Oz Fermentation tank with wood lid, fermentation tank, thermometer, silicone tank spatula, blackboard label and marking-used to store yeast starter","Cygnet","$23.99","58","1","$1,391","04/12/2021","$15.25","4.3","136","$8.74","175,370","7","FBA","1","Kitchen & Dining","Standard","3.93 x 7.08 x 3.93 in","1.34 lb","https://www.amazon.com/dp/B092DV1WF9"
"","","B07RBZ3TY3","Cambro RFSCW2135 Camwear 2-Quart Clear Round Food Storage Container with Cambro RFSCWC2135 Clear Round Lid","Cambro","$17.00","277","11","$4,709","04/29/2019","$10.78","4.2","190","$6.22","24,214","","FBA","16","Kitchen & Dining","Standard","7 x 7.7 x 4.4 in","0.701 lb","https://www.amazon.com/dp/B07RBZ3TY3"
