"Export time:  2/1/2024, 1:39:57 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C8SXCCH1","LaVie Home Floating Shelves, Floating Wood Shelves Set of 2 - Rustic Shelf 36 inch, Solid Wood Wall Shelves for Living Room Bedroom Kitchen Bathroom Farmhouse, Black","LaVie Home","$69.99","265","8","$18,547","06/20/2023","","4.2","34","","117,492","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C8SXCCH1"
"","","B08P2STS1R","QEEIG Bathroom Shelves 24 inches Long Floating Shelf for Wall 24 x 9 inch Set of 2, Rustic Brown (008-60BN)","QEEIG","$33.82","20,513","553","$693,750","01/17/2021","$17.15","4.5","5,535","$16.67","182","6","FBA","9","Tools & Home Improvement","Oversize","10.6 x 25.6 x 4 in","6.499 lb","https://www.amazon.com/dp/B08P2STS1R"
"","","B09SH2JLNJ","Sezanrpt 36 Inches Clear Long Floating Shelves for Wall, Acrylic Long Wall Shelf, Wall Mounted Shelves for Plants, Radio, Funko Pop, Books, Picture Frame, Clock, Cosmetics, Toiletries, 2 Pack","Sezanrpt","$46.99","1,576","59","$74,056","03/20/2022","","4.7","349","","14,983","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B09SH2JLNJ"
"","","B0BGH4S42W","Fun Memories Floating Shelves 36 Inches Long, 8' Deep Wooden Shelf for Wall, Rustic Walnut Wall Shelves for Home Decor & Storage, Floating Book Shelves Display Shelf for Living Room, Bedroom, Kitchen","Fun Memories","$69.99","285","8","$19,947","09/25/2022","","4.3","122","","114,168","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0BGH4S42W"
"","","B08SYQ3XB8","Willow & Grace Floating Shelves for Wall, Wood Shelf, Long Floating Shelf for Wall, Floating Wood Shelves for Wall, Wooden Shelf 36-inch - Light Walnut","WG WILLOW & GRACE DESIGNS","$79.59","142","3","$11,302","01/12/2021","$53.77","4.2","2,206","$25.82","232,801","6","FBA","3","Home & Kitchen","Oversize","6.5 x 36.5 x 3 in","13.609 lb","https://www.amazon.com/dp/B08SYQ3XB8"
"","","B0BKGK2GXC","Axeman Floating Shelves, 8 Inch Deep Modern Solid Wood Wall Shelves for Storage, Wall Mounted Display Shelving with Invisible Heavy-Duty Metal Bracket, 36' W x 8' D x 1.6' H, Snow White","Axeman","$59.99","399","10","$23,936","10/24/2022","","4","163","","92,592","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BKGK2GXC"
"","","B003BAD2VA","InPlace Shelving, Black 0191402 36 in W x 10 in D x 2 in H Floating Wall Shelf with Invisible Brackets","in Place","$39.99","1,411","42","$56,426","03/29/2010","$20.87","4.5","1,058","$19.12","21,800","6","AMZ","15","Home & Kitchen","Oversize","11.81 x 38.9 x 3.54 in","8.45 lb","https://www.amazon.com/dp/B003BAD2VA"
"","","B0BNMBVYRD","MUXX.STIL Long Wall Shelves, 31.5 Inch Large Floating Shelves for Home Decor Set of 2, Wide Wall Mounted Shelves with Brackets for Bedroom, Living Room, Kitchen, Bathroom and Plants, Rustic Brown","MUXX.STIL","$39.99","927","20","$37,071","11/29/2022","","4.8","208","","46,631","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BNMBVYRD"
"","","B09YS12QW4","Forbena White Floating Shelves 36 Inches Long Set of 4, Large Wall Bookshelf for Kids Bedroom, Picture Ledge Shelf for Living Room Photo Frame, Wood Hanging Book Shelves for Nursery Boy Girl","Forbena","$49.97","1,657","50","$82,800","09/23/2021","$30.87","4.6","1,315","$19.10","18,097","7","FBA","1","Home & Kitchen","Oversize","5.6 x 36.8 x 4.7 in","7.15 lb","https://www.amazon.com/dp/B09YS12QW4"
"","","B0B8CX2KMC","Fun Memories Floating Shelves 36 Inch Long, Rustic White Wood Shelves 8 Inch Deep, Farmhouse Large Display Wall Shelves for Bedroom, Living Room, Kitchen, Set of 2, 36' W x 8' D x 1.6' H","Fun Memories","$86.99","233","13","$20,269","08/01/2022","","4.5","122","","70,730","7","FBA","3","Home & Kitchen","","","","https://www.amazon.com/dp/B0B8CX2KMC"
"","","B0BJPHHM9X","PHOENANCEE Long Floating Shelves with Lip 36 Inches Set of 2,Wood Picture Legde Shelf for Wall,Photo Frames Display Shelves Wall Mounted for Living Room Bedroom Kids Nursery,Home Decor Rustic","PHOENANCEE","$39.99","232","9","$9,278","10/18/2022","","4.4","84","","97,470","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0BJPHHM9X"
"","","B097HM9HV7","HOOBRO Floating Shelves, Wall Shelf Set of 2, 31.5 Inch Hanging Shelf with Invisible Brackets, for Wall Bathroom, Bedroom, Toilet, Kitchen, Office, Living Room Decor, Rustic Brown BF80BJP201","HOOBRO","$47.59","4,269","189","$203,162","06/17/2021","$26.95","4.6","4,507","$20.64","3,335","7","FBA","4","Home & Kitchen","Oversize","11 x 34.9 x 4.7 in","12.2 lb","https://www.amazon.com/dp/B097HM9HV7"
