"Export time:  1/30/2024, 12:00:28 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B01JCNEIC6","Rubbermaid Brilliance Leak-Proof Food Storage Containers with Airtight Lids, Set of 5 (10 Pieces Total) |BPA-Free & Stain Resistant Plastic","Rubbermaid","$22.09","5,422","243","$119,772","07/29/2016","$11.91","4.8","23,189","$10.18","630","6","FBA","12","Kitchen & Dining","Standard","8 x 7.5 x 10.75 in","2.64 lb","https://www.amazon.com/dp/B01JCNEIC6"
"","","B0B6NY9KKQ","coccot Food Storage Containers Set with Lids Airtight, Meal Prep Containers for Lunch , Glass Lunch Box for Kitchen, BPA Free20 Pieces","coccot","$39.79","2,732","64","$108,706","07/14/2022","$30.05","4.4","605","$9.74","3,968","7","FBA","3","Kitchen & Dining","Standard","7 x 8 x 17 in","10.8 oz","https://www.amazon.com/dp/B0B6NY9KKQ"
"","","B0CKVRB24F","GC GENICOOK Glass Food Storage Containers with Airtight Lids, Glass Meal Prep Containers for Lunch Food Storage with Lids, Glass Food Container Set, Glass Lunch Box for Kitchen, BPA Free20 Pieces","GC GENICOOK","$29.96","360","20","$10,786","10/10/2023","$16.94","4.8","71","$13.02","14,008","7","FBA","1","Kitchen & Dining","Standard","7 x 8 x 17 in","10.65 lb","https://www.amazon.com/dp/B0CKVRB24F"
"","","B075X416X8","DuraHome Food Storage Containers with Lids 8oz, 16oz, 32oz Freezer Deli Cups Combo Pack, 44 Sets BPA-Free Leakproof Round Clear Takeout Container Meal Prep Microwavable, Airtight Lids (Mixed Sizes)","DuraHome","$23.91","7,031","239","$168,111","09/24/2017","$16.55","4.6","17,961","$7.36","647","6","FBA","1","Kitchen & Dining","Standard","9 x 5 x 15.5 in","8 oz","https://www.amazon.com/dp/B075X416X8"
"","","B0CM3GVNQC","44 PCS Food Storage Containers with Lids Airtight, BPA Free Plastic Meal Prep Containers Reusable, Microwave/Freezer/Dishwasher Safe Clear Leakproof Fruit Vegetables Containers for Kitchen","Nibiuht","$27.97","487","14","$13,621","10/29/2023","$17.04","4.4","50","$10.93","20,254","7","FBA","1","Kitchen & Dining","Standard","6.5 x 6.5 x 14.9 in","3.75 lb","https://www.amazon.com/dp/B0CM3GVNQC"
"","","B0B9S5HZ26","Vtopmart 8 Pack Glass Food Storage Containers , Meal Prep , Airtight Bento Boxes with Leak Proof Locking Lids, for Microwave, Oven, Freezer and Dishwasher, BPA Free","Vtopmart","$26.99","11,140","369","$300,669","08/15/2022","$18.42","4.6","2,346","$8.57","314","6","FBA","1","Kitchen & Dining","Standard","6.06 x 2.75 x 8.14 in","12.5 oz","https://www.amazon.com/dp/B0B9S5HZ26"
"","","B0BLJ1P2Z6","DE'VELO Airtight Food Storage Containers  24 Pack BPA Free Kitchen Organization Set for Pantry Organization and Storage, Plastic Canisters with Durable Lids Ideal for Cereal, Flour & Sugar","DE'VELO","$29.99","210","7","$6,298","11/03/2022","","5","5","","38,830","","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BLJ1P2Z6"
"","","B09KHFR6MY","MR.SIGA 4 Pack Airtight Food Storage Container Set, BPA Free Kitchen Pantry Organization Canisters with One-handed Leak Proof Lids, 1L / 33.8oz, Medium, White","MR.SIGA","$29.99","2,054","59","$61,599","10/26/2021","$19.70","4.4","884","$10.29","4,348","7","FBA","1","Kitchen & Dining","Standard","4.2 x 6.3 x 4.2 in","2.94 lb","https://www.amazon.com/dp/B09KHFR6MY"
"","","B0BZS66X6R","VERONES 24 Pieces Glass Food Storage Containers Set, Airtight Glass Lunch Containers, Glass Meal Prep Containers with Lids,BPA-Free, for Microwave, Oven, Freezer & Dishwasher Friendly,Grey","VERONES","$29.99","5,010","124","$150,250","03/27/2023","$16.96","4.6","599","$13.03","1,690","7","FBA","1","Kitchen & Dining","Standard","7.6 x 9 x 14.3 in","10.98 lb","https://www.amazon.com/dp/B0BZS66X6R"
"","","B0C5M9W2G5","Skroam 36 Pack Food Storage Containers (18 Airtight Kitchen Storage & 18 Lids), Plastic BPA-Free Meal Prep Container for Pantry Organizers and Storage with Free Labels & Marker","Skroam","$24.29","1,440","48","$34,978","05/17/2023","$13.21","4.4","805","$11.08","5,438","7","FBA","2","Kitchen & Dining","Standard","7.09 x 9.45 x 11.02 in","4.54 lb","https://www.amazon.com/dp/B0C5M9W2G5"
"","","B079M174TQ","50-Pack Reusable Meal Prep Containers Microwave Safe Food Storage Containers with Lids, 28 oz - 1 Compartment Take Out Disposable Plastic Bento Lunch Box To Go, BPA Free - Dishwasher & Freezer Safe","PROMOZE","$24.99","9,828","301","$245,602","02/04/2018","$8.12","4.6","23,916","$16.87","446","7","FBA","1","Kitchen & Dining","Oversize","14.45 x 15.91 x 7.05 in","5.34 lb","https://www.amazon.com/dp/B079M174TQ"
"","","B081JTZNRS","[10-Pack] Glass Meal Prep Containers with Lids-MCIRCO Food Storage Containers with Snap Locking Lids, Airtight Lunch Containers, Microwave, Oven, Freezer and Dishwasher","M MCIRCO","$39.99","7,450","119","$297,926","11/14/2019","$29.47","4.6","8,338","$10.52","1,798","6","FBA","1","Kitchen & Dining","Standard","9.84 x 7.4 x 15.86 in","13 oz","https://www.amazon.com/dp/B081JTZNRS"
"","","B0CC24LMCB","PRAKI 48 Pack Food Storage Containers with Airtight Lids (24 Containers & 24 Lids), Kitchen storage containers for Pantry Organizers and Storage, BPA-Free Meal Prep Container with Labels & Marker","PRAKI","$41.99","1,709","149","$71,761","07/16/2023","$28.36","4.1","214","$13.63","1,312","7","FBA","3","Kitchen & Dining","Standard","7.48 x 8.94 x 13.19 in","4.88 lb","https://www.amazon.com/dp/B0CC24LMCB"
"","","B07G92P81W","Joseph Joseph Nest Lock Plastic BPA Free Food Storage Container Set with Lockable Airtight Leakproof Lids, 10-Piece, Multi-Color","Joseph Joseph","$24.99","2,246","59","$56,128","08/06/2018","$14.81","4.7","6,652","$10.18","4,331","7","AMZ","11","Kitchen & Dining","Standard","9.65 x 6.42 x 7.87 in","2.24 lb","https://www.amazon.com/dp/B07G92P81W"
"","","B07N7M4JVX","DWLLZA KITCHEN Clear Airtight Food Storage Containers for Pantry With White Lids  6 Pack - Air Tight Kitchen Containers Pantry Organization and Storage - BPA-Free Plastic - Keeps Food Fresh & Dry","DWLLZA KITCHEN","$39.99","679","20","$27,153","01/28/2019","$28.20","4.6","4,905","$11.79","14,009","7","FBA","4","Kitchen & Dining","Standard","3.8 x 6.2 x 5.2 in","3 lb","https://www.amazon.com/dp/B07N7M4JVX"
"","","B0CKSBP3FT","Annaklin Nesting Silicone Food Storage Containers with Lid and Measuring Lines, 6 Pack, Airtight Hard-Shell Silicone Lunch Containers, Microwave Air Fryer Oven Freezer Dishwasher Safe, BPA Free, Blue","Annaklin","$27.99","60","2","$1,679","10/09/2023","$15.56","5","2","$12.43","99,177","7","FBA","1","Kitchen & Dining","Standard","6.69 x 5.91 x 7.87 in","3.12 lb","https://www.amazon.com/dp/B0CKSBP3FT"
