"Export time:  2/17/2024, 7:41:31 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CFGN8LVB","Pickleball Paddles Set of 2/4, USAPA Approved Pickleball Set Pickleball Rackets 2 Pack, Fiberglass Surface Pickle-Ball Equipment, Pickleball Racquet Gifts for Beginners & Pros","Mayboom","$39.99","3,973","59","$158,880","08/11/2023","$25.76","4.9","243","$14.23","2,985","7","FBA","2","Sports & Outdoors","Standard","10.16 x 3.39 x 17.36 in","0.98 kg","https://www.amazon.com/dp/B0CFGN8LVB"
"","","B0C5RSNB7S","VINSGUIR Pickleball Paddles, USAPA Approved Pickleball Paddles Set of 2, Fiberglass Surface Pickleball Set with Pickleball Rackets, Pickleball Bags, Pickleball Ball Gifts for Women","VINSGUIR","$19.99","1,621","43","$32,404","08/18/2023","$9.36","4.6","124","$10.63","4,397","7","FBA","1","Sports & Outdoors","Standard","9.17 x 3.15 x 16.18 in","0.56 kg","https://www.amazon.com/dp/B0C5RSNB7S"
"","","B0BZT988J1","P-One by Nicol Pickleball Paddle - T700 Premium Japanese Carbon Fiber - USAPA Approved Pickleball Racket, Elongated Handle & Paddle Face, Upgraded Non-Slip Grip","Nicol Pickleball","$98.00","123","3","$12,054","03/27/2023","$76.57","4.8","332","$21.43","81,453","6","FBA","2","Sports & Outdoors","Standard","8.66 x 2.05 x 17.68 in","0.77 kg","https://www.amazon.com/dp/B0BZT988J1"
"","","B0C52DBW1Z","2024 Pickleball Paddle from SLK by Selkirk | Evo Power, Hybrid & Control Paddles | Fiberglass Pickleball Paddle | Carbon Fiber Pickleball Paddle with SpinFlex Surface","Selkirk Sport","$99.99","3,083","94","$308,269","05/10/2023","$81.22","4.5","376","$18.77","1,562","7","FBA","4","Sports & Outdoors","Standard","12.87 x 1.73 x 17.95 in","0.31 kg","https://www.amazon.com/dp/B0C52DBW1Z"
"","","B09DXZB7JQ","Panel Sound Pickleball Paddles, USAPA Approved Graphite Carbon Fiber/Fiberglass Pickleball Set of 2, Lightweight Pickleball Rackets Set with 1 Carrying Case, 2 Cooling Towels & 4 Balls","Panel Sound","$26.63","2,654","160","$70,676","12/02/2020","$14.81","4.7","4,729","$11.82","696","6","FBA","1","Sports & Outdoors","Standard","8.7 x 2.95 x 16.89 in","0.91 kg","https://www.amazon.com/dp/B09DXZB7JQ"
"","","B0BQ77HLJN","YC DGYCASI 16mm Pickleball Paddles Professional, 2024 USAPA Approved T700 Carbon Fiber Surface Pickle Paddle(CFS), Polypropylene Lightweight Honeycomb Core, Cushion Comfort Grip, with Cover Case Black","YC DGYCASI","$99.99","555","24","$55,494","09/22/2022","$90.22","4.6","196","$9.77","8,995","7","FBA","4","Sports & Outdoors","Standard","9.69 x 1.5 x 16.42 in","0.34 kg","https://www.amazon.com/dp/B0BQ77HLJN"
"","","B07YLBWYXJ","Paddletek Bantam EX-L Pickleball Paddle | Professional Pickleball Paddles with Honeycomb Core, Polycarbonate Surface, Bantom PolyCore & High Tack Performance Grip | USAPA Approved","Paddletek","$99.99","336","11","$33,597","09/30/2019","$81.22","4.5","323","$18.77","19,850","6","FBA","2","Sports & Outdoors","Standard","10.2 x 1.3 x 16.1 in","0.26 kg","https://www.amazon.com/dp/B07YLBWYXJ"
"","","B0BQWNX6C4","Pickleball Paddles Set of 2, 2024 USAPA Approved, Carbon Fiber Surface (CHS), Polypropylene Honeycomb Core, Anti-Slip Sweat-Absorbing Grip, 4 Pickleball, Portable Carry Bag","YC DGYCASI","$31.99","3,115","144","$99,649","09/22/2022","$19.56","4.7","893","$12.43","822","7","FBA","7","Sports & Outdoors","Standard","9.31 x 3.16 x 16.58 in","0.74 kg","https://www.amazon.com/dp/B0BQWNX6C4"
"","","B0BSG9J9V1","Norcal Sports Summit 2.0 Graphite Carbon Fiber Pickleball Paddle | USAPA Approved | Pickle Ball Rackets for Adults | Unique Design, Great for USA Pickleball Tournament Players","NorCal Sports Inc","$139.99","54","4","$7,559","01/15/2023","$107.39","4.5","23","$32.60","63,411","7","FBA","1","Sports & Outdoors","Oversize","9.84 x 2.13 x 21.77 in","0.29 kg","https://www.amazon.com/dp/B0BSG9J9V1"
"","","B0BL8LWSC4","Franklin Sports Pickleball Paddle - Pilot Polypropylene Core Pickleball Racket - Official USA Pickleball (USAPA) Approved Pickleball Paddle - Lightweight Pro Racket - 10mm Thick Core","Franklin Sports","$46.99","151","7","$7,095","11/01/2022","$36.17","4.6","35","$10.82","34,002","7","AMZ","7","Sports & Outdoors","Standard","7.91 x 1.22 x 16.18 in","0.23 kg","https://www.amazon.com/dp/B0BL8LWSC4"
"","","B07GVDXW5D","niupipo Pickleball Paddles, USAPA Approved Pro Graphite Pickleball Paddle/Paddles Set, Polypropylene Honeycomb Core, Cushion 4.72In Grip, Portable Bag/Paddle Cover, Lightweight Pickleball Racket","niupipo","$42.49","1,404","71","$59,656","11/16/2018","$27.06","4.6","10,054","$15.43","2,338","7","FBA","6","Sports & Outdoors","Standard","9.8 x 3.19 x 16.5 in","0.76 kg","https://www.amazon.com/dp/B07GVDXW5D"
"","","B0B9HRL8NW","Asbocer Pickleball Paddles, USAPA Approved Pickleball Paddles Set of 2, Fiberglass Surface Pickleball Set, 4 Pickleball Balls, 2 Cooling Towels, Pickleball Bag, Pickleball Paddle Gifts for Men Women","Asbocer","$29.99","1,109","28","$33,259","08/11/2022","$17.86","4.7","2,139","$12.13","7,519","7","FBA","8","Sports & Outdoors","Standard","8.74 x 3.23 x 16.34 in","0.8 kg","https://www.amazon.com/dp/B0B9HRL8NW"
"","","B0BF5W4JVF","Graphite Pickleball Paddles Set of 6, 2024 USAPA Approved, 2 Kids & 4 Adult Paddles, Fiberglass Surface (CHS), Polypropylene Lightweight Honeycomb Core, 6 Pickleball, 4 Replacement Soft Grip + Bag","YC DGYCASI","$129.99","41","","$5,330","09/12/2022","$100.76","4.5","41","$29.23","248,942","7","FBA","1","Sports & Outdoors","Standard","10.24 x 5.2 x 16.65 in","1.73 kg","https://www.amazon.com/dp/B0BF5W4JVF"
"","","B0CH23XZL3","SLK Latitude 2.0 Pickleball Paddle | G4 Graphite Pickleball Paddle Face | Rev-Core+ Technology with SpinFlex Surface | Redesigned for Performance and Control","Selkirk Sport","$63.69","991","23","$63,117","09/29/2023","$50.37","4.7","111","$13.32","9,088","7","FBA","5","Sports & Outdoors","Standard","13.03 x 1.61 x 17.91 in","0.3 kg","https://www.amazon.com/dp/B0CH23XZL3"
"","","B0CCW6VT77","GoSports GS1 Pickleball Paddle - USAPA Approved Fiberglass Pickleball Paddle, Black","GoSports","$22.26","666","10","$14,825","07/25/2023","$15.15","4.5","41","$7.11","22,433","6","AMZ","1","Sports & Outdoors","Standard","8 x 0.1 x 15.75 in","7 oz","https://www.amazon.com/dp/B0CCW6VT77"
"","","B0B9SHY3GD","niupipo Pickleball Paddles, Lightweight Pickleball Rackets w/Fiberglass Surface,Fiberglass Pickleball Paddles Set with 4 Pickleball Balls and 1 Bag","niupipo","$28.79","1,727","93","$49,720","09/30/2022","$16.54","4.7","6,223","$12.25","1,584","7","FBA","1","Sports & Outdoors","Standard","10.39 x 3.19 x 16.89 in","0.87 kg","https://www.amazon.com/dp/B0B9SHY3GD"
"","","B0BL6HB1DN","ROKNE Taktical Carbon Series, Pickleball Paddle, 3K Raw Carbon Fiber, Thermoformed Foam Lined Edge, 13MM or 16MM, USAPA Approved Pickleball Racket, High Grit Texture, Max Spin","Rokne","$99.99","199","5","$19,898","10/21/2022","$74.15","4.5","271","$25.84","44,417","7","FBA","2","Sports & Outdoors","Oversize","9.45 x 1.93 x 18.78 in","0.27 kg","https://www.amazon.com/dp/B0BL6HB1DN"
