"Export time:  2/11/2024, 3:11:07 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B079M8FPTW","Rubbermaid Brilliance BPA Free Food Storage Containers with Lids, Airtight, for Lunch, Meal Prep, and Leftovers, Set of 5 (3.2 Cup)","Rubbermaid","$30.16","58,070","1,775","$1.75M","02/04/2018","$19.21","4.7","81,523","$10.95","12","7","AMZ","15","Kitchen & Dining","Standard","8.19 x 5.67 x 10.2 in","2.7 lb","https://www.amazon.com/dp/B079M8FPTW"
"","","B08B7GLYZC","Rubbermaid Brilliance Glass Storage 3.2-Cup Food Containers with Lids, BPA Free and Leak Proof, Medium, Clear, Pack of 4","Rubbermaid","$37.96","13,530","359","$513,599","06/14/2020","$24.94","4.8","7,359","$13.02","330","7","AMZ","10","Kitchen & Dining","Standard","8.82 x 6.61 x 13.66 in","6.87 lb","https://www.amazon.com/dp/B08B7GLYZC"
"","","B07KZJVTMC","Bayco Glass Food Storage Containers with Lids, [24 Piece] Meal Prep, Airtight Bento Boxes, BPA Free & Leak Proof (12 lids & 12 Containers) - Blue","Bayco","$39.99","2,677","84","$107,053","11/28/2018","$25.16","4.6","24,418","$14.83","2,844","7","FBA","3","Kitchen & Dining","Standard","5.2 x 2.5 x 6.9 in","11.9 lb","https://www.amazon.com/dp/B07KZJVTMC"
"","","B08BS7RYM8","Amazon Basics Glass Food Storage Container with BPA-Free Locking Lid - Set of 14 pieces, clear with blue silicone ring","Amazon Basics","$37.99","1,253","21","$47,601","01/18/2021","$24.36","4.4","3,969","$13.63","13,519","7","AMZ","10","Kitchen & Dining","Standard","7.95 x 16.34 x 7.24 in","8.51 lb","https://www.amazon.com/dp/B08BS7RYM8"
"","","B0CG2GGDN2","Ello 10 Pc BPA Free Plastic Meal Prep Container Set - 5 Pack with Silicone Boots, Airtight Lids, Dishwasher & Microwave Safe, Elderberry","Ello","$26.99","1,063","38","$28,690","08/17/2023","$-8.42","4.8","56","$35.41","7,156","7","AMZ","2","Kitchen & Dining","Oversize","22.6 x 12.9 x 28.4 in","3.07 lb","https://www.amazon.com/dp/B0CG2GGDN2"
"","","B0CNP8TKX6","Brajttt Glass Jar 32oz,Set of 4 Jar with Lid,Airtight Glass Storage Jar with Wooden Lid, Glass Food Storage Containers for Kitchen Counter, Pantry, Coffee, Tea, Sugar, Cookie, Candy","Brajttt","$21.99","840","28","$18,472","11/19/2023","$12.41","4.9","16","$9.58","9,713","6","FBA","1","Kitchen & Dining","Standard","3 x 3 x 2 in","5.44 lb","https://www.amazon.com/dp/B0CNP8TKX6"
"","","B089Y57S9L","Urban Green Glass Jars with Wood Lids, 6 Sets, Food Storage Containers, 3.7in Canister Diameter, Oven Safe, Reusable, BPA Free","Urban Green","$36.99","324","15","$11,985","04/29/2020","$23.81","4.3","1,118","$13.18","18,540","7","FBA","1","Kitchen & Dining","Standard","12.9 x 5.9 x 13 in","5.31 lb","https://www.amazon.com/dp/B089Y57S9L"
"","","B07WT6K984","FineDine 24 Piece Glass Storage Containers with Lids - Leak Proof, Dishwasher Safe Glass Food Storage Containers for Meal Prep or Leftovers, Gray","FineDine","$24.49","10,408","501","$254,892","08/21/2019","$16.30","4.6","43,222","$8.19","180","7","FBA","2","Kitchen & Dining","Standard","12.28 x 7.8 x 16.06 in","13.5 oz","https://www.amazon.com/dp/B07WT6K984"
"","","B07R8BQD66","C CREST [10 Pack] Glass Meal Prep Containers, Food Storage Containers with Lids Airtight, Glass Lunch Boxes, Microwave, Oven, Freezer and Dishwasher Safe","C CREST","$39.99","11,930","349","$477,081","05/24/2019","$25.16","4.7","31,002","$14.83","347","7","FBA","3","Kitchen & Dining","Standard","9.96 x 16.73 x 7.01 in","11.66 lb","https://www.amazon.com/dp/B07R8BQD66"
"","","B07Q498XSZ","M MCIRCO [8-Pack,30 oz] Glass Meal Prep Containers,Glass Food Storage Containers,Airtight Glass lunch Containers with Lids - Microwave, Oven, Freezer and Dishwasher","M MCIRCO","$39.99","4,686","124","$187,393","03/27/2019","$28.85","4.8","4,553","$11.14","1,696","7","FBA","4","Kitchen & Dining","Standard","5.7 x 2.5 x 7.8 in","1.88 lb","https://www.amazon.com/dp/B07Q498XSZ"
