"Export time:  2/14/2024, 1:30:03 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CT2MX49L","Nuzofy Silent Basketball, Silent Basketball, 2024 New Silent Basketball Dribbling Indoor, Foam Basketball No Noise, Quiet Bounce Basketball, Handle Basketball","OVFD","$8.99","","","","01/22/2024","","","","","","7","FBM","1","","","","","https://www.amazon.com/dp/B0CT2MX49L"
"","","B0CPJND7LN","Mopogool Quiet Basketball No Noise A Silent Basketball Dribbling Indoor Soft Basketball Silent Ball No Sound Basketball Quite Silent Basketball Size 7 28.5 29.5 Quiet Bounce","Mopogool","$14.98","","","","12/04/2023","","4.3","3","","","","FBM","1","","","","","https://www.amazon.com/dp/B0CPJND7LN"
"","","B0CLGSLT1L","Silent Basketball, 2023 Newest Quiet Basketball Indoor, Foam Indoor Dribbling Training Ball, Uncoated High-Density, Mute High-Resilience Safe Soft Lightweight","Orgonite","$11.99","450","12","$5,396","10/19/2023","$6.42","4","20","$5.57","18,762","7","FBM","2","Sports & Outdoors","Standard","7.95 x 7.83 x 8.5 in","0.19 kg","https://www.amazon.com/dp/B0CLGSLT1L"
"","","B0CL3Z6Z9X","ANCAI Silent Basketball, 2023 Newest Foam Basketball Indoor Training Ball, Uncoated High-Density Foam Ball, Low Noise Basketball Foam Balls,Easy to Grip Quiet Ball for Various Indoor Activities","ANCAI","","","","","","","2.6","6","","","","","","","","","","https://www.amazon.com/dp/B0CL3Z6Z9X"
"","","B08MWW3NGY","Botabee SKLZ Pro Mini Basketball Hoop - Basketball Hoop for Kids - Indoor Hoop Basketball Set - Safe & Soft Foam - Quiet Bounce Basketball Hoop Ages - 5' Foam Mini Basketball 2 Pack","Botabee","$19.99","919","29","$18,371","11/05/2020","$13.22","4.6","1,125","$6.77","10,160","5","FBA","1","Toys & Games","Standard","5.83 x 4.96 x 10.63 in","0.19 kg","https://www.amazon.com/dp/B08MWW3NGY"
"","","B000KA2UDK","Champion Sports Coated High Density Foam Basketball, Orange","Champion Sports","$14.44","74","3","$1,069","06/30/2003","$8.50","3.5","72","$5.94","86,573","5","AMZ","7","Sports & Outdoors","Standard","8.15 x 7.68 x 9.76 in","0.29 kg","https://www.amazon.com/dp/B000KA2UDK"
"","","B0CR3NXWJW","Silent Basketball, Silent Swish Basketball, 2024 Silent Basketball Dribbling Indoor, Noise Training Foam Ball, Hush Handle Silent Foam Basketball,Low Noise No Sound Basketball","Generic","$12.00","60","2","$720.00","12/27/2023","","5","1","","91,968","7","FBM","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CR3NXWJW"
"","","B0CTRWLXZS","Oujebveg Silent Basketball, 2024 New Quiet Basketball Indoor, Silent Basketball Dribbling Indoor, Hush Handle Silent Foam Basketball, No Noise Basketball, Indoor Training Foam Ball","Oujebveg","$8.99","30","1","$269.70","","","","","","203,486","","","","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CTRWLXZS"
"","","B0CQ25B4NQ","Quiet Bounce Basketball, Silent Basketball Dribbling Indoor, Quiet Basketball, Basketball No Noise, A Silent Basketball","Generic","$15.99","90","3","$1,439","","","1","1","","87,459","","","","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CQ25B4NQ"
"","","B07G3L6QQP","Skywalker Sports Orange Foam Basketball (Set of 2)","Skywalker Sports","$23.74","45","2","$1,068","07/31/2018","$16.41","4.4","295","$7.33","110,938","3","AMZ","1","Sports & Outdoors","Standard","5.79 x 5.79 x 10.43 in","0.31 kg","https://www.amazon.com/dp/B07G3L6QQP"
"","","B002OMBASS","Baden SkilCoach Shooter's Rubber Training Basketball, 28.5-Inch","Baden","$28.83","831","10","$23,958","09/06/2009","$12.53","4.7","1,408","$16.30","23,998","4","AMZ","2","Sports & Outdoors","Oversize","10.3 x 10.7 x 10.2 in","1.85 lb","https://www.amazon.com/dp/B002OMBASS"
"","","B07GXDS9PB","Ceiling Swish: Indoor Mini Basketball Hoop for Kids Toy Game - Includes Basketball Net Backboard and Two Mini Basketballs","CEILING SPORT","$29.99","1,016","31","$30,470","08/27/2018","$21.72","4.1","1,317","$8.27","9,488","7","FBA","1","Toys & Games","Standard","12.99 x 5.55 x 13.19 in","0.3 kg","https://www.amazon.com/dp/B07GXDS9PB"
"","","B0CTHC5KWP","Silent Basketball, Nuzofy Silent Basketball, 5/6/7 Silent Basketball Dribbling Indoor, Foam A Silent Basketball with Hoop","Kudias","$8.99","60","2","$539.40","","","","","","104,204","","","","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CTHC5KWP"
"","","B0CQP93D5P","Silent Basketball - 29.5', 28.5', 27.5', Silent Basketball Dribbling Indoor, Quiet Bounce Basketball, Foam Basketball No Noise, with Mini Basketball Hoop","GZSO","$19.98","42","1","$839.16","12/19/2023","","2","1","","172,848","7","FBM","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CQP93D5P"
"","","B0CR7598BW","Silent Basketball 2024 Newest Foam Basketball Indoor Training Ball,Standard Hush Handle Basketball, Silent Basketball Dribbling Indoor, Silent Foam Basketball for Indoor","Generic","$6.99","30","1","$209.70","01/03/2024","","","","","190,490","","FBM","1","Sports & Outdoors","","","","https://www.amazon.com/dp/B0CR7598BW"
