"Export time:  2/14/2024, 2:16:10 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CDWQDZZN","YFXCVSL 102QT Collapsible Storage Bins with Lids - Plastic Bins with Wheels for Bedroom&Living Room, Stackable Storage Bins for Efficient Space Saving, Ideal for Clothes Organizer and Storage4-Tier","YFXCVSL","$129.99","586","20","$76,174","08/06/2023","$92.43","4","15","$37.56","47,592","6","FBA","3","Home & Kitchen","Oversize","1 x 1 x 1 in","24.2 lb","https://www.amazon.com/dp/B0CDWQDZZN"
"","","B0C36XJ3DV","SpaceHacks 2 Pack Stackable Makeup Organizer and Storage, Acrylic OrganizersClear Plastic Storage Drawer with Handles for Vanity, Undersink, Kitchen Cabinets, Pantry","SpaceHacks","$15.99","3,722","68","$59,515","05/31/2023","$7.80","4.5","621","$8.19","8,569","6","FBA","1","Beauty & Personal Care","Standard","6 x 4.4 x 7.5 in","2.46 lb","https://www.amazon.com/dp/B0C36XJ3DV"
"","","B0BY8V2VMS","Makeup Organizer With 16 Drawers, 4 Pcs Desktop Office Supplies, Desk Organizers, Clear Desk Accessories, Dustproof Drawer Storage for Make Up, Jewelry, Pen, Stationary","caktraie","$39.99","3,494","105","$139,725","03/12/2023","$19.73","4.6","560","$20.26","2,044","7","FBA","4","Office Products","Oversize","9.84 x 28.29 x 7 in","2.2 lb","https://www.amazon.com/dp/B0BY8V2VMS"
"","","B00GRSWLTM","ClosetMaid 1566 Stackable 2-Drawer Horizontal Organizer, White","ClosetMaid","$88.09","1,407","24","$123,943","02/04/2015","$56.44","3.8","3,593","$31.65","38,690","5","AMZ","7","Home & Kitchen","Oversize","12 x 24.3 x 4 in","25.25 lb","https://www.amazon.com/dp/B00GRSWLTM"
"","","B0B67PCFLQ","23Qt Plastic Storage Bins Organizer 3 Tier, Stackable Storage Boxes with Lids, Storage Containers for Bedroom Living Room Kitchen Study Office, Folding Storage Boxes","CTSNSLH","$32.99","6,265","256","$206,682","08/24/2022","","4.5","1,995","","2,110","7","FBA","10","Home & Kitchen","","","","https://www.amazon.com/dp/B0B67PCFLQ"
"","","B0CM5LQPPM","MSHOMELY 2 Pack Large Stackable Storage Drawers, Clear Under Sink Organizers and Storage, Arcylic Bathroom Makeup Organizers, Plastic Storage Bins for Vanity, Undersink, Kitchen Cabinet, Bathroom","MSHOMELY","$35.99","300","10","$10,797","","","2.9","4","","28,270","","FBA","","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CM5LQPPM"
"","","B08P16KRQJ","Pinkpum Stackable Plastic Storage Basket-Foldable Closet Organizers and Storage Bins 4 Pack-Drawer Shelf Storage Container for Wardrobe Cupboard Kitchen Bathroom Office 4L","Pinkpum","$37.99","4,151","118","$157,696","11/22/2020","$24.66","4.4","2,337","$13.33","6,388","7","FBA","4","Home & Kitchen","Standard","5.1 x 16.5 x 12.6 in","6.65 lb","https://www.amazon.com/dp/B08P16KRQJ"
"","","B0CB643MKB","HoneySky Plastic Storage Bins Organizer, 15.35'11.0032.87, White Plus Light Brown","HoneySky","$55.99","7,100","114","$397,529","07/04/2023","$22.33","4.3","303","$33.66","6,662","7","FBA","9","Home & Kitchen","Oversize","11 x 32.87 x 15.35 in","7.96 lb","https://www.amazon.com/dp/B0CB643MKB"
"","","B002BA5F6G","Sterilite 6 Qt./5.7 L Stacking Drawers & Carts, 6 Quart, White, 6 Count","Sterilite","$37.79","466","13","$17,610","12/09/2020","$11.78","4.7","1,604","$26.01","73,756","5","AMZ","11","Home & Kitchen","Oversize","17.874 x 17.953 x 13.307 in","11.773 lb","https://www.amazon.com/dp/B002BA5F6G"
"","","B0B825RMNF","CTSNSLH 4 Pack Folding Closet Organizers Storage Box, Stackable Plastic Drawer Basket for Clothing(White)","CTSNSLH","$37.99","3,431","84","$130,344","07/28/2022","","4.4","797","","9,800","7","FBA","6","Home & Kitchen","","","","https://www.amazon.com/dp/B0B825RMNF"
"","","B0CHVKCWS7","4 Pack Folding Closet Organizers Storage Box, Stackable Plastic Storage Basket, Closet Organizers and Storage Drawer Shelf Storage, Storage Container for Cupboard Kitchen Bathroom Bedroom (4L) White","caktraie","$28.99","930","31","$26,961","09/11/2023","$13.26","4.8","47","$15.73","30,282","6","FBA","1","Home & Kitchen","Standard","5 x 5 x 5 in","6.58 lb","https://www.amazon.com/dp/B0CHVKCWS7"
"","","B08RMYP4HV","Easymanie 6 Quart Plastic Storage Drawers, Stackable Desktop Organizer, 3 Packs","Easymanie","$30.99","60","2","$1,859","12/29/2020","$20.55","4.5","158","$10.44","351,270","6","FBA","1","Home & Kitchen","Standard","1 x 1 x 1 in","2.205 lb","https://www.amazon.com/dp/B08RMYP4HV"
"","","B0CJ2NZZFJ","SIMPEXPE Stackable Storage Drawer, Clear Pull Out Plastic Food Fridge Organizer Bins for Home Office Pantry Shelf Organization","SIMPEXPE","$34.99","293","19","$10,252","09/13/2023","","4.8","37","","14,683","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CJ2NZZFJ"
"","","B0CJM9C72K","Vtopmart 2 Pack Bamboo Stackable Storage Drawers, 7''Tall Wooden Bathroom Organizer,Plastic Storage Bins For Vanity, Undersink, Kitchen Cabinets, Pantry Organization and Storage","Vtopmart","$22.99","158","3","$3,632","11/30/2023","","4.6","6","","70,582","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CJM9C72K"
"","","B06XFYGRX7","STORi Audrey Stackable Clear Bin Plastic Organizer Drawers | 2 Piece Set | Organize Cosmetics and Beauty Supplies on a Vanity | Made in USA","STORi","$23.99","6,798","159","$163,084","05/20/2015","$13.36","4.6","20,978","$10.63","3,399","6","FBA","3","Beauty & Personal Care","Standard","8.98 x 13.39 x 6.18 in","3.75 lb","https://www.amazon.com/dp/B06XFYGRX7"
"","","B0CN2TBM56","Zero Zoo 2Pack Large Stackable Kitchen Storage Drawers, Clear Foods Organizer Bins with Handles, Easily Assemble for Bathroom, Kitchen, Pantry, Cabinet, Closet (Up Handled)","Zero Zoo","$28.99","1,170","39","$33,918","","","4.7","155","","7,005","","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CN2TBM56"
"","","B09XDTXVRD","yazi Stackable Closet Storage Box, 5 Pack Wardrobe Shelf Organizer and Drawer Storage, Light Grey Plastic","yazi","$37.99","337","11","$12,803","04/06/2022","$23.46","4.3","127","$14.53","86,123","7","FBA","2","Home & Kitchen","Standard","12.5 x 7.3 x 17 in","7.83 lb","https://www.amazon.com/dp/B09XDTXVRD"
"","","B09NS9QTH2","Pinkpum Shoe Storage Boxes, Shoe Organizer for Closet Clear, Shoe Boxes Clear Plastic Stackable, Folable Storage Bins with Lids, 12 Pack Sneaker Storage Box Shoe Rack Containers Bins Holders Cabinet","Pinkpum","$29.99","5,434","113","$162,966","12/17/2021","$17.86","4.1","9,133","$12.13","6,766","6","FBA","5","Home & Kitchen","Standard","13.622 x 14.882 x 5 in","6.385 lb","https://www.amazon.com/dp/B09NS9QTH2"
"","","B0BZCZ9FC3","Storage Bins with Lids,78 Quart Plastic White Closet Organizers and Storage,4 Packs Stackable Bins with Wheels,Dual Open Collapsible Storage Bins for Home and Office","KHNR","$206.99","3,212","88","$664,852","05/05/2023","","4.4","422","","9,241","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZCZ9FC3"
"","","B0CBM5QY1T","OlarHike 48QT Storage Bins with Lids - Folding Storage box with Doors and Wheels, Collapsible Plastic Storage Bins for Closets, Stackable Storage Organizer, Storage Containers for Closet, 3 Pack Cubes","OlarHike","$119.99","2,340","78","$280,777","","","4.4","163","","10,783","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CBM5QY1T"
"","","B0B4G4X43M","HAIXIN Storage Bins with Lids, Collapsible Storage Bins, Wardrobe Closet Organizer, 19 Gal Stackable Toy Storage, Foldable Plastic Storage Container with Door, Crate for Book Storage (3 Pack)","HAIXIN","$199.99","8,519","206","$1.70M","07/28/2022","$106.22","4.5","3,599","$93.77","2,939","6","FBA","2","Home & Kitchen","Oversize","15 x 43 x 25 in","14 lb","https://www.amazon.com/dp/B0B4G4X43M"
"","","B0CCHCPMYP","Syntus 3 Piece Set Stackable Makeup Organizers, 4.4'' Tall Acrylic Drawer Organizer, Clear Plastic Cosmetics Storage Drawers for Vanity, Undersink, Bathroom Organizer, Skincare, Kitchen Cabinets","Syntus","$17.99","519","12","$9,337","07/20/2023","$8.56","4.8","63","$9.43","40,989","7","FBA","1","Beauty & Personal Care","Standard","5.98 x 4.37 x 7.44 in","4.76 lb","https://www.amazon.com/dp/B0CCHCPMYP"
"","","B08K9CP7FP","Skywin Plastic Stackable Storage Bins for Pantry - 4-Pack Black Stackable Bins For Organizing Food, Kitchen, and Bathroom Essentials","Skywin","$33.00","2,421","74","$79,893","06/22/2020","$20.12","4.3","4,115","$12.88","3,327","6","FBA","1","Kitchen & Dining","Standard","11.5 x 7 x 14.5 in","3.32 lb","https://www.amazon.com/dp/B08K9CP7FP"
"","","B0916NYMMV","SimpleHouseware Stackable Basket Drawer, Black","Simple Houseware","$23.87","3,530","115","$84,261","03/25/2021","$12.06","4.6","15,677","$11.81","1,872","5","FBA","1","Kitchen & Dining","Standard","10.9 x 7.5 x 16.8 in","3.39 lb","https://www.amazon.com/dp/B0916NYMMV"
"","","B09R2NGG59","mDesign Stackable Storage Containers Box with 2 Pull-Out Drawers - Stacking Plastic Drawer Bins for Master or Guest Bathroom, Linen Closet, Vanity, or Makeup Table - Lumiere Collection -Clear","mDesign","$24.99","602","24","$15,044","01/23/2022","$15.45","4.7","114","$9.54","11,491","7","FBA","1","Kitchen & Dining","Standard","6 x 7.73 x 8.58 in","2.05 lb","https://www.amazon.com/dp/B09R2NGG59"
