"Export time:  2/1/2024, 11:10:34 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BPLB92WQ","12 Pcs White Trifold Poster Board 24 x 36 Inch Cardboard Presentation Board Science Fair Display Foldable Paperboard for Fun Projects School Memorial Photo Collage Study Business Cubicle Background","Geyee","$39.99","34","1","$1,360","12/08/2022","$20.49","5","1","$19.50","131,757","7","FBA","1","Office Products","Oversize","36 x 0.1 x 24 in","6.69 lb","https://www.amazon.com/dp/B0BPLB92WQ"
"","","B0BY8KFSXV","Crtiin 8 Pcs Trifold Poster Board Presentation Board 8 Sheets Self Adhesive Presentation Science Subtitles Science Fair Display Boards Foldable Paperboard for Business Projects (White, 35.5 x 44'')","Crtiin","$45.99","","","$0.00","03/12/2023","$25.97","5","3","$20.02","416,704","7","FBA","1","Office Products","Oversize","22.5 x 2 x 36 in","11.28 lb","https://www.amazon.com/dp/B0BY8KFSXV"
"","","B0CNRQKDSG","SATINIOR 12 Pcs Plastic Trifold Poster Board 36'' x 48'', Presentation Poster Boards Tri Fold Board Bulk Science Fair Display Boards for School Projects, Exhibitions, Workshops(White)","SATINIOR","$69.99","","","$0.00","11/20/2023","$41.43","","","$28.56","182,084","7","FBA","1","Office Products","Oversize","24 x 4 x 36 in","15.02 lb","https://www.amazon.com/dp/B0CNRQKDSG"
"","","B00260S1ZI","Spotlight Display Board - 48 x 36 Inches - 1 Ply Black","PACON","$26.99","636","15","$17,166","06/20/2007","$14.00","4.4","303","$12.99","16,402","5","FBA","8","Office Products","Oversize","24 x 0.3 x 36.3 in","0.96 oz","https://www.amazon.com/dp/B00260S1ZI"
"","","B0C4YRHT5V","4 Pcs Trifold Poster Board 36 x 48 Inch Large Tri Fold Presentation Board White Display Board Foldable Paperboard for Science Fair School Business Projects Exhibitions","Henoyso","$37.99","84","4","$3,191","05/10/2023","$19.17","4.5","5","$18.82","53,896","7","FBA","1","Office Products","Oversize","23.5 x 0.7 x 35.5 in","5.49 lb","https://www.amazon.com/dp/B0C4YRHT5V"
"","","B0C9MMH9G5","Paterr Trifold Poster Board with Storage Bag 72 x 36 Inch Foldable 3 Panel Presentation Board Hook and Loop Receptive Fabric Tabletop Science Fair Display Boards for Exhibition Art Booth Show (Black)","Paterr","$55.99","135","5","$7,559","08/29/2023","$33.32","4.6","3","$22.67","46,635","7","FBA","1","Office Products","Oversize","25.3 x 2.5 x 36 in","5.69 lb","https://www.amazon.com/dp/B0C9MMH9G5"
"","","B0C7Q1QN69","4 Pcs Small Tri-fold Poster Boards with Double Sided Tapes and Cardboard,21.2x13.8 inches,Corrugated Presentation Boards, Display Boards for School Project,Exhibitions,Business Presentation","Rsgift","$11.90","2,368","89","$28,179","06/29/2023","$1.18","4.3","43","$10.73","2,516","6","FBA","1","Office Products","Oversize","13.8 x 0.1 x 21.2 in","14.1 oz","https://www.amazon.com/dp/B0C7Q1QN69"
"","","B01AKRO0OE","ArtSkills Display Tri-Fold Board, 35.5' x 44', White (PA-1393)","ArtSkills","$89.95","32","2","$2,878","01/12/2016","$73.93","4.6","102","$16.02","92,721","5","FBM","1","Office Products","Oversize","22 x 35.55 x 0.8 in","1.55 lb","https://www.amazon.com/dp/B01AKRO0OE"
"","","B0BWHJ2DB3","Trifold Poster Board 5 Pack Tri Fold Display White Poster Boards Foldable Presentation Board with 2 Rolls of Double Sides Adhesive Tape for School, Fun Projects (16 x 24 Inch)","Kosotody","$13.49","104","1","$1,403","02/20/2023","$0.63","4.6","12","$12.86","112,610","7","FBA","1","Office Products","Oversize","16 x 0.1 x 24 in","1.4 lb","https://www.amazon.com/dp/B0BWHJ2DB3"
"","","B0BVZ9TBSZ","Sherr 12 Pcs Tri Fold Display Board 48 x 36 Inch Black Trifold Poster Board Presentation Cardboard Large Foldable Lightweight Science Fair Display Board for School Projects Business Presentations","Sherr","$52.99","30","1","$1,590","02/15/2023","","","","","161,306","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0BVZ9TBSZ"
"","","B0BVQR1M1Z","12 Pcs Trifold Poster Board Black Presentation Board Lightweight Portable Displays Board Trifold Exhibition Board for Science Fair, School Projects and Business Presentations (24 x 36 Inches)","Outus","$42.99","30","","$1,290","02/13/2023","$23.04","4.1","6","$19.95","205,871","6","FBA","1","Office Products","Oversize","24.6 x 1.6 x 36.6 in","9.78 lb","https://www.amazon.com/dp/B0BVQR1M1Z"
"","","B0BNL9HTFD","12 Pieces Trifold Display Board Poster Board Fold Presentation Board 48' x 36' White Foldable Paperboard Portable Science Fair Board for School, Fun Projects and Business Presentations","Geyee","$21.99","19","1","$417.81","11/27/2022","$5.19","3.3","4","$16.80","132,746","6","FBA","1","Office Products","Oversize","24 x 1.75 x 35.8 in","10.18 lb","https://www.amazon.com/dp/B0BNL9HTFD"
"","","B0972FHXNF","19 Pieces Science Bulletin Board Set Think Like a Scientist Mini Bulletin Board Multi Colors Science Cutouts Chemistry Lab Decorations Steam Bulletin Board for Lab Classroom, Party Decorations","Clabby","$8.99","20","1","$179.80","06/10/2021","$4.72","4.5","128","$4.27","131,779","7","FBA","1","Office Products","Standard","5.9 x 0.01 x 5.91 in","4.6 oz","https://www.amazon.com/dp/B0972FHXNF"
