"Export time:  2/8/2024, 3:51:35 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CL6L1KQQ","4PCS Shovel Holder for Truck,Shovel Mount for Roof Rack Adjusts Metal Rubber Axe Clamp Wall Mounting Kit Truck Rack Off Road Overland Gear Accessories for Truck Bed Fit 0.67' to 1.57' Diameter Tools","fatyehx","$21.99","30","1","$659.70","10/16/2023","$14.09","2.5","2","$7.90","252,977","7","FBA","1","Automotive","Standard","1.38 x 1.25 x 4.3 in","1.16 lb","https://www.amazon.com/dp/B0CL6L1KQQ"
"","","B0C6WRQH81","Esploratori Shovel Mount for Roof Rack,UTV Gun Rack,Vehicle Tool Rack for UTV ATV Boat Car Truck With Roof Rack Golf Car Snowmobile, Fits Roll Bar and Tools 0.85-2' in Diameter(4 Pack)","Esploratori","$9.99","30","1","$299.70","06/01/2023","","3.7","5","","281,715","6","FBA","1","Automotive","","","","https://www.amazon.com/dp/B0C6WRQH81"
"","","B0CLY6VH3L","Gulfmew 4 Pack Shovel Mount for Roof Rack, Quick Fist Clamp for Mounting Tools, Metal Rubber Clamp Mount for Truck, Car Accessories for Military Equipment, Axe Bracket, Off Road Accessories (Red)","Gulfmew","$30.99","45","1","$1,395","10/26/2023","$21.20","4.7","4","$9.79","285,242","7","FBA","1","Tools & Home Improvement","Standard","4.7 x 1.5 x 6.4 in","1.34 lb","https://www.amazon.com/dp/B0CLY6VH3L"
"","","B01D05YY5I","Buyers Products SH675SS Hand Tool Rack Holder for Enclosed Municipal Landscaping or Dump Truck Trailers & Garage or Shed Walls, Holds Hand Tools Great for Shovels, Rakes, Hoes, Heavy Duty","Buyers Products Company","$32.34","199","10","$6,436","03/14/2016","$21.70","4.8","112","$10.64","19,006","6","AMZ","14","Patio, Lawn & Garden","Standard","9.2 x 2.1 x 8.55 in","2.79 lb","https://www.amazon.com/dp/B01D05YY5I"
"","","B09655BWR5","Stage Light Clamp Truss O Clamps Load 165lbs Heavy Duty DJ Aluminum Alloy Lighting Hook Mount Fit 1-1/4-1-3/8 inches 32-35mm Pipe Dia.","Douzime","$16.99","25","1","$424.75","05/28/2021","$10.67","4.6","38","$6.32","20,016","5","FBA","1","Musical Instruments","Standard","2.6 x 1.2 x 4 in","7 oz","https://www.amazon.com/dp/B09655BWR5"
"","","B0CLY38GC2","Gulfmew 2 Pack Shovel Mount for Roof Rack, Quick Fist Clamp for Mounting Tools, Metal Rubber Clamp Mount for Truck, Car Accessories for Military Equipment, Axe Bracket, Off Road Accessories (Red)","Gulfmew","$16.99","30","1","$509.70","10/26/2023","$10.82","3.7","7","$6.17","183,266","7","FBA","1","Tools & Home Improvement","Standard","4.7 x 1.5 x 6.4 in","10.5 oz","https://www.amazon.com/dp/B0CLY38GC2"
"","","B0CMQLNRLB","SKTARFU 4Pcs Shovel Mount for Roof Rack, Heavy Duty Wall Hook Metal Rubber Clamp Mounting Kit, Wall Hooks Heavy Duty Tool Holder for Off Road Accessories Car Accessories & Equipment(Red)","SKTARFU","$20.99","30","1","$629.70","11/22/2023","","","","","262,098","7","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CMQLNRLB"
"","","B0BF4RWD57","6 Pack E-Track Tool Holders |E Track Accessoriesfor Enclosed Trailer toKeep Rakes,Shovels, Broom|e Track Tool Holder Hangerfor Trailer Accessories| Tool Stabilizer for Etrack Accessories","Onesnt","$29.99","360","12","$10,796","09/12/2022","","4.3","118","","14,103","7","FBA","1","Automotive","","","","https://www.amazon.com/dp/B0BF4RWD57"
"","","B01DUCSI0I","LUMAX LX-1188 Silver 6.00' x 6.50' x 1.375' Shovel Bracket","LUMAX","$17.91","90","3","$1,612","04/04/2016","$8.67","4.6","167","$9.24","59,062","4","AMZ","1","Patio, Lawn & Garden","Standard","5.906 x 6.535 x 1.299 in","2.315 lb","https://www.amazon.com/dp/B01DUCSI0I"
"","","B0CJHVC1F6","Shovel Mount for Roof Rack, Metal Rubber Clamps, Quick Release Axe Holder Mount Kit with Fixing Screw and Nuts Quick Fist Clamp Mounting Kit for Wall Brackets, Boats, Truck, Car Accessories (4 Pcs)","PEUTIER","$24.99","","","$0.00","09/20/2023","","3","2","","1,245,534","7","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CJHVC1F6"
"","","B0C73VC7QR","Aokeyee Garage Tool Organizer Wall Mount - Garden Tool Rack Organizer,Sturdy Garage Storage for Yard Tools,Shovels,Trimmers,Hoses,Industrial Steel Holds 500 Pounds","Aokeyee","$37.99","227","10","$8,624","07/09/2023","","4.6","79","","34,717","6","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0C73VC7QR"
"","","B0CM8KRRZL","Blulu 8 Pcs Shovel Mount for Roof Rack, Metal Rubber Clamp, Axe Holder Mount Kit Shovel Holder for Truck Clamp Wall Mount Kit Car Accessories for Roof Rack, Boats, Military Equipment, Axe","Blulu","$47.99","23","1","$1,104","01/13/2024","","5","2","","291,237","7","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CM8KRRZL"
