"Export time:  1/30/2024, 12:41:25 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CJRP4J1Z","ELLDOO Coffee Pod Holder with 4 Drawers, Acrylic Coffee Pod Organizer for K Cup Espresso, Clear Coffee Capsule Storage Holder for Coffee Bar Office Home Coffee Station Counter","ELLDOO","$18.99","36","3","$683.64","09/24/2023","","5","1","","89,228","7","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CJRP4J1Z"
"","","B0BF4YBGBY","YBING Coffee Pod Drawer Holder Organiser, Wooden Finish for 36 Capacity K Pod, Coffee Machine Stand Container Storage Sliding Mesh Baskets Compatible for Home Office Kitchen Cafe Counter (Black)","YBING","$29.99","60","2","$1,799","09/12/2022","$18.76","4.5","36","$11.23","125,297","7","FBA","1","Kitchen & Dining","Standard","9.84 x 3.15 x 11.02 in","4.55 lb","https://www.amazon.com/dp/B0BF4YBGBY"
"","","B09TNPQCRB","Peohud Bamboo K Cup Holder, Bamboo Coffee Cup Drawer, Coffee Pod Holder Tea Bag Storage Organizer for Kitchen Office Coffee Bar","Peohud","$29.99","157","4","$4,708","02/28/2022","$18.16","4.3","79","$11.83","56,562","6","FBA","1","Kitchen & Dining","Standard","13.11 x 3.74 x 14.65 in","6.13 lb","https://www.amazon.com/dp/B09TNPQCRB"
"","","B0BYN99CY9","Flagship K Cup Drawer Organizer for Keurig Pods K Cup Storage K Cup Holder for Counter Glass Top(42 Pods Capacity)","FlagShip","$27.99","","","","03/15/2023","","4.6","63","","","7","FBA","1","","","","","https://www.amazon.com/dp/B0BYN99CY9"
"","","B07VWXR3HP","Mind Reader Single Serve Coffee Drawer, 36 Pod Capacity Countertop Organizer, Breakroom, 12.75' L x 13' W x 3' H, One Size, Black","Mind Reader","$16.69","1,003","33","$16,740","08/01/2019","$7.46","4.6","7,559","$9.23","8,240","8","AMZ","6","Kitchen & Dining","Standard","13.74 x 13.898 x 3.465 in","3.197 lb","https://www.amazon.com/dp/B07VWXR3HP"
"","","B09SF3SDHJ","Simple Trending Coffee Pod Storage Drawer Holder for Keurig K-cup Coffee Pods, 24Pods Capacity, Black","Simple Trending","$20.47","238","7","$4,872","02/12/2022","$10.67","4.4","435","$9.80","37,247","6","FBA","1","Kitchen & Dining","Standard","10.55 x 3.9 x 13.98 in","2.94 lb","https://www.amazon.com/dp/B09SF3SDHJ"
"","","B0CF537KH9","MEELIO Coffee Pods Holder, Coffee Pod Storage Drawer for K Cup, Organizer about 36 Pods Capacity, Black","Meelio","$27.00","525","3","$14,175","06/23/2022","$16.22","4","3","$10.78","81,107","6","FBA","1","Kitchen & Dining","Standard","13.3 x 3.1 x 12.5 in","5.3 lb","https://www.amazon.com/dp/B0CF537KH9"
"","","B07JK34M44","Flagship k cup Pods Storage Drawer Coffee Pod Storage Holder, K cup Pods Organizer shelf for Keurig(42 Pods Iron)","FlagShip","$26.94","161","5","$4,337","09/17/2018","$16.17","4.7","368","$10.77","49,975","7","FBA","1","Kitchen & Dining","Standard","12.8 x 3.3 x 14.5 in","4.94 lb","https://www.amazon.com/dp/B07JK34M44"
"","","B0B3CSQJJ6","Coffee Pod Drawer K Cup Organizer 2-Tier Coffee Pod Storage Holder with Drawer Baskets 72 Capacity Coffee Capsule Storage Organizer Drawer, Industrial Brown and Black","CADUKE","$34.96","180","6","$6,293","02/21/2022","$21.78","4.6","347","$13.18","42,119","7","FBA","1","Kitchen & Dining","Standard","13.425 x 14.291 x 6.102 in","6.488 lb","https://www.amazon.com/dp/B0B3CSQJJ6"
"","","B08SW5FP8D","wobivcs Coffee Pod holder DIY Size Organizer 60 Compatible Tray Drawer Holds with Keurig K-Cup","wobivcs","$20.99","533","13","$11,188","05/02/2021","$14.07","4.6","440","$6.92","21,254","6","FBA","1","Kitchen & Dining","Standard","13.189 x 14.764 x 2.874 in","0.47 lb","https://www.amazon.com/dp/B08SW5FP8D"
"","","B0B9SNSBLS","Amazing Abby 2-Pack 24-Slot Flat Acrylic Coffee Pod Holder, Large-Capacity Plastic Coffee Capsule Storage, BPA-Free and Shatter-Proof, Great for Use on Countertop or in Drawer, Up to 48 Keurig K-Cups","Amazing Abby","$27.99","30","1","$839.70","11/23/2022","","5","28","","140,172","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0B9SNSBLS"
"","","B0BJ4TW8YQ","DEVSANA Premium Coffee Maker Stand, Coffee Pod Holder, Rolling K Cup Holder, Keurig Pod Holder, Appliance Slider, K Cup Organizer, Coffee Bar Organizer, Coffee Pod Drawer","Devsana Designs","$39.99","54","1","$2,159","10/12/2022","$26.66","4.8","66","$13.33","164,112","7","FBA","1","Kitchen & Dining","Standard","13 x 3 x 15 in","6.4 lb","https://www.amazon.com/dp/B0BJ4TW8YQ"
"","","B09BN2KH3T","Goldlion K Cup Holder Coffee Pod Organizer K Cup Organization Storage Drawer Maker Stand Tray Counter Rack Countertop Dolce Gusto Capsules Compatible with Keurig Accessories Holds 36 Pods","Goldlion","$29.99","48","2","$1,440","08/01/2021","$18.46","4.7","677","$11.53","122,281","6","FBA","1","Kitchen & Dining","Standard","13.307 x 14.724 x 3.898 in","4.802 lb","https://www.amazon.com/dp/B09BN2KH3T"
"","","B0CNX3QMBP","SHINOSKE K Cup Holder,2-Tier Coffee Pod Drawer Holder with Sliding Metal Basket,72 Capacity Coffee Capsule Pod Storage Organizer for Home office,Kitchen Counter,Sliver","Shinoske","$29.99","60","2","$1,799","","","3.6","7","","100,266","","FBA","","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CNX3QMBP"
"","","B0C7BG4BWS","Gdfjiy Coffee Pods Holder, Coffee Capsule Storage Box with 10 Adjustable Compartments, Metal K Cup Organizer, Coffee Pod Drawer - Suitable for Vertuo Capsules (White)","Gdfjiy","$17.99","","","","","","","","","235,702","","FBA","","Kitchen & Dining","","","","https://www.amazon.com/dp/B0C7BG4BWS"
"","","B0BPK1R7MK","K Cup Storage Drawer Under Brewer by Saratoga Home - Compatible for Keurig Coffee Pod Holder, K Pod Holder for K Cups, K Cup Organizer Drawer With Solid Steel and Real Wood, K Cup Storage Organizer","Saratoga Home","$39.99","23","","$919.77","02/06/2023","$26.36","4.7","98","$13.63","251,782","6","FBA","1","Kitchen & Dining","Standard","3.9 x 12.6 x 16.1 in","7.69 lb","https://www.amazon.com/dp/B0BPK1R7MK"
"","","B09VYQRD6Q","Tribesigns 5 Drawer Chest, Wood Storage Dresser Cabinet with Wheels, Industrial Storage Drawer Organizer Cart for Office Bedroom Entryway (Rustic Brown, 1 PC)","Tribesigns","$109.99","675","24","$74,243","03/18/2022","$71.89","4.3","280","$38.10","39,407","7","FBA","2","Home & Kitchen","Oversize","18.5 x 5.9 x 32.28 in","42.99 lb","https://www.amazon.com/dp/B09VYQRD6Q"
"","","B07NRMXGMT","BAMEOS drawer organizer flatware organizer cutlery tray silverware organizer expandable adjustable bamboo drawer organizer kitchen bathroom","BAMEOS","$25.99","668","23","$17,361","03/25/2019","$15.66","4.7","8,614","$10.33","12,218","7","FBA","1","Kitchen & Dining","Standard","12.83 x 16.54 x 2.24 in","3.51 lb","https://www.amazon.com/dp/B07NRMXGMT"
