"Export time:  2/4/2024, 6:31:18 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BVSR8T6M","ClearSpace Plastic Pantry Bins with Removable Dividers - Kitchen Storage and Organization (4 Pack)","ClearSpace","$39.99","5,789","197","$231,502","02/13/2023","$27.56","4.7","815","$12.43","878","6","FBA","4","Kitchen & Dining","Standard","6 x 3.5 x 10.5 in","3.76 lb","https://www.amazon.com/dp/B0BVSR8T6M"
"","","B079M8FPTW","Rubbermaid Brilliance BPA Free Food Storage Containers with Lids, Airtight, for Lunch, Meal Prep, and Leftovers, Set of 5 (3.2 Cup)","Rubbermaid","$30.16","57,560","2,218","$1.74M","02/04/2018","$19.21","4.7","81,398","$10.95","7","7","AMZ","10","Kitchen & Dining","Standard","8.19 x 5.67 x 10.2 in","2.7 lb","https://www.amazon.com/dp/B079M8FPTW"
"","","B0CBFMQNQN","Saymkpesd Fruit Storage Containers for Fridge, Multipurpose Leak Proof Fridge Organizers and Storage with Strainer Fresh Keeper Vegetable Storage Containers for Produce Berry Meat BPA Free","Saymkpesd","$9.99","158","8","$1,578","07/07/2023","$3.35","4.3","52","$6.64","34,649","6","FBA","1","Kitchen & Dining","Standard","6.5 x 4.5 x 9 in","1.54 lb","https://www.amazon.com/dp/B0CBFMQNQN"
"","","B0CJTZQH29","JSCARES 4-Pack Food Grade Polypropylene Reusable Fruit Storage Containers with Lids, Microwave Safe, Dishwasher Safe, BPA Free, Freezer Safe","JSCARES","$28.89","250","7","$7,223","09/25/2023","$18.13","4.5","41","$10.76","38,554","7","FBA","1","Kitchen & Dining","Standard","1 x 1 x 1 in","3.15 lb","https://www.amazon.com/dp/B0CJTZQH29"
"","","B0CC9YBZT7","KOXXIAMOQ Fruit and Vegetable Storage Containers for Fridge, 6 Pcs/3 Sets Keep Fresh Produce Saver Containers Keeper, Food Storage Containers with Removable Colander (grey)","KOXXIAMOQ","$14.58","153","4","$2,231","07/18/2023","$7.25","4.1","14","$7.33","67,513","7","FBA","1","Kitchen & Dining","Standard","6.49 x 4.52 x 9.05 in","1.15 lb","https://www.amazon.com/dp/B0CC9YBZT7"
"","","B0BZ3YVPL8","40 PCS Food Storage Containers with Lids Airtight (20 Containers & 20 Lids), Plastic Storage Meal Prep Container-Stackable 100% Leakproof & BPA-Free Organization and Storage Sets, Lunch Containers","Pony crossing the river","$29.99","3,864","118","$115,881","06/17/2023","$18.76","4.5","920","$11.23","1,818","7","FBA","4","Kitchen & Dining","Standard","6.2 x 6.2 x 14.5 in","3.5 lb","https://www.amazon.com/dp/B0BZ3YVPL8"
"","","B07PM28GF1","LUXEAR Fresh Produce Vegetable Fruit Storage Containers 3Piece Set, BPA-free , Partitioned Salad Fridge Organizers, Used in Storing Meat Fresh Fish","LUXEAR","$39.99","1,335","44","$53,387","03/11/2019","$26.96","4.5","5,475","$13.03","6,046","7","FBA","1","Kitchen & Dining","Standard","8.66 x 12.6 x 6.42 in","3.351 lb","https://www.amazon.com/dp/B07PM28GF1"
"","","B0BCWW2PQH","Fridge Fruit Storage Containers - Refrigerator Colander Bins for Produce and Veggies - Easily Wash, Prep and Store Fruits and Vegetables (Set of 3)","Soveressence","$29.99","214","11","$6,418","09/01/2022","$19.06","3.7","121","$10.93","24,084","6","FBA","1","Kitchen & Dining","Standard","5 x 12 x 7 in","3.88 lb","https://www.amazon.com/dp/B0BCWW2PQH"
"","","B0CGTHB8GQ","LUXEAR 5PCS Fruit Storage Containers For Fridge, Produce Vegetable Saver Container with Lid Colander Vent Handle, BPA-Free Refrigerator Microwave Dishwasher Safe, Keep Fruits Veggie Food Meat Fresh","LUXEAR","$29.99","187","14","$5,608","08/28/2023","$18.76","4.6","46","$11.23","19,276","8","FBA","1","Kitchen & Dining","Standard","9.05 x 6.06 x 10.67 in","4.66 lb","https://www.amazon.com/dp/B0CGTHB8GQ"
"","","B08BYJX8HJ","MineSign 6 Pack Stackable Fridge Organizers and Storage Clear Refrigerator Organizer Bins With Vented Lids And Drainer Plastic Container for Fruit Lettuce Produce Saver Keeper for Freezer Kitchen","MineSign","$25.99","362","13","$9,408","06/27/2020","$15.06","4.4","2,798","$10.93","21,564","6","FBA","2","Kitchen & Dining","Standard","12.8 x 13.6 x 4.3 in","5.051 lb","https://www.amazon.com/dp/B08BYJX8HJ"
