"Export time:  1/31/2024, 10:43:53 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CBML467H","Shelime 4 Pack Foldable Storage Bins with Lids, 23 Gallon Collapsible Storage Bins with Doors and wheels, Stackable Storage Boxes Open Front, Plastic Closet Organziers for Home Bedroom.","Shelime","$119.99","480","16","$57,595","09/07/2023","","4.5","65","","57,814","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CBML467H"
"","","B0CL9NDKLQ","AHEONLAR 4 Tier Plastic Storage Bins with Drawers - Foldable Stackable Storage Bins with Lids - Closet Craft Organizers and Storage - 24QT Plastic Drawer Storage for Bedroom Study Toy Room Office","AHEONLAR","$33.99","3,667","121","$124,641","10/17/2023","$16.15","3.9","105","$17.84","6,156","7","FBA","1","Home & Kitchen","Oversize","11.2 x 8.7 x 15.6 in","7.61 lb","https://www.amazon.com/dp/B0CL9NDKLQ"
"","","B086GQDGVZ","Kekow 28 L Black Plastic Collapsible Storage Basket, 3-Pack Folding Crates Storage","Kekow","$36.99","129","5","$4,772","05/15/2018","$15.28","4.3","288","$21.71","183,136","5","FBA","1","Home & Kitchen","Oversize","13.5 x 10 x 19.75 in","6.6 lb","https://www.amazon.com/dp/B086GQDGVZ"
"","","B0C4QBHN84","Wondersome Collapsible Storage Bins - 3-Pack of Extra-Large 19-Gallon/76-Quart Stackable Wheeled Clothing, Shoe, Bedroom, Office Organizer - Foldable Containers - Assembles in Second - US-Based Brand","Wondersome","$119.99","343","12","$41,157","05/08/2023","$83.93","4.7","78","$36.06","77,689","7","AMZ","4","Home & Kitchen","Oversize","5 x 5 x 5 in","11.23 kg","https://www.amazon.com/dp/B0C4QBHN84"
"","","B0788C3C7Q","CleverMade Collapsible Storage Bin (With Lid), Neptune Blue, 3PK - 62L Folding Plastic Stackable Utility Crates, Holds 100lbs Per Bin - Solid Wall CleverCrates for Organizing, Storage, Moving","CleverMade","$71.49","744","31","$53,189","12/13/2017","$44.61","4.5","3,450","$26.88","29,899","7","AMZ","6","Home & Kitchen","Oversize","16.1 x 7.1 x 24 in","16.35 lb","https://www.amazon.com/dp/B0788C3C7Q"
"","","B0C61HNGN5","SAILUN 5 Pack 32 Gal Stackable Storage Bins Folding Storage Bins with Lid, Closet Organizers and Storage, Folding Storage Box with Doors Collapsible Storage Cabinet Bins with 8 Wheels","SAILUN","$219.99","1,144","42","$251,669","05/24/2023","","4.4","344","","21,711","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C61HNGN5"
"","","B0CBMMY5H8","Shelime Foldable Storage Bins with Lids, 23 Gallon Collapsible Storage Bins with Doors and wheels, 4 pack Stackable Storage Boxes Open Front, Plastic Closet Organziers for Home Bedroom.","Shelime","$119.99","2,213","16","$265,538","09/07/2023","","4.5","65","","57,814","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CBMMY5H8"
"","","B0BZMFVLGK","Pack of 3 Large Capacity Storage Bins Closet Organizer System, Sturdy Foldable Storage Boxes for Organizing Clothing, Sheets, Toys, Books - Shelf Organizer Shelves Basket Storage Bin","Fordonral","$21.98","2,558","52","$56,225","04/29/2023","$5.56","4.5","159","$16.42","17,150","7","FBA","4","Home & Kitchen","Oversize","11 x 7.9 x 18.9 in","1 lb","https://www.amazon.com/dp/B0BZMFVLGK"
"","","B0CCCXCGRZ","Spaclear Stackable Storage Bins with Lids, 3 Pack Plastic Drawer Storage Containers for Organizing, Collapsible Clothes Craft Organizers and Storage, 5.8 Gal Foldable Storage Box for Bedroom Kitchen","Spaclear","$33.99","1,200","39","$40,788","07/19/2023","","4.4","119","","23,840","6","FBA","4","Home & Kitchen","","","","https://www.amazon.com/dp/B0CCCXCGRZ"
"","","B0CB643MKB","HoneySky Plastic Storage Bins Organizer, 15.35'11.0032.87, White Plus Light Brown","HoneySky","$55.99","8,362","320","$468,188","07/04/2023","$23.83","4.3","260","$32.16","1,476","7","FBA","10","Home & Kitchen","Oversize","11 x 32.87 x 15.35 in","7.96 lb","https://www.amazon.com/dp/B0CB643MKB"
