"Export time:  2/1/2024, 11:07:34 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CJQVP3FT","WCGXKO Adult Design Naughty Sexy Gift Masturbation Kit Good Vibes Vibrator Zipper Pouch Sex Toy Accessory Bag (Good Vibes)","WCGXKO","$14.89","","","","10/08/2023","","","","","","7","FBA","1","","","","","https://www.amazon.com/dp/B0CJQVP3FT"
"","","B0CP99YW5Y","Massage Yoga Toys for Women Portable New Gifts Fun Women Toys Most Pleasure Machine Woman Cheap Men Toy Valentines Soft Sensory Accessories Machine Tool Machine","BFBHF","$25.99","150","5","$3,898","11/30/2023","","","","","92,001","6","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0CP99YW5Y"
"","","B0CHS6G4LJ","Travel Pocket Quiet Bullet Tool Powerful Silicone Massage Rod for Women Pleasure Portable Handheld Personal Bullet Tool for Quick 111USB Fast Charge","Generic","$28.28","60","2","$1,697","12/20/2023","","","","","178,537","6","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0CHS6G4LJ"
"","","B0CLLMVLLW","Deep Tissue Handheld 20 Frequencies and 8 speeds Adjustable Silent Motor for Fatigue Relief Full Body Relaxation Suitable for Female Toys","REIPOL","$17.00","","","","10/22/2023","","","","","55","6","FBM","1","Realistic Vibrators","","","","https://www.amazon.com/dp/B0CLLMVLLW"
"","","B0CQ4C69NN","2024 Newly Upgrade Roses Mini Quiet Tools Stimulator for Women 10 Speed Gifts Adult Washable Birthday Gift for Women S05","Autlet","$27.99","","","","01/24/2024","","","","","","6","FBA","1","","Standard","4.84 x 3.03 x 5.79 in","4.97 oz","https://www.amazon.com/dp/B0CQ4C69NN"
"","","B0CSWF789X","2024 New Upgraded Gifts Adult Fun Toys Women Pleasure Sexual Wellness Machine Woman Cheap Men Toy Valentines Soft Sensory Accessories Machine Tool Machine Wellness 2/456","Generic","$25.99","","","","01/19/2024","","","","","","5","FBM","1","","","","","https://www.amazon.com/dp/B0CSWF789X"
"","","B0CR17JZJV","CWIE Foot Massager Upgraded Quiet Tool Adult Toy for New Year Gifts for Women 10 Modes Waterproof Stimulator for Women Holiday Gift for Women","Generic","$28.28","30","1","$848.40","12/26/2023","$20.42","","","$7.86","241,135","6","FBA","1","Health & Household","Standard","2.5 x 1.7 x 9.7 in","8.47 oz","https://www.amazon.com/dp/B0CR17JZJV"
"","","B0CS6L9XHF","2024 Rose Vibatror Stimulator Licking Sucking 10 Speed for Women Quiet-UEX14","Generic","$19.99","","","","12/19/2023","","5","1","","","5","FBM","1","","","","","https://www.amazon.com/dp/B0CS6L9XHF"
"","","B0CP26TQRW","Pelvic Floor Muscle for Women with APP Remote Control Waterproof Silicone Exerciser Trainer Rechargeable","","$30.99","240","8","$7,438","","","2","18","","68,193","","FBA","","Health & Household","","","","https://www.amazon.com/dp/B0CP26TQRW"
"","","B0CT8M6FH4","Gifts for Her Adult Toys Tools for Women Pleasure Tool Realistic Sensory for Women Caring for Private and Secure Areas-ds329","Generic","$19.98","","","","01/24/2024","","","","","","6","FBM","1","","","","","https://www.amazon.com/dp/B0CT8M6FH4"
