"Export time:  1/29/2024, 12:57:02 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0B9Y3YL58","BOHDK Desk Organizer with Hanging File Holder, Paper Letter Tray Organizer with Drawer and Pen Holder, Mesh Desktop Organizer and Storage for Office Supplies(Black)","BOHDK","$29.99","593","24","$17,784","08/16/2022","","4.6","671","","10,365","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0B9Y3YL58"
"","","B0B778LFQ9","Youbetia Desk organizer, Office Desk Organizers and Accessories, File Organizer Office Organization for Office Supplies, Double Tray and 5 Upright Sections, Black","Youbetia","$18.23","2,109","48","$38,447","08/14/2022","$8.20","4.7","1,583","$10.03","5,050","6","FBA","2","Office Products","Standard","9.961 x 13.74 x 4.409 in","3.856 lb","https://www.amazon.com/dp/B0B778LFQ9"
"","","B0B287HQN2","gianotter Desk Organizers and Accessories, Office Supplies Desk Organizer with Sliding Drawer, Double Tray and 5 Upright Section File Sorter Organizer (Rose Gold)","gianotter","$23.79","2,417","112","$57,500","08/08/2022","$13.49","4.7","2,025","$10.30","1,884","6","FBA","1","Office Products","Standard","10 x 13.74 x 4.37 in","3.66 lb","https://www.amazon.com/dp/B0B287HQN2"
"","","B0CNBZNT14","Pletpet Multi-Role Desk Organizer, Desktop Extension Drawer, 2-Tier Mesh Under Desk Drawer for Office Supplies & Home Essentials Organization, Black","Pletpet","$29.99","280","12","$8,397","11/14/2023","$13.89","4.2","3","$16.10","19,433","6","FBA","1","Office Products","Oversize","10 x 10 x 10 in","7.39 lb","https://www.amazon.com/dp/B0CNBZNT14"
"","","B08PBFKGJG","Marbrasse 6 Tier Paper Organizer Letter Tray - Mesh Desk File Organizer with Handle, Paper Sorter Organizer for Letter/A4 Office File Folder Holder - Black","Marbrasse","$21.99","9,461","328","$208,047","11/29/2020","$12.26","4.7","2,878","$9.73","414","6","FBA","3","Office Products","Standard","13.937 x 17.323 x 3.228 in","5.739 lb","https://www.amazon.com/dp/B08PBFKGJG"
"","","B0BYDRD32F","GoldOrcle 10-Tier Hanging Wall File Organizer Wall Mounted File Holder Document Wall Organizer for Office Organization and School Storage","GoldOrcle","$39.99","361","11","$14,436","02/02/2023","$21.25","4.5","15","$18.74","21,663","6","FBA","1","Office Products","Oversize","13.3 x 4.35 x 26.1 in","5.44 lb","https://www.amazon.com/dp/B0BYDRD32F"
"","","B0CNVMCNFX","JMHUD 3-Tier Paper Letter Tray Organizer with Pen Holder, Mesh Desk Accessories & Workspace Organizers with Handle, File Sorter Office Supplies for Desk,Pink","JMHUD","$25.99","60","2","$1,559","","","","","","79,168","","FBA","","Office Products","","","","https://www.amazon.com/dp/B0CNVMCNFX"
"","","B0CDBLLSC1","DTK 5 Tier Rolling Book Cart, Multi-Functional Mobile Bookshelf Cart with Wheels, File Folder Magazine Storage with Pen Holder, Slim Rolling Cart for Teachers, Office, Dorm, Classroom, Pink","DTK","$37.99","514","16","$19,527","07/31/2023","","4.2","9","","15,276","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CDBLLSC1"
"","","B0CB5843ZK","3IngSeagulls 5-Tier Rolling File Cart with Hanging File Folders, Mobile Desk File Organizer on Lockable Wheels, Wood & Mesh Paper Letter Sliding Trays Organization for Office, Home, School, Patent","3IngSeagulls","$46.99","537","19","$25,234","07/04/2023","","4.5","97","","12,966","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CB5843ZK"
"","","B0BY8V2VMS","Makeup Organizer With 16 Drawers, 4 Pcs Desktop Office Supplies, Desk Organizers, Clear Desk Accessories, Dustproof Drawer Storage for Make Up, Jewelry, Pen, Stationary","caktraie","$39.99","4,205","106","$168,158","03/12/2023","$19.73","4.7","527","$20.26","2,012","7","FBA","5","Office Products","Oversize","9.84 x 28.29 x 7 in","2.2 lb","https://www.amazon.com/dp/B0BY8V2VMS"
"","","B0BP18NB3D","DALTACK 9-Tier Paper Letter Tray Desk Organizer with Handles, Mesh File Holder Organization, Paper Sorter Desk Organizer for Office Home School,Black","DALTACK","$28.99","1,370","45","$39,716","12/04/2022","","4.7","474","","5,399","6","FBA","3","Office Products","","","","https://www.amazon.com/dp/B0BP18NB3D"
"","","B0BWQ3G8DQ","SHARKWOODS 5-Tier Paper Organizer for Desk, Wood Desktop Organizer with Adjustable Lettry Tray, Mail Sorter for Office School & Home, Black","SHARKWOODS","$32.99","805","21","$26,557","02/23/2023","","4.2","150","","11,514","6","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0BWQ3G8DQ"
"","","B0BMV1T4DK","Desk Organizer, File Organizer for Desk with 2-Tier Paper Letter Tray, Drawer and 2 Pen Holder, Mesh Desktop Organization with Magazine Holder for Office Supplies","Topwey","$24.57","3,352","98","$82,359","11/17/2022","","4.5","1,149","","2,214","7","FBA","2","Office Products","","","","https://www.amazon.com/dp/B0BMV1T4DK"
"","","B0CFDY3MPP","Desktop Drawer Organizer | 20 Drawers 4 Sets | Acrylic Makeup Organizer and Storage, Clear-Small Desk Storage Drawers, For Office Supply Storage/hair Accessories/Craft Organization","YH-MONICAQUE","$39.99","429","6","$17,156","08/10/2023","$25.31","4.6","35","$14.68","35,949","7","FBA","1","Office Products","Standard","16.52 x 9.84 x 7 in","9.2 lb","https://www.amazon.com/dp/B0CFDY3MPP"
"","","B0BBD548CF","SUPEASY Mesh Desk Organizer with File Holder, 5-Tier Paper Letter Tray Organizer with Magazine Holder, Desktop Organizer and Storage with Drawer for Office Supplies Home or School, Black","SUPEASY","$29.99","1,171","30","$35,118","08/20/2022","$10.85","4.5","589","$19.14","8,118","6","FBA","2","Office Products","Oversize","12.01 x 11.02 x 15.94 in","4 lb","https://www.amazon.com/dp/B0BBD548CF"
"","","B0BR389CN7","ThreeHio 7 Tier File Organizer Beside Desk, Rolling File Cart with Sliding Trays, Metal Free-Standing File Holder, Mesh Paper Letter Tray Organizer Desk Organizer for Office, Home, School (Patent)","ThreeHio","$44.99","434","13","$19,526","12/25/2022","$14.86","4.6","127","$30.13","19,010","7","FBA","2","Office Products","Oversize","11 x 29.9 x 16.1 in","15 lb","https://www.amazon.com/dp/B0BR389CN7"
"","","B0BGSGX2M4","SUPEASY 10-Tier Wall File Organizer Hanging Wall File Holder for Papers, Folders, Files Clipboard & Magazine Organization Great for Office Home, Black","SUPEASY","$49.99","1,892","35","$94,581","09/28/2022","$28.23","4.6","264","$21.76","7,011","6","FBA","1","Office Products","Oversize","6.55 x 25.08 x 12.56 in","4.99 lb","https://www.amazon.com/dp/B0BGSGX2M4"
"","","B08YWWGQ6H","Simple Houseware Desk Monitor Stand Riser with Adjustable Organizer tray, Maple","Simple Houseware","$30.97","","","","03/12/2021","$16.75","4.6","3,821","$14.22","105","6","FBA","1","Computer Monitor Stands","Oversize","11 x 6 x 20.5 in","8 lb","https://www.amazon.com/dp/B08YWWGQ6H"
"","","B0BS38L41R","KAAKOW Rose Gold Desk Organizers and Accessories Office Supplies Set Stapler, Pen Holder, Phone Holder, Scissors, Pen, Ruler, 30 Paper Clips, 22 Binder Clip, 20 Tacks and 1000pcs Staples","KAAKOW","$25.98","1,402","39","$36,424","01/10/2023","","4.7","496","","6,251","7","FBA","2","Office Products","","","","https://www.amazon.com/dp/B0BS38L41R"
"","","B0B7DYCX2F","SUPEASY Desk Organizers Metal Desk Magazine File Holder with 5 Vertical Compartments Rack File Organizer for Office Desktop, Home Workspace, Black","SUPEASY","$26.99","1,652","43","$44,587","07/22/2022","","4.4","523","","5,697","6","FBA","2","Office Products","","","","https://www.amazon.com/dp/B0B7DYCX2F"
"","","B0CLNYB8QK","Lumanman Acrylic Pen Holder, 360-Degree Rotating Pen Organizer for Desk, Clear Pencil Organizer, Marker Holder Caddy, Art Supply Organizer Stationery Organizer for Office School Home","Lumanman","$25.99","60","2","$1,559","10/23/2023","","","","","94,697","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CLNYB8QK"
"","","B08KXKVT4K","Vtopmart 25 PCS Clear Plastic Drawer Organizers Set, 4-Size Versatile Bathroom and Vanity Drawer Organizer Trays, Storage Bins for Makeup, Bedroom, Kitchen Gadgets Utensils and Office","Vtopmart","$15.29","84,768","3,122","$1.30M","10/08/2020","$6.09","4.7","29,196","$9.20","12","7","FBA","4","Home & Kitchen","Standard","2 x 9 x 6 in","3.92 lb","https://www.amazon.com/dp/B08KXKVT4K"
"","","B0C7L373XM","Simple Houseware Desk Dual Monitor Stand Riser with Drawer, Rustic Brown","Simple Houseware","$37.87","","","","08/02/2023","","4.6","436","","20","6","FBA","1","Computer Monitor Stands","","","","https://www.amazon.com/dp/B0C7L373XM"
"","","B0BN3YHMZR","VIVSOL Desk Organizer with Mesh File Holder, 4-Tier Office Supplies Desk Organizers and Accessories with Sliding Drawers & Pen Holder, Desk File Organizer and Storage for Office, School, Home, Black","VIVSOL","$34.99","727","26","$25,438","11/21/2022","$17.38","4.6","396","$17.61","9,691","7","FBA","4","Office Products","Oversize","11.22 x 11.02 x 11.2 in","4 lb","https://www.amazon.com/dp/B0BN3YHMZR"
"","","B0C18QZD28","GDINDINFAN 5-Tier Letter Tray Paper Organizer with Handle, Mesh Desk File Organizer Paper Sorter Holder Desktop Document Shelf Storage Organization for Office, Home or School, Black","GDINDINFAN","$19.59","462","12","$9,051","05/31/2023","","4.2","70","","19,762","6","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0C18QZD28"
"","","B0CGMR6G5W","Annova Desk Drawer Organizer Tray for Office Organization - Metal Mesh - Storage Tray with Dividers for Pens, Desktop Accessories, Bathroom, Kitchen, Makeup and Office Supplies (Small, Gold)","Annova","$16.99","379","16","$6,439","08/24/2023","","4.7","21","","15,478","6","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CGMR6G5W"
"","","B0C1GS9XXY","VIVSOL 5-Tier Office Supplies Desk Organizer, Desk Organizers and Accessories with 2-File Organizer with Sliding Drawer, 4 Trays and Large Capacity Pen Holder, Mesh Desk Accessories, Black (5-Tier)","VIVSOL","$34.99","240","8","$8,398","04/03/2023","","4.7","171","","30,261","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0C1GS9XXY"
"","","B0BR4K8HCZ","Under Desk Drawer Organizer Clamp-On, Mesh Metal Desk Drawer Attachment, 2 Drawer Slide Out, On Desk Or Under Desk Organizer For Office Supplies & Home Essentials (2 Drawers)","Homeify","$32.99","1,695","38","$55,918","12/25/2022","","4.2","332","","6,539","7","FBA","8","Office Products","","","","https://www.amazon.com/dp/B0BR4K8HCZ"
"","","B0CMW6Q7G1","IRIS USA Small 3-Drawer Desktop Organizer, 4 Pack, Stackable, for Office, School, Stationary, Makeup Organizer, Bathroom, Utility, Medical Supplies, Desk Organizer, Versatile Storage, Black","IRIS","$32.99","4,925","172","$162,476","11/06/2023","$21.31","4.7","8,488","$11.68","1,073","7","AMZ","7","Office Products","Standard","6.75 x 6.88 x 8.38 in","4.6 lb","https://www.amazon.com/dp/B0CMW6Q7G1"
"","","B09QGR8FM7","Extension Cord with Multiple Outlets, Surge Protector Power Strip Tower, 12 AC 4 USBSurge Protector Tower 6.5FT Overload Protection for Home Office","SMALLRT","$19.98","4,972","130","$99,341","01/13/2022","$12.46","4.8","4,523","$7.52","605","7","FBA","3","Electronics","Standard","5.197 x 6.102 x 3.701 in","0.97 lb","https://www.amazon.com/dp/B09QGR8FM7"
"","","B0B2F14PDF","Youbetia Rose Gold Desk organizer, Desk Organizers and Desk Accessories with File Sorters+ Drawer, Workspace Organizers Desktop Storage File Organizer with Paper Tray for Office Supplies","Youbetia","$21.99","2,037","48","$44,794","08/08/2022","$11.21","4.7","1,583","$10.78","5,050","6","FBA","2","Office Products","Standard","10.197 x 13.622 x 4.291 in","3.858 lb","https://www.amazon.com/dp/B0B2F14PDF"
"","","B087TH1R6T","INCHOR Cord Organizer, Cable Clips Cord Holder, Cable Management USB Cable Power Wire Cord Clips, 2 Packs Cable Organizers for Car Home and Office (5, 3 Slots)","INCHOR","$6.55","5,550","242","$36,353","04/27/2020","$2.84","4.6","16,278","$3.71","226","7","FBA","1","Electronics","Standard","3.79 x 0.63 x 6.81 in","1.13 oz","https://www.amazon.com/dp/B087TH1R6T"
"","","B0CDBFNLWG","Merapi 5 Tier Rolling Book Cart, Movable Storage Book Shelves with Wheels, File Folder Magazine Storage with Pen Holder, Slim Rolling Cart for Teachers, Office, Dorm, Classroom, Yellow","Merapi","$33.99","210","7","$7,138","07/31/2023","","4.3","6","","32,005","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CDBFNLWG"
"","","B09NFQML72","Simple Trending-Metal Monitor Stand Riser and Computer Desk Organizer with Drawer for Laptop, Computer, iMac, Black","Simple Trending","$26.87","","","","03/28/2022","$18.53","4.6","1,493","$8.34","3","6","FBA","1","Computer Monitor Stands","Standard","10.354 x 16.26 x 3.583 in","3.766 lb","https://www.amazon.com/dp/B09NFQML72"
"","","B0B49D7NPX","Samstar Paper Tray Organizer, Mesh Desk Organizer with 5 Tier Letter Tray File Rack Shelves,1 Extra Vertical Magazine File Holder and Pen Holder, Black","samstar","$26.97","1,031","17","$27,806","06/15/2022","$15.59","4.7","382","$11.38","14,770","6","FBA","1","Office Products","Standard","13.5 x 14.37 x 3.46 in","6.061 lb","https://www.amazon.com/dp/B0B49D7NPX"
"","","B0BRMX3SWH","MDOZQ Office Desk Accessories 2pcs Monitor Memo Board Computer Message Board Office Supplies for Women Men Computer Sticky Note Holder Home Office Accessories Desktop Message Office Decor","MDOZQ","$6.98","11,266","428","$78,637","01/03/2023","$3.01","4.4","655","$3.97","267","7","FBA","4","Office Products","Standard","0.39 x 0.2 x 0.39 in","3.84 oz","https://www.amazon.com/dp/B0BRMX3SWH"
"","","B0C495G7K9","Desk Organizers and Accessories, File Organizer with Drawer and Pen Holder, Paper Organizer Letter Tray, Office Organization with Handle for Office Supplies, Desktop Organizer, Workspace Organizers","Zikopomi","$32.99","1,546","47","$51,003","05/03/2023","$14.16","4.5","353","$18.83","5,133","7","FBA","4","Office Products","Oversize","13.77 x 11.41 x 12.2 in","5.13 lb","https://www.amazon.com/dp/B0C495G7K9"
